"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"89","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.4674947145877,0.19,0.6782,0,0.41,0.0148,0.01,0.000664207554750171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"90","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.088241609408,0.00988037407174887,0,0,0.116,0.05,0.008,0,0.006,0.0221900929770004,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"91","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.49028392574,0.013,0.61,0,0.095,0,0.002586,0,0,0.092502,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"92","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.3996727272727,0,0.0210372636757027,0,0.172,0.01,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"93","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.58513,0.00988037407174887,0.003,0.06,0.156,0,0,0.000564801527179004,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"94","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.3070777777778,0.25,0.441,0,0.34,0.1,0.101,0.00107882421692848,0.0815,0.22,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"95","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.9397108743234,0,0.19,0,0.96,0.0312,0.0611,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"96","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.9309623979344,0.0784,0.9,0.18,0.049,0.044,0.013,0.038,0,0.112,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"97","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.8571000275233,0.0046926816762517,0.03,0,0.151,0.00726929147295854,0,0,0.0155146550329644,0.00907315397962623,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"98","[19609] BLOCK K. A. (2015)","samp. RL-2","CONTINENTAL FLOOD BASALT","CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / UNITED STATES / PALISADES SILL","UPPER NYACK SECTION, NORTHERN NEWARK BASIN, NEW YORK",41.1204,41.1204,-73.9246,-73.9246,"subaerial",NA,NA,"GRANOPHYRE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",83.808,0.037,9.049,0,0.147,0.247,0.029,0.004,1.966,4.113,0.021,0,0,0,0.04,0,0,0,0,0,0,0,"QUARTZ"
"99","[19609] BLOCK K. A. (2015)","samp. RL-7","CONTINENTAL FLOOD BASALT","CENTRAL ATLANTIC MAGMATIC PROVINCE - CAMP / UNITED STATES / PALISADES SILL","UPPER NYACK SECTION, NORTHERN NEWARK BASIN, NEW YORK",41.1217,41.1217,-73.9246,-73.9246,"subaerial",NA,NA,"GRANOPHYRE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.973,0.084,0,0,0.04,0.007,0,0.007,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"100","[19852] BRANDL P. A. (2015)","samp. V1","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",100.903,0.039,0.003,0.005,0,0,0,0,0.007,0.004,0.026,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"101","[19852] BRANDL P. A. (2015)","samp. V1","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",100.903,0.039,0.003,0.005,0,0,0,0,0.007,0.004,0.026,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"102","[19852] BRANDL P. A. (2015)","samp. XENOA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.392,0.07,0,0.01,0.013,0.002,0.001,0.024,0.016,0.005,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"103","[19852] BRANDL P. A. (2015)","samp. XENOA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.153,0.036,0.011,0,0.048,0.016,0.013,0.014,0.024,0.002,0.000349296931641479,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"104","[19852] BRANDL P. A. (2015)","samp. XENOA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.769,0,0,0.027,0.029,0.027,0,0,0.012,0.012,0.01,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"105","[19852] BRANDL P. A. (2015)","samp. XENOA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.93,0.019,0.011,0.012,0.032,0.014,0,0.041,0.017,0,0.000347199166332611,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"106","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",95.851,0.002,0.01,0.032,0.227,0.026,0,0,0.005,0,0.03,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"107","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.806,0.042,0.003,0,0.197,0.038,0.011,0,0.006,0.018,0.000349296931641479,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"108","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.611,0,0,0,0.174,0.035,0,0.019,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,"QUARTZ"
"109","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.089,0.047,0.016,0,0.03,0.022,0,0.012,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"110","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.473,0.047,0.011,0.01,0.106,0.019,0.002,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"111","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",94.528,0.003,0.053,0,0.151,0.022,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"112","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.587,0,0,0.015,0.039,0.026,0,0,0.021,0.005,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"113","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.574,0.001,0.002,0.03,0.143,0.046,0.012,0,0.009,0,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"114","[19852] BRANDL P. A. (2015)","samp. MATRIXA","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",95.654,0.004,0,0.041,0.096,0.001,0.009,0,0.001,0.005,0.000532538057354238,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"115","[19852] BRANDL P. A. (2015)","samp. XENOB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",95.467,0.011,0.01,0.045,0.068,0,0.007,0.02,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"116","[19852] BRANDL P. A. (2015)","samp. XENOB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.079,0,0.013,0,0.003,0.027,0,0.023,0,0.038,0.026,0,0,0,0.14,0,0,0,0,0,0,0,"QUARTZ"
"117","[19852] BRANDL P. A. (2015)","samp. XENOB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",94.975,0,0,0.013,0.025,0.031,0,0.046,0.004,0,0.000347199166332611,0,0,0,0.14,0,0,0,0,0,0,0,"QUARTZ"
"118","[19852] BRANDL P. A. (2015)","samp. XENOB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.039,0,0.388,0.014,0.155,0.041,0.039,0.006,0.024,0.016,0,0,0,0,0.14,0,0,0,0,0,0,0,"QUARTZ"
"119","[19852] BRANDL P. A. (2015)","samp. XENOB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.549,0.013,0.01,0,0.062,0,0,0.013,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"120","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",95.547,0.064,0,0,0.136,0.027,0.011,0.007,0.014,0.001,0,0,0,0,0.14,0,0,0,0,0,0,0,"QUARTZ"
"121","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",95.815,0.037,0.006,0.025,0.153,0.029,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"122","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.606,0.022,0.01,0.028,0.137,0,0.01,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"123","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.586,0,0,0,0.081,0.006,0.006,0.04,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"124","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.582,0.033,0.015,0,0.033,0.024,0,0.014,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"125","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.179,0.003,0,0,0.044,0,0.003,0,0.017,0.007,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"126","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.02,0.008,0.032,0.039,0.216,0.046,0.013,0.042,0.006,0.012,0.03,0,0,0,0.04,0,0,0,0,0,0,0,"QUARTZ"
"127","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.821,0.004,0,0,0.161,0.032,0.023,0,0.008,0.001,0.00104537647123525,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"128","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.119,0.023,0.029,0.007,0.189,0.073,0.012,0.027,0.003,0,0.021,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"129","[19852] BRANDL P. A. (2015)","samp. MATRIXB","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.288,0,0,0.015,0.129,0.033,0.003,0.032,0,0,0.000349296931641479,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"130","[19852] BRANDL P. A. (2015)","samp. MATRIXC","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",93.784,0.009,0,0.001,0.182,0.035,0.01,0.038,0.015,0,0.01,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"131","[19852] BRANDL P. A. (2015)","samp. XENOD","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.036,0.008,0.134,0.032,0.095,0,0.006,0.005,0.025,0.016,0.00104537647123525,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"132","[19852] BRANDL P. A. (2015)","samp. XENOD","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.132,0.018,0.045,0,0.054,0.005,0,0,0.026,0,0.000834973425436432,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"133","[19852] BRANDL P. A. (2015)","samp. XENOD","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.297,0.011,0.03,0.017,0.048,0.022,0,0,0.033,0.002,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"134","[19852] BRANDL P. A. (2015)","samp. XENOD","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.33,0.02,0.026,0.036,0.059,0.01,0,0.029,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"135","[19852] BRANDL P. A. (2015)","samp. XENOD","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.482,0.028,0,0.01,0.049,0.026,0.007,0.035,0.031,0,0,0,0,0,0.14,0,0,0,0,0,0,0,"QUARTZ"
"136","[19852] BRANDL P. A. (2015)","samp. XENOD","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.627,0.042,0.047,0,0.12,0.018,0.008,0,0.005,0.003,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"137","[19852] BRANDL P. A. (2015)","samp. MATRIXD","INTRAPLATE VOLCANICS","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / CZECH REPUBLIC / BOHEMIAN MASSIF / ZELEZNA HURKA (EISENB<dc>HL)",NA,50,50,12,12,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.855,0.024,0.025,0,0.275,0.044,0,0,0.028,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
