"","X1","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS"
"125",130406,"samp. SA14P9B","FELDSPAR","ALBITE","SYENITE, NEPHELINE",69.81,0.01,19.49,0,0.19,0.03,0,0,0.06,11.81,0,0,1e-05,0.002,0,0,0,0,0,0,0,0
"126",162740,"samp. WA-21","FELDSPAR","ALBITE","ALBITITE",68.246254,0.015378,19.381628,0,0,0.266211,0,0.005262,0.080706,11.441522,0.04,0,0.019,0.001,0.018,0,0,0,0,0,0,0
"127",130572,"samp. MM20","FELDSPAR","ALBITE","MONZODIORITE",65.69003,0.15,20.1159,0,0.2469748,1.572864,0.042,0.00258254759911173,0.2146679,10.81635,0.06,0,0,0,0.0048,0,0,0,0,0,0,0
"128",162808,"samp. EA11","FELDSPAR","ALBITE","ALBITITE",69.201607,0,20.624004,0,0.000426,0.449015,0,0.007448,0.059082,11.369819,0.3304234,0,0.022,0.007,0.04,0,0,0,0,0,0,0
"129",136809,"samp. ZGL14-35-1","FELDSPAR","ALBITE","AMPHIBOLITE",66.29,0.04,20.77,0,0.05,1.78,0,0,0.04,10.95,0.0292,0,0,0,0.02,0,0,0,0,0,0,0
"130",162785,"samp. EA11","FELDSPAR","ALBITE","ALBITITE",69.568428,0.105935,20.063541,0.01,0.040553,0.165818,0,0.006578,0.060884,11.629376,0.01,0,0,0.004,0.02,0,0,0,0,0,0,0
"131",190555,"samp. 135.70","FELDSPAR","ALBITE","NOT GIVEN",68.9419,0,18.70374345,0.0253,0.23703984,0.0132171,0,0,0.1055,11.61489856,0,0,0.0174,0,0.0177,0,0,0,0,0,0,0
"132",95551,"samp. QIGULING","FELDSPAR","ALBITE","RHYOLITE",68.36,0.06,20.56,0,0.06,0.04,0.007,0.004,0.15,10.88,0.01178,0,0,0,0.0403,0,0,0,0,0,0,0
"133",97491,"samp. AX18","FELDSPAR","ALBITE","SYENITE",67.9808,0.0032,19.4088,0.026,0.0557,0,0,0.0244,0.2594,11.6309,0.019,0,0.025,0,0.0046,0,0,0,0,0,0,0
"134",181034,"samp. 16ML06-1","FELDSPAR","ALBITE","GRANITE, 2-MICA",67.71,0.0584,20.14,0.0114,0.29,1.33,0.0236,0.0464858567840111,0.26,10.88,0.2,0,0,0.013784,0.0036,0,0,0,0,0,0,0
"135",164524,"samp. ML807-15","FELDSPAR","ALBITE","RHYOLITE",68.682,0.036,19.828,0.054,0.546,0.1,0.08,0.015158,0.032,11.978,0,0,0.07,0.01,0,0,0,0,0,0,0,0
"136",138038,"samp. 1159","FELDSPAR","ALBITE","KERSANTITE",66.38,0,21.05,0,0.86,0.29,1.08,0,1.25,9.07,0,0,0,0,0.03,0,0,0,0,0,0,0
"137",146489,"samp. 15ZB124-2","FELDSPAR","ALBITE","GRANITE",69.78,0.04,19.2,0.015,0.01,0.02,0.0203,0.01,0.06,9.68,0.2454,0,0.019,0.006178,0.014,0,0,0,0,0,0,0
"138",138958,"samp. K 5-1-1","FELDSPAR","ALBITE","CARBONATITE",67.7,0.01,18.88,0.0131,0.192,0.09,0,0.0073,0.17,11.31,0,0,0,0,0.002,0,0,0,0,0,0,0
"139",181030,"samp. 11SR03","FELDSPAR","ALBITE","GRANITE, BIOTITE",69.81,0.0761,21.12,0.01,0.101,0.65,9e-04,0.006,0.1,12.64,0.0117,0,0,0.04,0,0,0,0,0,0,0,0
"140",164499,"samp. ML807-04","FELDSPAR","ALBITE","RHYOLITE",69.686,0.02,19.96,0.009,0.17,0.211,0.0183,0.0095,0.034,11.996,0,0,0,0.02,0.00282,0,0,0,0,0,0,0
"141",101307,"samp. 6","FELDSPAR","ALBITE","NOT GIVEN",68.72,0,19.71,0,0,0.09,0,0,0,10.98,0.016,0,0.003,0,0,0,0,0,0,0,0,0
"142",138064,"samp. 1882","FELDSPAR","ALBITE","KERSANTITE",66.2,0,19.67,0,0.92,1.33,0,0,0.43,11.44,0,0,0,0,0.0227,0,0,0,0,0,0,0
"143",136407,"samp. QL15-3-3","FELDSPAR","ALBITE","DIABASE",68.086,0.00602947085057656,19.131,0,0.2105,0.736,0,0.02,0.112,10.795,0.04,0,0,0.0108,0,0,0,0,0,0,0,0
"144",138034,"samp. 1159","FELDSPAR","ALBITE","KERSANTITE",65.42,0,19.08,0,1.13,0.43,0.93,0,1.46,11.06,0,0,0,0,0.05,0,0,0,0,0,0,0
"145",138039,"samp. 1159","FELDSPAR","ALBITE","KERSANTITE",64.26,0,20.61,0,1.81,0,0.95,0,2.54,9.83,0,0,0,0,0.015,0,0,0,0,0,0,0
"146",136801,"samp. ZGL15-8-1","FELDSPAR","ALBITE","BLUESCHIST",68.04,0.06,19.35,0,0.1,0,0,0,0.03,11.3,0.017273853810296,0,0,0,0.02,0,0,0,0,0,0,0
"147",138044,"samp. 7106","FELDSPAR","ALBITE","KERSANTITE",67.81,0,19.48,0,0.37,0.94,0,0,0,11.39,0,0,0,0,0,0,0,0,0,0,0,0
"148",66663,"samp. TMZ229","FELDSPAR","ALBITE","NOT GIVEN",68.02,0.011,18.68,0.019,0.21,0,0,0.01,0.22,11.32,0,0,0.05,0,0,0,0,0,0,0,0,0
"149",41998,"samp. OL124","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, NATRO",0.03,0.2123162,0.098,0.06,2.21,18.08,18.4884014371563,0.6528,0.09,0.5,0.04,0,0.04,0,0,0,0,0.06,0,0.01,0.04,0
"150",43535,"samp. C1C3B","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, MAGNESIO",0.08118693,1.124519,0,0,1.24,18.44321,0.1168829,0.1861177,0.16,0.1298501,0.01,0,3.47,0.03,0.03,0,0,0.06,0,0.19,0.18,0
"151",41999,"samp. OL124","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, NATRO",0.16,1.200631,0.08,0,4.3,18.94,17.5,0.22,0.26,0,0.038,0,0.31,0.06,0,0,0,0,0,0.4,0.18,0
"152",42000,"samp. OL124","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, NATRO",0.52,0.12,0.04194254,0.1,14.44,17.58,5.74,2.41,0.011,0.26,0.02,0,2.85,0.05,0.054,0,0,0.53,0,0.19,0.01,0
"153",42013,"samp. AFC 075","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE",1.23,0.03,0.25,0.09,0.04,18.38,0,0,0.171466666666667,0,0.58,0,0.2111,0.1498262,0,0,0,0.3871,0,0.01,0.01,0
"154",43478,"samp. C2B18","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, FERRO",0.1205961,0.4136019,0.11,0.144,0.2166671,18.41556,0.04738484,0.3,0.06729081,11.8,1.15,0,0.17,0.26,0,0,0,0.13692,0,0.24,0.015,0
"155",42002,"samp. OL124","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, NATRO",4.1,0.2195551,0.5,0,12.77,18.5,4.12,2.18,0.13,0,0.025,0,0.16,0.1344,0.03,0,0,0.3871,0,2.36,0.015,0
"156",42001,"samp. OL124","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, NATRO",0,0.203,0.013,0.09,7.28,18.1,18.41,1.457633,0.8622078,0.24,0,0,1.72,0.04,0.048,0,0,0,0,0.6,0.18,0
"157",43534,"samp. C1C3B","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE, MAGNESIO",0.3883977,0.2054193,0.07858092,0.06,9.1,18.42877,0.4884591,0.8,0.02010521,1,0.01,0,4.15,0.14,0.07,0,0,0.06,0,0.19,0.18,0
"158",43467,"samp. C2A26","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CLINOPYROXENITE",0.16,0.19,0.05,0.21,0.05,18.18,0.02,0.04,0.01,0.21,0.273,0,0.51,0.03,0.045,0,0,0.04,0,0.01,0.18,0
"159",42356,"samp. 1B","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CARBONATITE",0,0.02,0.02,9e-04,0.28,19.13,0.1,0.03,0.06,0.49,0.07,0,0.4369,0.03,0.01,0,0,0,0,0,0.015,0
"160",43468,"samp. C2A26","CARBONATE","ALSTONITE/BARYTOCALCITE/PARALSTONITE","CLINOPYROXENITE",0.2,0.03,0.11,0.03,1.06,18.89,0.02,0.21,0.3416,0.06,0,0,0,0,0.027,0,0,0.03,0,0,0.015,0
"161",193849,"samp. B.M. 1929, 173(55)","FELDSPATHOID","ANALCIME","PHONOLITE",53.9,0.1227,22,0,0.8392,0,0.05,0,2.2,11.4,0.2478,13.5218,0.145,0.1142,0.021,0,0,0,0,0.01,0,0
"162",196138,"samp. MFEH06","FELDSPATHOID","ANALCIME","DOLERITE, LAMPROPHYRIC",49.2338,0.1,24.87,0,0.51,0.38,0.02,0.02,0.1123,11.0161,0.43,14.3878,0,0,0,0,0,0,0,0.35,0,0
"163",193630,"samp. 800","FELDSPATHOID","ANALCIME","NOT GIVEN",56.04,0.02,22.85,0,0.0511,0.013,0.016,0,0.04,13.2,0.12,18.0269,0.14,0.1,0.01,0,0,0,0,0.01,0,0
"164",196131,"samp. MAEH03","FELDSPATHOID","ANALCIME","CAMPTONITE",54.4297,0.009,24.16,0,0,0.4739,0.05,0.01,0.0222,13.2007,1.01,7.71350000000001,0,0,0.007,0,0,0,0,1.07,0,0
"165",194977,"samp. ST12","FELDSPATHOID","ANALCIME","TINGUAITE, ANALCIME",53.48,0.087,23.37,0,0.67,0,0.404,0.0813,0,14.61,0,9.22,0.92,1.15,0.03,0,0,0,0,0.35,0,0
"166",193748,"samp. DZIII/2","FELDSPATHOID","ANALCIME","ANKARATRITE",59.53,0.1,23.78,0.06,0.273,0.019,0.018,0,0.198,6.41,0.2697,17.4396,0.17,0.17,0.0145,0,0,0,0,1.07,0,0
"167",194614,"samp. 52-1","FELDSPATHOID","ANALCIME","NOT GIVEN",54.06,0.12,23.28,0.04,0.16,0.01,0.02,0.04,0.18,13.87,0,14.3878,0.2556,0.25,0.0062,0,0,0,0,0.71,0,0
"168",196395,"samp. LR12-27","FELDSPATHOID","ANALCIME","BASALT",57.731,0,23.605,0,0.083,1.193,0.023,0.009,0.357,10.712,0,9.28470000000002,0.17,0,0.001,0,0,0,0,0,0,0
"169",193773,"samp. PG3","FELDSPATHOID","ANALCIME","TRACHYTE",59.38,0.0305,19.99,0,0.32,0.25,0.1,0,0.3,11.3,0.178935250110718,13.8212,0.019,0.012,0,0,0,0,0,2.95,0,0
"170",195635,"samp. OCF 97 116NIA1","FELDSPATHOID","ANALCIME","LATITE",56.218,0.131,21.502,0,0.539,0.038,0,0.026,0.13,5.181,0.029,15.9262,0.06,8e-04,0.00249,0,0,0,0,0.35,0,0
"171",194884,"samp. AX27","FELDSPATHOID","ANALCIME","SYENITE",55.1006,0.0085,23.5349,0,0.0711,0,0.0252,0,0.0662,12.5903,0.43,6.82,0.1,0.29,0.015,0,0,0,0,0.35,0,0
"172",194975,"samp. ST40","FELDSPATHOID","ANALCIME","TINGUAITE, ANALCIME",46.85,0,26.76,0,1.2147,0.25,0.264,0.07,1.02,15.52,0,8.49,0.29,0,0,0,0,0,0,1.75,0,0
"173",195636,"samp. OCF 97 116NIA1","FELDSPATHOID","ANALCIME","LATITE",55.218,0.051,21.563,0,0.68,0.062,0.017,0,0.172,6.89,0.01,14.6109,0.17,0.1299,0,0,0,0,0,0.35,0,0
"174",194020,"samp. DR 15023","FELDSPATHOID","ANALCIME","TRACHYTE, OLIVINE",55.09,0.007,23.18,0,0.16,0.11,0.02,0,0.45,10.96,0.007,8.991,0,0.0093,0.002,0,0,0,0,0.35,0,0
"175",193749,"samp. DZIII/2","FELDSPATHOID","ANALCIME","ANKARATRITE",55.01,0.0111,23.13,0,0.32,0.058,0.022,0,0.05,8.3,0,7.59969999999998,0,0.01,0.007,0,0,0,0,1.75,0,0
"176",194531,"samp. F2","FELDSPATHOID","ANALCIME","PHONOLITE",54.03,0,22.47,0,0.33,0.06,0.017,0,0.15,12.34,0,6.82,0.16,0.09,0,0,0,0,0,0.35,0,0
"177",195304,"samp. OKJ-94-10","FELDSPATHOID","ANALCIME","LAMPROPHYRE",53.85,0.23,24.46,0,1.06,1.26,0.12,0.01,0.54,10.82,0,9.55759999999998,0.8950109,0.1272,0.02,0,0,0,0,2.95,0,0
"178",194846,"samp. AX4","FELDSPATHOID","ANALCIME","TRACHYTE",55.8144,0,23.5609,0,0.1575,0.2814,0.096,0,0.4201,11.0165,0,7.71350000000001,1e-04,0.21,0,0,0,0,0,0.01,0,0
"179",194822,"samp. KM-10","FELDSPATHOID","ANALCIME","LAMPROPHYRE, ALKALINE",51.8,0.01,23.55,0.01,0.45,0.27,0.229,0.061,0.07,11.64,0.15857551440136,6.82,0.01,0.0176,0.011,0,0,0,0,0.01,0,0
"180",193632,"samp. ANALCITE","FELDSPATHOID","ANALCIME","NOT GIVEN",55.64,0.04,21.43,0.03,0.1955,1.06,0.21,0,0.21,12.14,0.23,15.9262,0.17,0.016,0.01,0,0,0,0,0.01,0,0
"181",196130,"samp. MFEH06","FELDSPATHOID","ANALCIME","DOLERITE, LAMPROPHYRIC",54.03,0,24.13,0,0.0673,0.4121,0,0,0.0316,13.6,0,7.77660000000002,0,0.0197,0,0,0,0,0,0.35,0,0
"182",194566,"samp. NEPHELINITE","FELDSPATHOID","ANALCIME","NEPHELINITE, OLIVINE",54.26,0.04,23.82,0,0.045,0.11,0.04,0,0.35,11.96,0,8.991,0.09,0,0.002,0,0,0,0,0.35,0,0
"183",194200,"samp. 413462","FELDSPATHOID","ANALCIME","PICRITE",56.63,0,21.98,0,0.15,0.02,0,0.07,0.01,13.36,0.261642934773144,18.0269,0,0.44,0.04,0,0,0,0,2.95,0,0
"184",196133,"samp. MAEH03","FELDSPATHOID","ANALCIME","CAMPTONITE",52.7154,0,25.33,0.04,0.1671,0.9075,0.06,0,0.0248,12.88,0.147838292569568,8.14230000000001,0,0,0,0,0,0,0,2.95,0,0
"185",195154,"samp. 721","FELDSPATHOID","ANALCIME","NOT GIVEN",57.48,0.04,24.65,0,0.02,0.07,0.01,0,0.23,5.6,0.199695664760486,17.4396,0,0.0043,0,0,0,0,0,0.35,0,0
"186",194492,"samp. T48","FELDSPATHOID","ANALCIME","LAMPROPHYRE, ALKALINE",54.34,0.087,25.32,0,0.25,0.35,0.06,0,0.18,13.6,0.2697,7.59969999999998,0,0,0.01,0,0,0,0,2.95,0,0
"187",193850,"samp. B.M. 1929, 173(57)","FELDSPATHOID","ANALCIME","PHONOLITE",53.6,0.0786,22.6,0.03,0.1592,0,0.01,0,0.13,12.8,0.2478,15.9262,0,0.1,0.01,0,0,0,0,1.75,0,0
"188",194852,"samp. AX11","FELDSPATHOID","ANALCIME","SYENITE",53.5853,0,23.173,0,1.3941,0.0327,0.0018,0.0021,0.1339,12.6719,0,7.59969999999998,0.5922,0.15,0,0,0,0,0,0.01,0,0
"189",193570,"samp. TU31","FELDSPATHOID","ANALCIME","BASALT",48.01,0.72,29.28,0.032,2.538256,2.94,1.3917,0.0501,3.98,11.46,0.21,7.59969999999998,0.21,0.48,0.11,0,0,0,0,2.95,0,0
"190",194844,"samp. AX4","FELDSPATHOID","ANALCIME","TRACHYTE",55.981,0,23.2638,0,0.1755,0.2592,0.0794,0,0.3281,10.9374,0,6.82,0.145,0.0063,0,0,0,0,0,0.35,0,0
"191",194966,"samp. R21692","FELDSPATHOID","ANALCIME","MUGEARITE",53.06,0,24.27,0,0.22,0.77,0,0,0.97,12.5,0.03,7.65579999999999,0.09,0.1142,0.007,0,0,0,0,0,0,0
"192",193774,"samp. SS8","FELDSPATHOID","ANALCIME","TRACHYTE",60.14,0.06,18.48,0,0.8788,0.22,0,0.0287,1.01,10.23,0.15,13.5218,0,0.0093,0,0,0,0,0,1.75,0,0
"193",196245,"samp. PSEUDOLEUCITE","FELDSPATHOID","ANALCIME","PHONOLITE, PSEUDOLEUCITE",56.23,0.55,24.59,0,0.27,1.48,0.1,0.04,0.33,7.99,0.35,8.69710000000001,0.2556,0.33,0.04299,0,0,0,0,2.95,0,0
"194",196390,"samp. LR12-56","FELDSPATHOID","ANALCIME","PHONOTEPHRITE",58.47,0.03,24.926,0,0.425,0.14,0.004,0,0.052,6.754,0.04,5.94039999999998,0.05,0.0128,0.002,0,0,0,0,1.75,0,0
"195",195890,"samp. TOMTOR","FELDSPATHOID","ANALCIME","LAMPROPHYRE",54.55,0.0089,23.2,0.01,0,0,0.05,0.04,0,12.29,0.05,6.82,0.03,1.2,0.02,0,0,0,0,1.75,0,0
"196",195894,"samp. TOMTOR","FELDSPATHOID","ANALCIME","LAMPROPHYRE",52.32,0.07,25.17,0,0.36,0.7,0,0,0,13.22,0.04,8.2238,0.17,0.67,0.04,0,0,0,0,1.07,0,0
"197",194958,"samp. ST20","FELDSPATHOID","ANALCIME","THERALITE, ANALCIME",56.1,0.169,22.21,0,0.4416591,0,0.022,0.00166666666666667,0.22,12.96,0.2478,15.1133,0.8950109,0.19,0.03,0,0,0,0,0.35,0,0
"198",195637,"samp. OCF 97 116NIA1","FELDSPATHOID","ANALCIME","LATITE",55.652,0.094,19.914,0,0.802,0.102,0.063,0.035,0.147,7.213,0.01,8.991,0,0.13,0,0,0,0,0,0.01,0,0
"199",194723,"samp. DJ0901","FELDSPATHOID","ANALCIME","PHONOTEPHRITE",53.7,0,24,0,0.1,0.4,0,0,0.08,13.32,0,9.28470000000002,0,0,0,0,0,0,0,0.35,0,0
"200",195638,"samp. OCF 97 116NIA1","FELDSPATHOID","ANALCIME","LATITE",55.292,0.025,20.325,0,0.604,0,0.009,0,0.125,7.199,0,13.5177,0,0.1019,0,0,0,0,0,2.95,0,0
"201",194821,"samp. KM-9","FELDSPATHOID","ANALCIME","LAMPROPHYRE, ALKALINE",52.17,0.005,23.01,0,0.05,0.27,0.02,0,0.13,12.4,0.12094208193296,15.9262,1e-04,0.1284,0.002,0,0,0,0,0.35,0,0
"202",194817,"samp. KM-6","FELDSPATHOID","ANALCIME","LAMPROPHYRE, ALKALINE",52.13,0.02,23.99,0,0.14,0.58,0.02,0,0.63,12.24,0.03,9.28470000000002,0.17,0.01,0,0,0,0,0,1.07,0,0
"203",193587,"samp. KB/11/83","FELDSPATHOID","ANALCIME","BASALT, ALKALINE",62.76,0.33,21.45,0.11,0.91,1,0.11,0.04,10.5,2.89,0,7.59969999999998,0.17,0,0,0,0,0,0,2.95,0,0
"204",194060,"samp. P52-38","FELDSPATHOID","ANALCIME","MINETTE",55.86,0.08,21.57,0,0.2308176,0.94,0.02,0.0274,0.66,12.67,0.01,9.27,0.8950109,0.21,0.02,0,0,0,0,9.41,0,0
"205",194062,"samp. 58-444A-20-1, 27-29","FELDSPATHOID","ANALCIME","NOT GIVEN",52.41,0,28.07,0.04482,1.77,3.29,0.09,0.24,5.13,3.58,0.213468005224881,7.41,0.09,0,0.0299,0,0,0,0,2.95,0,0
"206",194619,"samp. B18","FELDSPATHOID","ANALCIME","BASANITE",52.88,0.09,23.15,0,0.84,1.62,0.38,0.04,2.24,9,0,7.41,0.16,0,0.014,0,0,0,0,2.95,0,0
"207",42684,"samp. V-2","CARBONATE","ANCYLITE","CARBONATITE",0.008,0,0,0.0138,0.4,3.74,20.72,0.82,0.01,0.015,0.01,0,0,0.0213,0.069,0,0,0.53,0,0.19,0.01,0
"208",44149,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.4,0,0,0.021,0.08,2.86,0,0,0,0,0,0,0,0,0.001,0,0,0.06,0,0.2,0.01,0
"209",42593,"samp. OU81155","CARBONATE","ANCYLITE","CARBONATITE",0.2,0.2894292,0.17,0.18,8.33,1.17,3.53019667371652,0.34,0.868,16.4641,0.253,0,0.23,0.03,0.0255,0,0,0.13692,0,0.4,0.01,0
"210",44147,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.94,0.16,0.33,0.173,0.01,2.55,0,0,0,0,0,0,0,0.14,0.0549,0,0,0.53,0,0.19,0.01,0
"211",42682,"samp. V-4","CARBONATE","ANCYLITE","CARBONATITE",0.2695885,0.212383,0.17,0,2.639529,1.92,6.16,0.6525,0.11,0.011,0.45,0,3.87,0.02,0.07,0,0,0,0,0.01,0.01,0
"212",43434,"samp. C2A15","CARBONATE","ANCYLITE","CARBONATITE, CALCIO",0.0233014,0.1001534,0.019,0.01,0.3304217,1.053643,0.09,0.245022,0,0.13,0.031,0,0.17,0.0039,0,0,0,0.3871,0,0,0.18,0
"213",42034,"samp. AFRIKANDA","CARBONATE","ANCYLITE","NOT GIVEN",0.44,0.052,0,0.1,7.19,3.73,19.23237,1.16455058975572,0.4,0.32,0.2,0,0.09,0.07,0.07,0,0,0,0,0.6,0.01,0
"214",42772,"samp. 102-B-A","CARBONATE","ANCYLITE","CARBONATITE",0.05,0.11,0.09,0,4.8,1.8,19.86,1.08,0,0.33,0.04,0,0.11,0,0,0,0,0.13692,0,0.2,0.01,0
"215",42662,"samp. 48/207","CARBONATE","ANCYLITE","CARBONATITE",0.3576889,0.01153964,0.02,0.02,1.13,0.39,8.4,0,0.07476356,0,0.18,0,0.16,0.04,0.03,0,0,0.3871,0,0,0.01,0
"216",42788,"samp. SB-7/32","CARBONATE","ANCYLITE","CARBONATITE, DOLOMITE",0.2,0.2211246,0.03233005,0.08,3.38,0.49,0,0.8158263,0.09713057,0.15,0,0,0.18,0,0.048,0,0,0.53,0,0.6,0.18,0
"217",43380,"samp. LOOLEKOP","CARBONATE","ANCYLITE","CARBONATITE",0.05,0.09460071,0.14,0.09,5.91,1.12,1.32,0.47,0.04,20.78,0.23,0,0.38,0.04,0.03,0,0,0.3871,0,0.3,0.18,0
"218",44155,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.34,0,0.03103998,0,0.03,2.52,0,0,0,0,0,0,0,0,0.02,0,0,0.06,0,0.01,0.015,0
"219",42843,"samp. CARBONATITE","CARBONATE","ANCYLITE","CARBONATITE, CALCITE",0.35,0.08882034,0,0,2.02,4.06,3.44,1.118,0,0.1455421,0.027,0,0.12,0.05,0.2,0,0,0.3871,0,0.6,0.18,0
"220",44150,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.78,1.383422,0.5208,0.09,0.1,1.82,0,0,0,0,0,0,0,0.06,0.01,0,0,0.3871,0,0.6,0.015,0
"221",44129,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.12,0.212383,0.03,0.015,0.13,2.52,0,0,0,0,0,0,0,0.03,0.015,0,0,0.53,0,0,0.18,0
"222",42774,"samp. BL143N-C","CARBONATE","ANCYLITE","CARBONATITE",0.06,0.134169,0.019,0.173,14.52,0.98,21.36,0.6525,0,0.56,0.25,0,0.18,0.5,0,0,0,0.53,0,0.3,7.524569,0
"223",42769,"samp. 19-A","CARBONATE","ANCYLITE","CARBONATITE",0,0.08882034,0,0.15,0.04708273,0.5,1.99,0.179,0.05352679,0.16,0.1,0,0.35,0.03,0.015,0,0,0.3871,0,0.2,0.015,0
"224",42768,"samp. 135-A","CARBONATE","ANCYLITE","CARBONATITE",0.06,0.11,0.17,0.173,2.33,1.65,0.97,0.68,0.15,0.09279554,0,0,0.1,0.49,0.0255,0,0,0.15,0,0.01,0.04,0
"225",42766,"samp. 90-A","CARBONATE","ANCYLITE","CARBONATITE",0.07,0,0.1018289,0.07,17.77,0.85,23.31,0.1,0.05799825,0.0982,0.0226,0,1.07,0.14,0,0,0,0.53,0,0.01,0.01,0
"226",42033,"samp. AFRIKANDA","CARBONATE","ANCYLITE","NOT GIVEN",0,0.01153964,0,0.82,41.41,1.27,6.38,13.74,0.16,0.06,0.08,0,1.33,0.07,0.03,0,0,0.53,0,0.19,0.04,0
"227",42666,"samp. 49/37.4","CARBONATE","ANCYLITE","CARBONATITE",0.05,0,0,0.04,3.41,1.91,21.15,0.53,0.13,0.1554,0.022,0,0,0,0.04,0,0,0.06,0,0.19,0.18,0
"228",44126,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.32,0.08015228,0.01,0.005,0.02,1.97,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0.18,0
"229",42796,"samp. SB-10/20","CARBONATE","ANCYLITE","CARBONATITE, DOLOMITE",0.3,0.3374816,0.09,0.02,3.4,0.43,0,0.62,0.868,6.152712,0.18,0,1.72,0.04,0.0255,0,0,0.15,0,0.6,0.01,0
"230",42794,"samp. SB-10/10","CARBONATE","ANCYLITE","CARBONATITE, DOLOMITE",0.2263216,0.0803719,0.1699269,0.07,5.1947,0.56,0.25,0.6985,0.7517,0,0.277,0,3.47,0.1344,0.07,0,0,0.53,0,0.19,0.18,0
"231",42758,"samp. T684-L","CARBONATE","ANCYLITE","CARBONATITE",0.55,0.052,0.09287478,0.07,8.33,0.41,20.65,0.35,0.03,0,0.07,0,0.09,0.04,0.069,0,0,0.53,0,0.19,0.01,0
"232",42590,"samp. OU81155","CARBONATE","ANCYLITE","CARBONATITE",0.28,0.05,0.134144,0.07,22.795,2.69,21.3,0.96,0.052,0.78,0.01,0,0.2,0.04,0,0,0,0.21,0,0.3,0.01,0
"233",42902,"samp. WICHEEDA_DOL","CARBONATE","ANCYLITE","CARBONATITE, DOLOMITE",0.51,0.047,0.02,0.07,10.561,2.45,21.77,1.18094907350104,0.04,0,0.06,0,0.86,0.02,0.054,0,0,0,0,0.01,0.01,0
"234",42658,"samp. 50/274","CARBONATE","ANCYLITE","CARBONATITE",0.15,0.021,0.09627652,0,2.69,1.17,19.96,1.2,0.75,0.08,0.15,0,0,0,0.03,0,0,0.15,0,0.2,0.18,0
"235",44141,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",2.9,0.3472,0.26,0,0.01,2.71,0,0,0,0,0,0,0,0.04,0,0,0,0.3871,0,0.01,0.01,0
"236",42839,"samp. CARBONATITE","CARBONATE","ANCYLITE","CARBONATITE, CALCITE",0.13,0.03,0.015,0.04,9.69,4.1,19.21,1.31,0.2296,0.38,0,0,0.04,0,0,0,0,0.15,0,0.2,0.01,0
"237",42791,"samp. SB-10/6","CARBONATE","ANCYLITE","CARBONATITE, DOLOMITE",1.09,0.2195551,0.14,0.07,1.28,0.68,0,0.278,0.72,22.34,0.53,0,0.06,0.37,0.05,0,0,0.3871,0,0.4,0.015,0
"238",44131,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.57,1.6352,0.06,0.09,0.03,2.35,0,0,0,0,0,0,0,0.02,0,0,0,0.21,0,0.4,0.01,0
"239",44127,"samp. SUSHINA HILL","CARBONATE","ANCYLITE","SYENITE",0.01,0.02380938,0.04,0.02,0.03,1.98,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0.015,0
"240",42592,"samp. OU81155","CARBONATE","ANCYLITE","CARBONATITE",0.26,0.05878648,0.21,0.07,0.69,1.73,1.413,0.4188576,0.7707857,0.4416291,0.32,0,0.18,0.04,0.048,0,0,0,0,0.6,0.015,0
"241",42942,"samp. MGL-006C 2B","CARBONATE","ANCYLITE","CARBONATITE",0.08,0,0.021,0,17.51,3.12,19.88,1.52,0.244,0.02,0,0,0.06,0.0042,0.054,0,0,0.13692,0,0.19,0.015,0
"242",43379,"samp. LOOLEKOP","CARBONATE","ANCYLITE","CARBONATITE",0.19,1.124519,0.05,0.09,0.3035038,2.17,6.2,0.6528,0.06072797,0.05,0.091,0,0.22,0.03,0.045,0,0,0.06,0,0.19,0.01,0
