"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","SOMA"
"1967","43704","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.09919212,0,0,0,0,52.96,0,0.84,0.14,0,0.056,0,0.01,0,0.03,0,0,0,0,0,0.015,0,54.15019212
"1968","43705","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.04,0.08,0.03,0,0.36,52.6,0.48,0.35,0.109,0.016,0,0,0,0,0,0,0,0,0,0.14,0.01,0,54.215
"1969","43706","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.1164047,0,0.02,0,0,52.76,0.55,0.63,0,0,0.01,0,0,0.0039,0,0,0,0.00871,0,0.14,0.04,0,54.2790147
"1970","43707","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.14,0,0.09411425,0.02,0.54,52.67,0.99,0.67,0.07,0.02,0,0,0.01,0,0,0,0,0,0,0.01,0.015,0,55.24911425
"1971","43708","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.011,0,0,0,0,53.59,0,0.36,0,0.015,0,0,0.0075,0.0021,0,0,0,0,0,0,0.18,0,54.1656
"1972","43709","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.2,0,0.22,0.06,1.02,50.68,0.96,1.07,0.13,0.664,0.08,0,3.76,0.05,0.0255,0,0,0.13692,0,0.6,0.18,0,59.83642
"1973","43710","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.05,0.01,0.02,0,0,53.07,0,0,0.028,0.03,0,0,0,0,0.03,0,0,0,0,0.01,0.18,0,53.428
"1974","43711","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",1.321,0.1114407,0.22,0,0,51.69,0,0.85,0.3924566,0.26,0.61,0,0.16,0.26,0,0,0,0.3871,0,0.24,0.18,0,56.6819973
"1975","43712","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",1.63,0.023,0.04,0.09,0.93,50.02,1.21,0.79,0.068,0.02,0.002,0,0,0.0011,0.2,0,0,0.03,0,0.2,0.015,0,55.2691
"1976","43713","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.09,0.1,0.72,0.1,0.41,51.06,0.48,0.85,0.28,0.16,0.023,0,0.11,0.0042,0.2,0,0,0,0,0.19,0.015,0,54.7922
"1977","43714","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.02,0.00642,0.06,0,0.45,52.74,0,0.43,0,0,0,0,0.0028,0,0,0,0,0.01,0,0.14,0.015,0,53.87422
"1978","43715","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",0.02,0,0.008,0.02,0,54.22,0,0.34,0,0.27,0.023,0,0.02,1e-04,2e-04,0,0,0,0,0.14,0.015,0,55.0763
"1979","43716","samp. ZP-11","CARBONATE","CALCITE","LAMPROITE",1.63,0.05,0.32,0.07,0.48,50.22,0,0.57,0.03,0.02,0.01,0,0.02,0.0011,0,0,0,0.05,0,0.01,0.015,0,53.4961
"1980","43717","samp. 7106","CARBONATE","CALCITE","KERSANTITE",7.5096,0.3472,2.1056,0,4.7544,38.2928,1.3944,0.5992,0.868,0,0,0,0,0.1344,0.054,0,0,0,0,2.36,0.01,0,58.4296
"1981","43718","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.728,54.5216,0,0.7504,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,56.015
"1982","43719","samp. 2226","CARBONATE","CALCITE","KERSANTITE",1.064,0,0.56,0,2.0664,50.372,1.7192,0,0.2184,0,0,0,0,0,0.048,0,0,0,0,0.6,0.01,0,56.658
"1983","43720","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.7784,53.984,0.7224,0.504,0,0,0,0,0,0,0,0,0,0,0,0.2,0.04,0,56.2288
"1984","43721","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.6272,54.1968,0.6048,0.5712,0,0,0,0,0,0,0,0,0,0,0,0.19,7.524569,0,63.714569
"1985","43722","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0.8848,0,0,0,0.8792,52.8024,0.9464,0.4928,0,0,0,0,0,0,0,0,0,0,0,0.19,0.04,0,56.2356
"1986","43723","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.2784,0.98,0.5488,0,2.2288,45.472,1.1704,0.4648,0.868,0,0,0,0,0,0.054,0,0,0,0,0.01,0.18,0,56.2552
"1987","43724","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,1.6632,52.9816,1.0304,0.3192,0,0,0,0,0,0,0,0,0,0,0,0.2,7.524569,0,63.718969
"1988","43725","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.5528,0,2.2008,0,3.4888,42.3528,2.6824,0,0.7224,0,0,0,0,0,0,0,0,0,0,0.19,0.18,0,56.37
"1989","43726","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.4464,1.6352,1.6408,0,3.6512,41.608,1.596,0,1.4224,0,0,0,0,0,0.07,0,0,0,0,0.3,0.18,0,56.55
"1990","43727","samp. 2226","CARBONATE","CALCITE","KERSANTITE",8.5904,0.4088,3.3096,0,4.956,33.7232,2.1728,0.3024,2.2512,0,0,0,0,0.2744,0.054,0,0,0,0,0.4,0.015,0,56.4578
"1991","43728","samp. 2226","CARBONATE","CALCITE","KERSANTITE",6.7424,0,2.9736,0,5.208,35.6664,2.8336,0.4312,1.9264,0,0,0,0,0.2072,0.054,0,0,0,0,0.01,0.015,0,56.0678
"1992","43729","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0.8736,0,0.5208,0,1.7528,51.016,1.2824,0.2912,0.2688,0,0,0,0,0,0.01,0,0,0,0,0.6,0.015,0,56.6306
"1993","43730","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.588,54.1408,0.5376,0.728,0,0,0,0,0,0,0,0,0,0,0,0.2,0.04,0,56.2344
"1994","43731","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,1.176,53.116,1.2544,0.4536,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0,56.21
"1995","43732","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.732,0,0,0,1.2992,48.1488,1.1816,0.504,0.1344,0,0,0,0,0,0.03,0,0,0,0,0.2,0.015,0,56.245
"1996","43733","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.9128,53.7152,0.6944,0.5264,0.1456,0,0,0,0,0,0,0,0,0,0,0.19,0.01,0,56.1944
"1997","43734","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0.9688,0,0.5712,0,0.8344,51.94,0.8456,0.5992,0.224,0,0,0,0,0,0.015,0,0,0,0,0.2,0.015,0,56.2132
"1998","43735","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,1.9208,52.2928,1.1424,0.2968,0.3416,0,0,0,0,0,0,0,0,0,0,0.19,0.015,0,56.1994
"1999","43736","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.896,54.348,0,0.5376,0.2296,0,0,0,0,0,0,0,0,0,0,0.19,0.015,0,56.2162
"2000","43737","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.3512,0,1.988,0,2.4136,44.2176,2.1056,0,0.9184,0,0,0,0,0,0.07,0,0,0,0,0.6,0.01,0,56.6744
"2001","43738","samp. 1159","CARBONATE","CALCITE","KERSANTITE",7.5096,0.3472,2.1056,0,4.7544,38.2928,1.3944,0.5992,0.868,0,0,0,0,0.1344,0.085,0,0,0,0,0.01,0.015,0,56.1156
"2002","43739","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.728,54.5216,0,0.7504,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,56.18
"2003","43740","samp. 2226","CARBONATE","CALCITE","KERSANTITE",1.064,0,0.56,0,2.0664,50.372,1.7192,0,0.2184,0,0,0,0,0,0,0,0,0,0,0.6,0.18,0,56.78
"2004","43741","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.7784,53.984,0.7224,0.504,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,56.0288
"2005","43742","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.6272,54.1968,0.6048,0.5712,0,0,0,0,0,0,0,0,0,0,0,0,7.524569,0,63.524569
"2006","43743","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0.8848,0,0,0,0.8792,52.8024,0.9464,0.4928,0,0,0,0,0,0,0.03,0,0,0,0,0.2,0.18,0,56.4156
"2007","43744","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.2784,0.98,0.5488,0,2.2288,45.472,1.1704,0.4648,0.868,0,0,0,0,0,0,0,0,0,0,0.6,0.18,0,56.7912
"2008","43745","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,1.6632,52.9816,1.0304,0.3192,0,0,0,0,0,0,0,0,0,0,0,0.2,7.524569,0,63.718969
"2009","43746","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.5528,0,2.2008,0,3.4888,42.3528,2.6824,0,0.7224,0,0,0,0,0,0.048,0,0,0,0,0.6,0.18,0,56.828
"2010","43747","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.4464,1.6352,1.6408,0,3.6512,41.608,1.596,0,1.4224,0,0,0,0,0,0.08,0,0,0,0,0.01,0.18,0,56.27
"2011","43748","samp. 2226","CARBONATE","CALCITE","KERSANTITE",8.5904,0.4088,3.3096,0,4.956,33.7232,2.1728,0.3024,2.2512,0,0,0,0,0.2744,0.03,0,0,0,0,0.01,0.015,0,56.0438
"2012","43749","samp. 2226","CARBONATE","CALCITE","KERSANTITE",6.7424,0,2.9736,0,5.208,35.6664,2.8336,0.4312,1.9264,0,0,0,0,0.2072,0.07,0,0,0,0,0.01,0.18,0,56.2488
"2013","43750","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0.8736,0,0.5208,0,1.7528,51.016,1.2824,0.2912,0.2688,0,0,0,0,0,0.02,0,0,0,0,0.6,0.18,0,56.8056
"2014","43751","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.588,54.1408,0.5376,0.728,0,0,0,0,0,0,0,0,0,0,0,0.2,0.04,0,56.2344
"2015","43752","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,1.176,53.116,1.2544,0.4536,0,0,0,0,0,0,0.04,0,0,0,0,0.2,7.524569,0,63.764569
"2016","43753","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.732,0,0,0,1.2992,48.1488,1.1816,0.504,0.1344,0,0,0,0,0,0.01,0,0,0,0,0.6,0.01,0,56.62
"2017","43754","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.9128,53.7152,0.6944,0.5264,0.1456,0,0,0,0,0,0.01,0,0,0,0,0.2,0.015,0,56.2194
"2018","43755","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0.9688,0,0.5712,0,0.8344,51.94,0.8456,0.5992,0.224,0,0,0,0,0,0.015,0,0,0,0,0.2,0.18,0,56.3782
"2019","43756","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,1.9208,52.2928,1.1424,0.2968,0.3416,0,0,0,0,0,0,0,0,0,0,0.2,0.015,0,56.2094
"2020","43757","samp. 2226","CARBONATE","CALCITE","KERSANTITE",0,0,0,0,0.896,54.348,0,0.5376,0.2296,0,0,0,0,0,0.01,0,0,0,0,0.6,0.015,0,56.6362
"2021","43758","samp. 2226","CARBONATE","CALCITE","KERSANTITE",4.3512,0,1.988,0,2.4136,44.2176,2.1056,0,0.9184,0,0,0,0,0,0.048,0,0,0,0,0.19,0.18,0,56.4124
"2022","43759","samp. MV12.IJ02.C3<U+00B7>P1","CARBONATE","CALCITE","CLINOPYROXENITE",0,0,0,0,0.16,54.8,0.11,0.07,0,0.02,0,0,0,0,0,0,0,0,0,0.2,0.01,0,55.37
"2023","43760","samp. MV12.IJ02.C3<U+00B7>P2","CARBONATE","CALCITE","CLINOPYROXENITE",0,0.06,0.02,0,0.1,54.2,0.05,0.1,0,0.42,0.0024,0,0,1e-04,0,0,0,0,0,0.01,0.01,0,54.9725
"2024","43761","samp. MV12.UM01.C1<U+00B7>P1NEW","CARBONATE","CALCITE","CLINOPYROXENITE",0.2,0.0211,0.02,0,0.08,54.6,0.46,0.181346,0.0107,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,55.593146
"2025","43762","samp. MV12.SY01A.C2<U+00B7>P1","CARBONATE","CALCITE","MELTEIGITE",2.4,0.07,0.27,0,1.4,50,1.24,0.3,0.12,0,0,0,0,0,0.2,0,0,0,0,0.19,0.01,0,56.2
"2026","43763","samp. MV12.SY01A.C2<U+00B7>P2","CARBONATE","CALCITE","MELTEIGITE",1.5,0,0.1079099,0.08,0.47,52.3,0.47,0.16,0.01215346,0.0158,0,0,0,0,0.01,0,0,0,0,0.6,0.01,0,55.73586336
"2027","43764","samp. MV12.SY02B<U+00B7>C1<U+00B7>P1","CARBONATE","CALCITE","IJOLITE",0.6,0.02,0,0.00492,0,54.8,0.07,0.13,0.0105,0,0.0103,0,0,0,0,0,0,0.01,0,0,0.015,0,55.67072
"2028","43765","samp. MV12.SY02B<U+00B7>C2<U+00B7>P4","CARBONATE","CALCITE","IJOLITE",0.12,0.02,0.0154,0,0.07672741,55.1,0.3999,0.32,0.01,0.015,0.012,0,0,0,0.04,0,0,0.01,0,0.01,0.01,0,56.15902741
"2029","43766","samp. MV12.SY02B<U+00B7>C4.P3","CARBONATE","CALCITE","IJOLITE",0.46,0.03107444,0.0783276,0.07,0.4,53.1,0.13,0.07,0,0.2895,0.06,0,0,0,0.001,0,0,0.01,0,0.01,0.18,0,54.88990204
"2030","43767","samp. MV12.SY02B<U+00B7>C6.P1","CARBONATE","CALCITE","IJOLITE",0.06,0.009,0,0,0.2618,54.9,0.677,0.29,0,0.019,0.01,0,0.0047,0,0.01,0,0,0.03,0,0.01,0.01,0,56.2915
"2031","43768","samp. MV12.GR01.C1","CARBONATE","ANKERITE","GRANITE",0.46,0.212383,0.09,0.07,25.1,27.5,4.28,0.97,0.19,1.124119,0.22,0,3.07,0.1344,0.07,0,0,0.53,0,0.01,0.18,0,64.210902
"2032","43769","samp. MV12.GR01.C1","CARBONATE","ANKERITE","GRANITE",1.5,0.059,0.124511,0.073,21.1,27.3,6.81,1.13,0.32,0,0.03,0,0.37,0,0,0,0,0,0,0.6,0.04,0,59.456511
"2033","43770","samp. LP12.UMBX01.C1<U+00B7>P1","CARBONATE","ANKERITE","GLIMMERITE",0,0.1051803,0.009,0.144,12.5,28.7,12.67,1.39,0.02782923,0.09526633,0.1,0,4.56,0,0.07,0,0,0.13692,0,0.6,0.18,0,61.28819586
"2034","43772","samp. LP12.UMBX01.C2<U+00B7>P3","CARBONATE","ANKERITE","GLIMMERITE",2.3,0.128177,0.11,0,13.3,27.5,11.44,1.42,0.05,0.81,0,0,1.82,0.1498262,0.054,0,0,0.13692,0,0.19,0.015,0,59.4239232
"2035","43773","samp. LP12.UMBX01.C2<U+00B7>P4","CARBONATE","ANKERITE","GLIMMERITE",2.3,0.1305553,0.2,0.07,13.7,27.2,11.12,1.69,0.868,0.23,0,0,2.26,0.01,0.0255,0,0,0,0,0.6,0.18,0,60.5840553
"2036","43774","samp. LP12.UMBX01.C4<U+00B7>P1","CARBONATE","CALCITE","GLIMMERITE",0.69,0,0.07,0,0.44,52.9,0.18,0.47,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,54.77
"2037","43775","samp. MV12.UMBX01.C1<U+00B7>P4","CARBONATE","CALCITE","GLIMMERITE",0.85,0,0.33,0,0.5,54.1,0.16,0.13,0.06,0,0.019,0,0,0.0025,0,0,0,0,0,0.2,0.01,0,56.3615
"2038","43776","samp. LP12.SICB01<U+00B7>C1.P1","CARBONATE","CALCITE","GLIMMERITE",0.7,0,0,0,0.76,53.7,0.35,0.24,0.01,0.014,0,0,0,0,0,0,0,0,0,0,0.015,0,55.789
"2039","43777","samp. LP12.SICB01<U+00B7>C4<U+00B7>P1","CARBONATE","CALCITE","GLIMMERITE",0.52,0,0.08,0,0.32,54.4,0.13,0.09,0,0,0.01,0,0.3872,0.009,0.03,0,0,0,0,0.14,0.18,0,56.2962
"2040","43778","samp. LP12.SICB01<U+00B7>C5.P1","CARBONATE","CALCITE","GLIMMERITE",1.5,0.0141333333333333,0.2,0,0.67,53.1,0.6,0.21,0.03,0,0,0,0,0,0,0,0,0,0,0.6,0.18,0,57.1041333333333
"2041","43779","samp. MV12.HREE01.C3<U+00B7>P1","CARBONATE","DOLOMITE","CARBONATITE, SILICO",0.65,0.01,0.44,0,9,27.8,16.1,0.34,0.02010521,0.0091,0.029,0,0.3854,0.04,0.015,0,0,0.03,0,0.2,0.18,0,55.24860521
"2042","43780","samp. MV12.SICACB02<U+00B7>C1.P1","CARBONATE","CALCITE","CARBONATITE, CALCIO",0,0,0.504,0.02,0.41,53.9,0.07,0.55,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0.01,0,55.484
"2043","43781","samp. MV12.SICACB02<U+00B7>C3.P1","CARBONATE","CALCITE","CARBONATITE, CALCIO",0,0,0.01,0,0.21,54.2,0.06,0.61,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,55.11
"2044","43782","samp. LP12.CACB01A.C2<U+00B7>P3","CARBONATE","ANKERITE","CARBONATITE, CALCIO",1.6,0.02,0.1104988,0.08,15.9,28.7,9,1.35,0.07,0.013,0.015,0,0.73,0,0,0,0,0.53,0,0.01,0.18,0,58.3084988
"2045","43783","samp. MV12.CAFECB02<U+00B7>C1.P6","CARBONATE","ANKERITE","CARBONATITE, FERRO",0,0.04,0,0.01,14.2,29.7,10.3,2.27,0,0.11,0.032,0,0,0,0.01,0,0,0,0,0.19,7.524569,0,64.386569
"2046","43784","samp. MV12.FECB02<U+00B7>C1.P1","CARBONATE","ANKERITE","CARBONATITE, FERRO",0.12,0.052,0.17,0,18,28,8.4,2.74,0.17,0.02,0.06,0,4.83,0,0.03,0,0,0,0,0.19,0.015,0,62.797
"2047","43786","samp. MV12.FECB02<U+00B7>C3.P1","CARBONATE","ANKERITE","CARBONATITE, FERRO",0,0.07,0.01,0.011,11.1,28.3,13.8,1.85,0.171466666666667,0.1427,0.012,0,1.72,0,0,0,0,0.06,0,0.19,0.01,0,57.4471666666667
"2048","43788","samp. MV12.FECB02<U+00B7>C4.P1","CARBONATE","ANKERITE","CARBONATITE, FERRO",0.03,0.09326494,0,0,12,28.9,13,1.72,0,0.008,0.02,0,1.07,0,0.0549,0,0,0.06,0,0.2,0.01,0,57.16616494
"2049","43789","samp. MV12.FECB02<U+00B7>C4.P2","CARBONATE","ANKERITE","CARBONATITE, FERRO",0,0.09,0.02,0.08,15.2,28.4,10.2,3,0.02,0.1,0,0,0.8311,0.0213,0.04,0,0,0.15,0,0.6,0.04,0,58.7924
"2050","43790","samp. MV12.FECB02<U+00B7>C4.P3","CARBONATE","ANKERITE","CARBONATITE, FERRO",0,0.05395174,0,0.26,15.5,28.3,9.6,3.24,0.04996433,0.1513,0.18,0,6.077985,0.05,0.03,0,0,0.53,0,0.01,0.01,0,64.04320107
"2051","43791","samp. MV12.LATE2.C1.P1","CARBONATE","CALCITE","CARBONATITE, FERRO",0.16,0.06378132,0.06515323,0,1.1,53.3,0.28,0.32,0.02533184,0,0,0,0,0,0,0,0,0,0,0.14,0.01,0,55.46426639
"2052","43792","samp. MV12.LATE2.C1.P2","CARBONATE","CALCITE","CARBONATITE, FERRO",0.06,0.09,0.04,0.04,0.77,53.3,0.13,0.52,0.05786319,0,0,0,0,0.0028,0.0255,0,0,0,0,0.01,0.01,0,55.05616319
"2053","43794","samp. MV12.LATE2.C2.P2","CARBONATE","CALCITE","CARBONATITE, FERRO",0.32,0.01,0.09081954,0.1,0.67,53.3,0.13,0.48,0.011,0.1,0,0,0.1,0.02,0.01,0,0,0.06,0,0.01,0.18,0,55.59181954
"2054","43796","samp. MV12.LATE3.C2.P1","CARBONATE","CALCITE","CARBONATITE",0.08,0.06,0.01,0,2,52.9,0.18,0.28,0.224,0,0,0,0.07,0,0.03,0,0,0.03,0,0.01,0.015,0,55.889
"2055","43797","samp. MV12.LATE3.C4.P1","CARBONATE","CALCITE","CARBONATITE",0.29,0.54,0.0446088,0,26.77,21.5,0.27,5.037,0.042,0.59,0.253,0,0.29,0,0.03,0,0,0.13692,0,0.19,0.015,0,55.9985288
"2056","43798","samp. MV12.HREE03.C2.P4","CARBONATE","ANKERITE","NOT GIVEN",0.54,0.008577956,0.11,0.144,17.5,28.5,7.4,2.82,0.016,0,0.06,0,1.72,0.01,0.04,0,0,0.15,0,0.6,0.015,0,59.633577956
"2057","43799","samp. MV12.HREE03.C2<U+00B7>P5","CARBONATE","ANKERITE","NOT GIVEN",0.67,0.043,0.1,0.09,11.4,28.5,12,1.84,0.04179331,0.1151,0,0,2.95,0.009,0.03,0,0,0.3871,0,0.6,0.01,0,58.78599331
"2058","43803","samp. MV13.CACMIX.C2.P3A","CARBONATE","BURBANKITE","NOT GIVEN",0,0.01,0.16,0.18,2,2.9,19.7,0.75,4.37,13.5,0.14,0,2.15,0.34,0.07,0,0,0.13692,0,0.4,0.18,0,46.98692
"2059","43823","samp. LP12.CAFECB01A.C1.P1","CARBONATE","KUKHARENKOITE (SENSU LATO)","CARBONATITE, FERRO",0.06,1.200631,0.1,0.07,17.157,0.1,28.8,1.457633,0.44,0.1,0.016,0,4.13,0.2072,0.045,0,0,0.15,0,0.01,0.01,0,54.053464
"2060","43824","samp. LP12.UMBX01.C4.P1","CARBONATE","KUKHARENKOITE (SENSU LATO)","NOT GIVEN",0.04,4.68,0.04,0.26,31.79,0.2,20,2.46,0.15,0.2,0.22,0,3.86,0.2744,0.054,0,0,0.21,0,0.4,0.01,0,64.8484
"2061","43831","samp. LP12.FECB01B.C3.P1","CARBONATE","KUKHARENKOITE (SENSU LATO)","NOT GIVEN",0.032,0.2211246,0.33,0.07,20.72,0.1,21.57,0.78,0.3924566,0.1,0.013,0,4.11,0.06,0.0255,0,0,0.53,0,2.36,0.18,0,51.5940812
"2062","43834","samp. MV12.HREE03.C1.P2","CARBONATE","KUKHARENKOITE (SENSU LATO)","NOT GIVEN",0.51,0.98,0.1614276,0.07,23.614,0.8,26.32,1.08,0.47,0.2,0.17,0,4,0.13,0.07,0,0,0.53,0,0.01,0.18,0,59.2954276
"2063","43837","samp. MV12.HREE03.C2.P1C","CARBONATE","KUKHARENKOITE (SENSU LATO)","NOT GIVEN",0.47,1.200631,0.14,0.11,23.7,0.1,22.26,1.701,0.8622078,0.1,0.107,0,3.98,0.05,0.054,0,0,0.21,0,2.36,0.01,0,57.4148388
"2064","43840","samp. K 8-2","CARBONATE","DOLOMITE","CARBONATITE",0,0.06,0,0.21,0.76,30.46,21.15,0.25,0.13,0.08,0,0,3.41,0,0.054,0,0,0,0,0.6,0.18,0,57.344
"2065","43841","samp. K 11-1","CARBONATE","DOLOMITE","CARBONATITE",0.33,0.06,0.03,0.21,1.37,30.46,20.77,0.38,0.16,0.02,0.036,0,0,0.04,0,0,0,0,0,0.6,0.18,0,54.646
"2066","43842","samp. K 14-1","CARBONATE","DOLOMITE","CARBONATITE",0.07,6e-04,0,0.01,2.85,30.44,20.08,0.28,0.1344,0.1225,0.017,0,0.16,0.0213,0.05,0,0,0,0,0.19,0.01,0,54.4358
"2067","43843","samp. K 10-1","CARBONATE","DOLOMITE","CARBONATITE",0.0284,0.019,0,0.12,3.67,30.29,19.77,0.34,0.018,0.1119717,0.02,0,2.58,0,0.03,0,0,0,0,0.19,0.04,0,57.2273717
"2068","43844","samp. K 8-2","CARBONATE","CALCITE","CARBONATITE",0.09919212,0.03,0,0,0.2,54.95,0.63,0.1,0,0.316432,0.0433,0,0,0.0061,0.009,0,0,0,0,0,0.01,0,56.39402412
"2069","43845","samp. K 11-1","CARBONATE","CALCITE","CARBONATITE",0.2091649,0,0.045,0.02,0.34,52.71,2.2,0.18,0.02,0,0.0156,0,0.02,0.0042,0,0,0,0,0,0.01,0.01,0,55.7839649
"2070","43847","samp. K 4-2-5","CARBONATE","CALCITE","CARBONATITE",0.016,0.02,0,0,0.21,54.78,0.46,0.59,0,0.02,0.06,0,0,0,0,0,0,0,0,0.01,0.18,0,56.346
"2071","43848","samp. OBN-8/13","CARBONATE","CALCITE","LHERZOLITE, GARNET-SPINEL-PHLOGOPITE, XENOLITH",0.0384,0.0141333333333333,0.0163333333333333,0.0388,0.1969,53.5783,0.385733333333333,0.6427,0.00163333333333333,0.00703333333333333,0,0,0.07,0,0.0270666666666667,0,0,0,0,0.01,0.04,0,55.0670333333333
"2072","43849","samp. OBN-22/13","CARBONATE","CALCITE","LHERZOLITE, SPINEL, XENOLITH",0.089,0.0211,0,0.0371,0.2909,52.2334,0.8379,1.0664,0.0063,0.0121,0,0,0,0,0.0255,0,0,0.05,0,0,0.01,0,54.6797
"2073","43850","samp. OBN-39/13","CARBONATE","CALCITE","LHERZOLITE, GARNET-SPINEL, XENOLITH",0.03648,0.00642,0.01462,0.00492,0.16052,53.71846,0.3589,0.73772,0.00948,0.01476,0.022,0,0,0,0.0046,0,0,0.03,0,0.14,0.01,0,55.26888
"2074","43851","samp. OBN-53/13","CARBONATE","CALCITE","HARZBURGITE, GARNET-SPINEL-PHLOGOPITE, XENOLITH",1.2842,0,0.0126,0,0.4776,52.821,0.8216,0.502,0,0.015,0,0,0.03,0,0.0105,0,0,0,0,0.2,0.01,0,56.1845
"2075","43852","samp. OBN-53/13","CARBONATE","DOLOMITE","HARZBURGITE, GARNET-SPINEL-PHLOGOPITE, XENOLITH",0.0479,9e-04,0,9e-04,0.97495,30.23305,20.3932,0.42515,0.0107,0,0.01,0,0,0,0.2,0,0,0,0,0.2,0.18,0,52.67675
"2076","43853","samp. SLD-3","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.07,0.06,0.1,0.09,0.31,29.94,21.63,0.25,0.05,0.025,0,0,6.077985,0.03,0.045,0,0,0,0,0.6,0.18,0,59.457985
"2077","43854","samp. SLG-1","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.06,0,0.02,0,1.22,29.94,20.6,0.4,0,0.021,0,0,0,0,0.01,0,0,0,0,0,0.01,0,52.281
"2078","43855","samp. SLG-16","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.07,0.047,0.007,0.06,0.28,29.99,21.46,0.31,0.12,0.1655,0,0,2.58,0.06,0.07,0,0,0,0,0.01,0.015,0,55.2445
"2079","43856","samp. SLG-16","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.15,0.2712574,0.01,0.003,0.5,30.1,21.1,0.45,0.05,0,0,0,0.18,0,0.03,0,0,0,0,0.6,0.18,0,53.6242574
"2080","43857","samp. AC-01-16","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.09,0.1001627,0.1491604,0.1,0.27,30.12,21.54,0.22,0,0.09,0,0,1.25,0.04,0.069,0,0,0.01,0,0.19,0.18,0,54.4183231
"2081","43858","samp. AC-01-16","CARBONATE","DOLOMITE","CARBONATITE, MAGNESIO",0.08,0.068,0,0.01,0.65,30.06,21.2,0.2,0.0205,0,0.013,0,0,0,0.048,0,0,0,0,0.2,0.01,0,52.5595
