"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS"
"262","45181","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",36.78,0.68,12.58,0,18,0.7,17.86,0,0.65,0,0.03,7.75,0,0.07,0.07,0,0,0,0,0,0,0
"263","45182","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",35.51,0.08,11.47,0,22.97,0.64,17.59,0.24,0.22,0.14,0.07,21.4,0,0.07,0,0,0,0,0,0,0,0
"264","45183","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",35.38,0.49,12.08,0,21.64,1.27,15.39,0,0.48,0,0.15,20.9,0,0.2,0,0,0,0,0,0,0,0
"265","45184","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",34.95,0.487,11.14,0.05,23.01,1.1,16.4,0.22,0.53,0.12,0,20.9,0,0.08,0.08,0,0,0,0,0,0,0
"266","45185","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",36.6,1.19,11.07,0,20.72,0.19,17.41,0,0.06,0.07,0.18,21.4,0,0.2,0.05,0,0,0,0,0,0,0
"267","45186","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",36.19,0.75,12.63,0.04,17.86,0.75,17.73,0,0.66,0.13,0.16,28.05,0,0.08,0.07,0,0,0,0,0,0,0
"268","45187","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",35.3,0.4,11.92,0.06,21.21,1.26,14.87,0,0.64,0,0.15,20.9,0,0.07,0,0,0,0,0,0,0,0
"269","45188","samp. FBZ","CLAY","MONTMORILLONITE","PERIDOTITE, XENOLITH",46.64,0,10.67,0.07,0.43,6.34,0,0,4.69,0.36,0.2,17.54,0,0.08,0.01,0,0,0,0,0,0,0
"270","45189","samp. FBZ","CLAY","MONTMORILLONITE","PERIDOTITE, XENOLITH",41.95,0,18.18,0.01,3.19,5.3,1.13,0,4.81,0.25,0.11,20.9,0,0.08,0.23,0,0,0,0,0,0,0
"271","45190","samp. FBZ","CLAY","ILLITE","PERIDOTITE, XENOLITH",47.64,0,20.08,0.06,0.4,5.46,0.21,0,5.04,0.33,0.28,11.91,0,0.2,0.41,0,0,0,0,0,0,0
"272","45191","samp. FBZ","CLAY","MONTMORILLONITE","PERIDOTITE, XENOLITH",43.78,0,20.48,0.07,0.46,6.22,0.42,0,4.75,0.16,0.23,28.05,0,0.07,0.06,0,0,0,0,0,0,0
"273","45192","samp. FBZ","CLAY","MONTMORILLONITE","PERIDOTITE, XENOLITH",49.54,0,17.14,0.05,0.75,4.64,0.17,0.01,3.87,0.61,0.08,17.54,0,0.08,0.07,0,0,0,0,0,0,0
"274","45193","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",46.42,0.04,8.83,0,10.62,1.22,18.09,0.02,2.52,0,0.04,11.13,0,0.08,0.33,0,0,0,0,0,0,0
"275","45194","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",46.38,0.07,8.97,0.01,9.67,1.45,18.05,0.12,2.11,0.07,0.08,7.98,0,0.08,0.13,0,0,0,0,0,0,0
"276","45195","samp. FBZ","CLAY","MONTMORILLONITE","PERIDOTITE, XENOLITH",43.59,1.43,10.03,0,20.52,1.06,6.45,0,3.95,0.42,0.18,16.99,0,0.2,0.41,0,0,0,0,0,0,0
"277","45196","samp. FBZ","CLAY","MONTMORILLONITE","PERIDOTITE, XENOLITH",42.37,0.87,9.61,0,23.52,0.92,6.88,0,3.29,0.38,0.07,21.4,0,0.08,0.02,0,0,0,0,0,0,0
"278","45197","samp. S2303/1","CLAY","MONTMORILLONITE","MELILITITE, OLIVINE",44.56,0.62,16.28,0.12,1.81,4.88,4.74,0.04,1.46,0.24,0.16,7.75,0,0.2,0.36,0,0,0,0,0,0,0
"279","45198","samp. S2303/1","CLAY","MONTMORILLONITE","MELILITITE, OLIVINE",48.2,0.17,19.89,0.07,2.55,1.04,3.75,0.02,1.83,0.15,0.11,16.99,0,0.2,0.02,0,0,0,0,0,0,0
"280","45199","samp. S2303/1","CLAY","SAPONITE","MELILITITE, OLIVINE",43.92,0.12,5.88,0.06,3.29,0.8,16.65,0,0.93,0.24,0.17,14.43,0,0.2,0.33,0,0,0,0,0,0,0
"281","45200","samp. S2303/1","CLAY","MONTMORILLONITE","MELILITITE, OLIVINE",48.84,0.15,14.09,0.19,7.72,1.43,6.86,0,2.02,0.11,0.29,12.67,0,0.2,0.2,0,0,0,0,0,0,0
"282","45201","samp. S2303/1","CLAY","SAPONITE","MELILITITE, OLIVINE",49.01,0.12,8.16,0,2.64,1.09,17.66,0,1.57,0.32,0.06,17.54,0,0.2,0.07,0,0,0,0,0,0,0
"283","45202","samp. S2303/1","CLAY","MONTMORILLONITE","MELILITITE, OLIVINE",44.07,1.15,12.02,0.03,12.11,2.04,3.42,0.02,0.8,0.26,0.23,12.67,0,0.07,0.12,0,0,0,0,0,0,0
"284","45203","samp. S2303/1","CLAY","KAOLINITE","MELILITITE, OLIVINE",25.26,0.85,6.52,0,41.32,0.52,2.95,0.67,0.67,0.39,0.17,20.9,0,0.08,0.2,0,0,0,0,0,0,0
"285","45204","samp. S2303/1","CLAY","SAPONITE","MELILITITE, OLIVINE",49.01,0.12,9.07,0,2.64,1.09,17.66,0,0.78,0.32,0.18,7.98,0,0.07,0.27,0,0,0,0,0,0,0
"286","45205","samp. S2303/1","CLAY","MONTMORILLONITE","MELILITITE, OLIVINE",52.99,0.15,8.78,0.18,16.85,1.25,5.31,0.02,2.69,0.23,0.05,11.31,0,0.2,0.2,0,0,0,0,0,0,0
"287","45206","samp. S2304/1","CLAY","MONTMORILLONITE","ANKARAMITE",52.84,0.7,24.9,0.18,6.47,1.33,3,0.08,2.51,0.13,0.76,16.99,0,0.07,0.33,0,0,0,0,0,0,0
"288","45207","samp. S2304/1","CLAY","MONTMORILLONITE","ANKARAMITE",44.41,0.75,17.95,0.06,9.1,0.91,2.62,0,2.42,0.26,0.08,20.9,0,0.08,0.09,0,0,0,0,0,0,0
"289","45208","samp. S2304/2","CLAY","MONTMORILLONITE","TEPHRITE, NEPHELINE",39.51,0.25,21.08,0.07,3.56,1.11,1.67,0.15,1.99,2.7,0.06,28.05,0,0.2,0.07,0,0,0,0,0,0,0
"290","45209","samp. S2304/2","CLAY","MONTMORILLONITE","TEPHRITE, NEPHELINE",45.76,0.27,30.53,0,3.89,1.32,2.4,0,1.07,0.73,0.21,16.99,0,0.07,0.2,0,0,0,0,0,0,0
"291","45210","samp. S2304/2","CLAY","MONTMORILLONITE","TEPHRITE, NEPHELINE",38.89,0.28,26.24,0.01,3.78,0.95,1.71,0.13,1.13,0.54,0.04,20.9,0,0.2,0.09,0,0,0,0,0,0,0
"292","45217","samp. R17831","CLAY","MONTMORILLONITE","ANDESITE, PYROXENE",46.16,0.14,37.1,0.04,1.19,0.21,0.08,0.09,0.28,0.02,0.06,20.9,0,0.08,0.1,0,0,0,0,0,0,0
"293","45218","samp. R17831","CLAY","MONTMORILLONITE","ANDESITE, PYROXENE",43.31,0.01,37.39,0.02,0.89,0.15,0.03,0.01,0.39,0.11,0.03,18,0,0.2,0.02,0,0,0,0,0,0,0
