"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","SOMA"
"544","4145","samp. SM0108","AMPHIBOLES","KAERSUTITE","BASALT",40.13,7.34,12.41,0.08,9.04,0.03,18.28,0.07,9.09,0.89,0.0602631065409512,1.1,0.978891616375164,0.05,0.0237,0,0,0,0,0,0.234,0,99.8068547229161
"545","4146","samp. SM0123","AMPHIBOLES","KAERSUTITE","TRACHYTE",41.33,5.65,11.58,0,11.42,11.45,13.36,0.21,0.97,2.63,0.06481336,1.89605196141311,0.1,0.02255,0,0,0,0,0,0,0,0,100.683415321413
"546","4148","samp. SM0137","AMPHIBOLES","KAERSUTITE","TRACHYBASALT",43.8,5.42,8.05,0,7.52,21.33,11.44,0.15,0,0.53,0.2590256,0.87,0.0615,0.032343,0.058,0,0,0,0,0,0.05,0,99.5708686
"547","4149","samp. SM0137","AMPHIBOLES","KAERSUTITE","TRACHYBASALT",39.78,5.53,13.14,0,10.85,11.72,12.93,0.11,1.12,2.31,0.0382,1.81968836255927,0.1949,0.05,0,0,0,0,0,0,0,0,99.5927883625593
"548","4151","samp. SM0143","AMPHIBOLES","KAERSUTITE","TRACHYTE",40.96,6.1,11.82,0,10.99,11.81,13.32,0.24,0.99,2.57,0,1.4647,0.56,0.0284,0.02,0,0,0,0,0,0,0,100.8731
"549","4152","samp. SM180501-1A","AMPHIBOLES","KAERSUTITE","TRACHYANDESITE",38.87,6.79,12.46,0.04,12.9172,11.25,11.46,0.25,0.94,2.68,0.03,1.51,0.45,0.04,0,0,0,0,0,0,0,0,99.6872
"550","4175","samp. INCLUSION3","AMPHIBOLES","HORNBLENDE (SENSU LATO)","GRANULITE",41.34,2.58,15.62,0.06,8.43,12,13.66,0.06,0.94,2.42,0.1,2.18,0.5,0.07,0.02,0,0,0,0,0,0,0,99.98
"551","4176","samp. V8","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",49.79,1.05,4.96,0,13.09,9.77,15.79,0.81,0.21,1.3,0.0267937699994256,2.10802834482916,0.09,0.11,0,0,0,0,0,0,0.067,0,99.1718221148286
"552","4177","samp. V84","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",47.68,1.61,6.91,0,13.67,10.59,14.26,0.57,0.26,1.62,0.1,2.02,0.293,0.12,0,0,0,0,0,0,-0.0241,0,99.6789
"553","4178","samp. V16","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",48.79,1.1,5.71,0.035,14.14,9.82,14.87,0.78,0.25,1.26,0.05,2.08,0.4586,0.15,0.07,0,0,0,0,0,0.049,0,99.6126
"554","4179","samp. V53","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",47.54,1.41,6.41,0,13.46,10.27,14.81,0.47,0.26,1.37,0.06,2.06,0.15,0.11,0.01672,0,0,0,0,0,0,0,98.39672
"555","4180","samp. V83","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",48.44,1.18,5.9,0.0061,16.04,9.85,13.74,0.44,0.34,1.06,0.02,2.02,0.14,0.17,0,0,0,0,0,0,0.032,0,99.3781
"556","4181","samp. M23","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",43.05,3.3,10.27,0,12.1,10.86,13.71,0.34,0.44,2.17,0.0184217046652235,2,0.3114,0.07,0,0,0,0,0,0,0,0,98.6398217046652
"557","4182","samp. M30","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",42.92,2.58,10.36,0.02,14.91,10.3,12.4,0.7,0.29,2.28,0.1,2.10701149956151,0.21,0.03,0,0,0,0,0,0,0,0,99.2070114995615
"558","4184","samp. M37","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",48.51,1.29,6.01,0.0112,13.39,10.29,14.67,0.59,0.28,1.42,0.0701,2.04,0.13,0.08,0,0,0,0,0,0,0,0,98.7813
"559","4186","samp. M42","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",48.13,1.53,6.57,0,14.17,10.62,13.86,0.49,0.27,1.38,0.16,2.06,0.543404,0.07,0.05,0,0,0,0,0,0.018,0,99.921404
"560","4187","samp. W10A","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",47.75,1.28,6.22,0,14.86,10.33,13.67,0.63,0.26,1.18,0.015,2.02,0,0.13,0,0,0,0,0,0,0,0,98.345
"561","4188","samp. W74","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",44.97,2.57,9.36,0.2829,13.16,10.8,13.84,0.35,0.35,2.01,0.05,2.0183726348203,0.024,0.06,0.0142,0,0,0,0,0,0.031,0,99.8904726348203
"562","4189","samp. W74","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",47.42,1.69,6.63,0.006,14.67,10.36,14.11,0.43,0.25,1.5,0.07630931,2.05,0.29,0.09,0,0,0,0,0,0,0,0,99.57230931
"563","4190","samp. W10B","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",48.25,1.11,6.01,0,15.45,9.98,13.9,0.68,0.25,1.21,0.0267937699994256,2.05,0.075,0.09,0,0,0,0,0,0,0.027,0,99.1087937699994
"564","4191","samp. WK13539","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",43.18,2.06,11.67,0,13.29,10.53,13.95,0.27,0.33,2.17,0.051,1.98,0.41,0.01,0.009,0,0,0,0,0,0,0,99.91
"565","4192","samp. WK13543","AMPHIBOLES","HORNBLENDE (SENSU LATO)","RHYOLITE",41.58,2.77,12.05,0,15.02,11.06,12.01,0.35,0.37,2.44,0.0599,2.06,0.304,0,0.016,0,0,0,0,0,0,0,100.0899
"566","4193","samp. V4","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",52.93,0.24,1.62,0,19.4,1.56,18.02,1.54,0.04,0.41,0.07,2.25,0,0.06,0.01,0,0,0,0,0,0.16,0,98.31
"567","4194","samp. V84","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",53.39,0.37,2.16,0.024,19.18,2.55,18.34,1.56,0.05,0.45,0.13,1.99,0.1627,0.09,0.0227,0,0,0,0,0,0.0799529,0,100.5493529
"568","4195","samp. V16","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",53.25,0.28,1.76,0.008,19.83,1.92,18.45,1.46,0.12,0.55,0.168356391153338,1.97,0.14,0.02,0,0,0,0,0,0,0.13,0,100.056356391153
"569","4196","samp. V53","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",52.82,0.5,1.64,0.002,19.27,1.86,18.15,1.49,0,0.57,0.09,2.03,0.07,0.01,0.0394,0,0,0,0,0,0.0474,0,98.5888
"570","4197","samp. W212","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",53.28,0.22,1.52,0,21.18,1.73,17.51,1.47,0.1,0.13,0.153728,2.08,0.152,0.05,0.02,0,0,0,0,0,0.1136,0,99.709328
"571","4198","samp. W32","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",53.08,0.35,1.4,0.0123,21.23,1.88,17.29,1.34,0.03,0.34,0.0701,2.11,0.01,0.07,0,0,0,0,0,0,0.0744,0,99.2868
"572","4199","samp. W10B","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",52.98,0.19,1.64,0.03,21.04,1.82,17.13,1.52,0.02,0.35,0.045,2.14794385617927,0.023,0.06,0.053,0,0,0,0,0,0,0,99.0489438561793
"573","4200","samp. WK13543","AMPHIBOLES","CUMMINGTONITE","RHYOLITE",52.37,0.49,2.49,0.01,19.93,0.9,18.27,2,0.04,0.56,0,1.95456273811695,0.34,0.06,0.016,0,0,0,0,0,0.9447303,0,100.375293038117
"574","4203","samp. FJ-13","AMPHIBOLES","HORNBLENDE (SENSU LATO)","METAGABBRO",49.43,0.33,9.28,0.162,10.646,10.93,15.16,0.15,0.1,2.77,0.06,1.99,0.1572,0.0188,0.0214,0,0,0,0,0,0,0,101.2054
"575","4204","samp. FJ-910","AMPHIBOLES","HORNBLENDE (SENSU LATO)","METAGABBRO",46.9,0.28,11.17,0.226136690430102,9.84,11.37,15.46,0.14,0.13,2.22,0.04315782,2.09,0.23,0.02,0.063,0,0,0,0,0,0,0,100.18229451043
"576","4205","samp. FJ-7","AMPHIBOLES","HORNBLENDE (SENSU LATO)","METAGABBRO",42.34,1.03,15.26,0.05,15.06,9.49,8.98,0.1,0.27,3.67,0.0342,1.91439141040763,0.01,0.04,0.01,0,0,0,0,0,0.07,0,98.3285914104076
"577","4206","samp. FJ-7","AMPHIBOLES","HORNBLENDE (SENSU LATO)","METAGABBRO",42.4,0.547,16.34,0.3131,18.55,6.7,7.6,0.11,0.17,4.63,0.05,2.3974,0.269,0,0.012,0,0,0,0,0,0.133,0,100.2215
"578","4209","samp. FJ-5","AMPHIBOLES","HORNBLENDE (SENSU LATO)","METAGABBRO",41.76,1.09,16.98,0.08,17.07,9.44,7.84,0.08,0.18,3.73,0.051,2.04,0.12,0.07,0.0205,0,0,0,0,0,0.11,0,100.6615
"579","4210","samp. FJS-1","AMPHIBOLES","HORNBLENDE (SENSU LATO)","METAGABBRO",42.16,0.33,15.14,0.02382,17.02,9.89,7.83,0.18,0.08,4.26,0.03,2.068,0.28,0.047,0.05,0,0,0,0,0,0.094,0,99.48282
"580","4224","samp. 111B","AMPHIBOLES","KAERSUTITE","PHONOLITE",41.2139,4.0647,11.4511,0.0132,12.22,11.1739,12.8929,1.0206,1.193,3.3249,0,1.93,0.1549,0.0061,0,0,0,0,0,0,0.017,0,100.6762
"581","4226","samp. 111C","AMPHIBOLES","KAERSUTITE","PHONOLITE",40.6275,5.6199,11.7133,0.023,11.762395,11.4383,12.2354,0.3469,0.9687,3.3731,0.1,2.04,0.0821,0.028,0.04,0,0,0,0,0,0,0,100.398595
"582","4227","samp. 111G","AMPHIBOLES","KAERSUTITE","PHONOLITE",38.1896,7.1674,13.6158,0.012,9.46,11.9234,12.9056,0.1055,1.0025,2.4694,0.06,0.9554,0.1786,0.0194,0.052004,0,0,0,0,0,0.039,0,98.155604
"583","4228","samp. 111G","AMPHIBOLES","KAERSUTITE","PHONOLITE",39.3135,6.4154,12.7089,0,10.01,11.6554,12.3291,0.2618,0.9568,2.8819,0.04,2.06930826473259,0.2256,0.0279,0,0,0,0,0,0,0.017,0,98.9126082647326
"584","4229","samp. 111G","AMPHIBOLES","KAERSUTITE","PHONOLITE",40.3782,4.1259,11.7238,0,14.66,11.1782,11.7779,0.4885,1.0055,3.0525,0.05,1.93885653353495,0.3916,0.0419,0,0,0,0,0,0,0,0,100.812856533535
"585","4230","samp. 111G","AMPHIBOLES","KAERSUTITE","PHONOLITE",37.7855,6.4826,14.1566,0.0594117647058824,11.05,12.0141,12.2552,0.1845,1.0752,2.5096,0.024,1.82,0.191,0.0068,0.061,0,0,0,0,0,0,0,99.6755117647059
"586","4231","samp. 111G","AMPHIBOLES","KAERSUTITE","PHONOLITE",39.8851,6.4663,12.043,0,10.6569,11.7088,13.1423,0.1434,0.9016,2.6364,0.15,0.92,0.2224,0.0256,0,0,0,0,0,0,0.067,0,98.9688
"587","4232","samp. 1CH","AMPHIBOLES","KAERSUTITE","PHONOLITE",40.646,5.183,10.329,0.0076,13.14,11.288,12.721,0.445,0.963,2.851,0.0371,2.05,0.223,0.05,0.04,0,0,0,0,0,0,0,99.9737
"588","4233","samp. 1CH","AMPHIBOLES","KAERSUTITE","PHONOLITE",40.691,5.15,10.076,0.067,13.114,10.989,12.409,0.477,1.041,3.092,0.147248,2.01,0,0.0064,0.0573,0,0,0,0,0,0.03,0,99.356948
"589","4234","samp. 1CH","AMPHIBOLES","KAERSUTITE","PHONOLITE",41.22,5.282,10.038,0.04005,12.61,11.237,13.226,0.515,1.029,2.887,0.0549,1.987,0.059,0.0391,0.0215,0,0,0,0,0,0,0,100.24555
"590","4248","samp. LOW-K","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",46.33,1.25,8.01,0,15.27,10.07,13.08,0.44,0.19,1.57,0.2699244,1.95669344398508,0.134,0.05,0.047,0,0,0,0,0,0.0306,0,98.6982178439851
"591","4249","samp. LOW-K","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",47.96,1.2,6.76,0,14.62,9.9,13.82,0.57,0.04,1.38,0.021806824259235,2.01,0.12,0.077,0.024,0,0,0,0,0,0,0,98.5028068242592
"592","4250","samp. M.I. TYPE 1","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",43.49,2.12,11.48,0.03,12.47,10.82,14.52,0.26,0.36,2.03,0.027,2.04,0.158,0.018,0.03,0,0,0,0,0,0,0,99.853
"593","4251","samp. M.I. TYPE 1","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",43.14,1.92,10.76,0.03,13.54838,10.73,13.95,0.31,0.33,2.04,0.055,2.13448121460217,0,0.02,0.083,0,0,0,0,0,0.031,0,99.0818612146022
"594","4266","samp. R7","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE, HYPERSTHENE-HORNBLENDE",45.83,1.95,8.44,0.47,13.412,11.92,13.38,0.17,0.75,1.41,0,2.12103857655161,0,0.02434,0.017,0,0,0,0,0,0.039,0,99.9333785765516
"595","4267","samp. R8","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE, HYPERSTHENE-HORNBLENDE",44.89,3.36,8.54,0.04,13.494,11.09,12.4,0.21,0.9,1.59,0.05,1.93350428670266,0.06,0,0.065158144,0,0,0,0,0,0.017,0,98.6396624307027
"596","4276","samp. 15779","AMPHIBOLES","ARFVEDSONITE","COMENDITE",48.91,1.16,0.38,0,33.45,1.16,0,0.7,1.35,8.19,0.71,0.92,2.62,0.01,0.016,0,0,0,0,0,0.234,0,99.81
"597","4277","samp. 7272011","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, HORNBLENDE-BIOTITE-QUARTZ",46.15,1.59,8.38,0,15.5108192312683,11.55,12.03,0.43,0.6,1.06,0.0232107834165529,1.91147659777222,0.15,0.106,0.011025,0,0,0,0,0,0,0,99.5025316124571
"598","4278","samp. 7281409","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, HORNBLENDE-BIOTITE-QUARTZ",45.39,1.72,8.45,0,17.25351,10.9,11.14,0.47,0.62,1.12,0,1.80765218816048,0.1,0.1,0.02,0,0,0,0,0,0.034,0,99.1251621881605
"599","4279","samp. 7272613","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, BIOTITE-HORNBLENDE-QUARTZ",44.44,1.96,8.49,0.02,18.5513,11.16,10.25,0.54,0.79,1.38,0,1.89470497744905,0.55,0.070159,0,0,0,0,0,0,0.029,0,100.125163977449
"600","4280","samp. 7272216","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, BIOTITE-HORNBLENDE-QUARTZ",46.77,2.19,7.68,0.0446,15.85,10.78,12.52,0.45,0.42,0.92,0.01,2.02,0,0.103,0.02,0,0,0,0,0,0.052,0,99.8296
"601","4281","samp. 7272315","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, HORNBLENDE-BIOTITE-QUARTZ",45.68,2.34,8.23,0.08,17.5,10.72,10.55,0.53,0.42,1.27,0,2.05,0.07,0.09,0.0334,0,0,0,0,0,0,0,99.5634
"602","4282","samp. 51505","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, HORNBLENDE-BIOTITE-QUARTZ",45.07,2.77,8.56,0.067,19.47,10.52,9.51,0.58,0.53,1.22,0.1,2.35,0.14,0.1,0,0,0,0,0,0,0.0444,0,101.0314
"603","4283","samp. 7272307","AMPHIBOLES","HORNBLENDE (SENSU LATO)","GRANODIORITE, HORNBLENDE-BIOTITE",42.49,2.97,8.68,0.008857,20.9588,11.03,8.28,0.64,1.02,1.29,0.05,1.9131218343075,0.46,0.18,0,0,0,0,0,0,0.017,0,99.9877788343075
"604","4284","samp. 51506","AMPHIBOLES","HORNBLENDE (SENSU LATO)","GRANODIORITE, HORNBLENDE-BIOTITE",44.26,2,7.9,0.046,20.0605,11.23,8.4,0.64,0.8,1.28,0,1.97,0.34,0.32,0,0,0,0,0,0,0,0,99.2465
"605","4285","samp. 7281511A","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",44.61,1.65,9.75,0,18.7902,10.15,10.04,0.47,0.55,1.3,0.05,2.02,0.21,0.06,0,0,0,0,0,0,-0.0241,0,99.6261
"606","4286","samp. 7372402B","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",43.03,2.15,10.12,0.04,20.73,11,9.02,0.55,0.6,1.18,0.025,2.0694577321206,0.11,0.17,0,0,0,0,0,0,0,0,100.794457732121
"607","4287","samp. 7331402B","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",43.63,1.65,9.07,0.016,22.77,11.3,7.82,0.62,1.06,1.13,0,1.84065110273909,0.5498,0.3,0.012,0,0,0,0,0,0,0,101.768451102739
"608","4288","samp. 80204","AMPHIBOLES","HORNBLENDE (SENSU LATO)","GABBRO, BIOTITE-CUMMINGTONITE-HORNBLENDE-QUARTZ",44.95,2.15,9.16,0.013,18.81,10.49,10.47,0.37,0.6,1.16,0.094,2,0.311722,0.12,0.02,0,0,0,0,0,0,0,100.718722
"609","4289","samp. KE 1960/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",42.56,3.01,14.4,0.49,3.55,11.62,16.96,0.11,0.72,3.34,0.05,2.09,0,0,0.05,0,0,0,0,0,0,0,98.95
"610","4290","samp. KE 1960/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",42.86,2.89,14.45,0.51,3.64,11.61,17.23,0.09,0.74,3.34,0,2.1,0,0,0.22,0,0,0,0,0,0,0,99.68
"611","4291","samp. KE 1960/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",42.66,3,14.65,0.5,3.65,11.59,17.03,0.03,0.72,3.53,0.0245766520147506,2.1,0,0,0.14,0,0,0,0,0,0.0154,0,99.6399766520148
"612","4292","samp. KE 1960/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",42.65,2.94,14.61,0.5,3.4,11.83,17.08,0.04,0.72,3.48,0.022573149468442,2.1,0,0,0.11,0,0,0,0,0,0,0,99.4825731494684
"613","4293","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.15,2.85,13.84,1.01,3.63,11.46,17,0.03,1.32,3.15,0,2.1,0,0,0.13,0,0,0,0,0,0,0,99.67
"614","4294","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.42,2.84,14.58,0.75,3.7,11.28,16.92,0.05,0.99,3.39,0.03,2.07,0.09,0,0.09,0,0,0,0,0,0.0285,0,100.2285
"615","4295","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.21,2.84,13.91,0.87,3.67,11.38,17.53,0.07,0.81,3.34,0.0389,2.06,0.09,0,0.11,0,0,0,0,0,0.03,0,99.9589
"616","4296","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.82,2.75,14.58,0.44,3.58,11.31,17.53,0.06,0.74,3.43,0,2.13,0.09,0,0.1,0,0,0,0,0,0.0285,0,100.5885
"617","4297","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.94,3.4,13.96,0.38,3.58,11.64,17.57,0.07,0.13,3.72,0,2.12,0.03,0,0.09,0,0,0,0,0,0.028,0,100.658
"618","4298","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.72,2.78,14.27,0.33,3.77,11.58,17.81,0.11,0.1,3.69,0.0342,2.1,0.06,0,0.12,0,0,0,0,0,0,0,100.4742
"619","4299","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.81,2.96,13.31,1,3.63,11.62,17.99,0.08,0.36,3.66,0.052,2.12,0,0,0.08,0,0,0,0,0,0.0876,0,100.7596
"620","4300","samp. KE 1963/2","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.55,2.78,13.61,1.03,3.42,11.55,17.75,0.06,0.35,3.65,0.043,2.11,0,0,0.07,0,0,0,0,0,0,0,99.973
"621","4301","samp. KE 1965/4","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.72,3.35,13.81,0.58,3.51,11.33,17.94,0.04,0.21,3.61,0.05,2.06,0.12,0.01,0.13,0,0,0,0,0,0.032,0,100.502
"622","4302","samp. KE 1965/4","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.74,3.56,13.69,0.71,3.57,11.37,17.86,0.03,0.21,3.49,0.026,2.1,0.05,0.02,0.1,0,0,0,0,0,0.094,0,100.62
"623","4303","samp. KE 1965/4","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.8669,2.9205,13.7808,0.6435,3.5937,11.3256,18.1665,0.0792,0.1188,3.465,0.03,2.079,0.0792,0.0198,0.1188,0,0,0,0,0,0.04,0,100.3273
"624","4304","samp. KE 1965/4","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",44.02,2.66,14.35,0.68,3.6,11.4,18.23,0.05,0.14,3.48,0.052,2.02,0.24,0.02,0.11,0,0,0,0,0,0,0,101.052
"625","4305","samp. KE 1965/4","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",44.13,2.12,14.72,0.55,3.6,11.37,18.26,0.06,0.07,3.52,0.005,2.13,0.02,0.005581,0.05,0,0,0,0,0,0,0,100.610581
"626","4306","samp. KE 1965/4","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.71,2.73,14.51,0.69,3.58,11.53,18.03,0.03,0.09,3.61,0.06,2.13,0,0.01,0.06,0,0,0,0,0,0,0,100.77
"627","4311","samp. T89/15","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE, BASALTIC",42.47,3.32,10.14,0.03,11.81,11.38,14.59,0.32,0.83,2.31,0.021386,1.99,0.36,0.02,0.0162,0,0,0,0,0,0,0,99.607586
"628","4312","samp. ES9","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",40.27,2.3,13.91,0.009,11.37,11.55,13.92,0.13,1.14,2.23,0.04,1.91736921404403,0.1,0.01,0,0,0,0,0,0,0,0,98.896369214044
"629","4321","samp. KB22","AMPHIBOLES","MAGNESIOKATAPHORITE","SYENITE, NEPHELINE",50.89,4.87,2.58,0.0168,9.955,6.08,16.27,0.29,1.89,6.09,0.04,0.84,1.76,0.01,0.0148,0,0,0,0,0,0.11,0,101.7066
"630","4325","samp. OU27518","AMPHIBOLES","KAERSUTITE","LAMPROPHYRE",39.68,5.94,12.79,0.04,9.84,11.35,13.34,0.2,1.27,2.84,0.05,1.43,0.9,0.01,0.01,0,0,0,0,0,0,0,99.69
"631","4326","samp. OU27518","AMPHIBOLES","KAERSUTITE","LAMPROPHYRE",40.47,4.74,12.52,0,16.48,10.36,8.41,0.44,0.99,3.04,0.04,1.8723899942493,0.3813,0.047,0.03,0,0,0,0,0,0.076,0,99.8966899942493
"632","4327","samp. OU27518_O","AMPHIBOLES","KAERSUTITE","LAMPROPHYRE",40.34,4.64,12.43,0.26,10.54,11.5,13.52,0.19,1.04,3.04,0.042,0.98,0.164,0.0125,0.05,0,0,0,0,0,0.038,0,98.7865
"633","4328","samp. OU27518_O","AMPHIBOLES","KAERSUTITE","LAMPROPHYRE",40.22,4.4,11.66,0.032,16.64,11.08,8.45,0.51,1.41,3.41,0.0197202722100543,1.94190143967317,0.591,0.059,0.01,0,0,0,0,0,0.0086,0,100.442221711883
"634","4329","samp. OU750412-1-9","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, QUARTZ",43.28,2.29,10.62,0.035,21.2,9.84,8.32,0.45,0.39,1.8,0.11,2.05,1.04,0.068111,0.0367,0,0,0,0,0,0.083,0,101.612811
"635","4330","samp. OU750412-1-9","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, QUARTZ",43.61,3.73,11.53,0.065,13.04,10.02,12.99,0.21,0.32,2.22,0.07340811,1.36,0.2,0.01,0.05,0,0,0,0,0,0,0,99.42840811
"636","4331","samp. OU750412-1-9","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, QUARTZ",45.56,0.19,5.32,0.0291,31.62,9.74,1.78,1.15,0.45,0.55,0.0318181575112889,2.06,0.09,0.5821,0,0,0,0,0,0,0,0,99.1530181575113
"637","4332","samp. OU761212-10","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DIORITE, QUARTZ",42.62,1.65,11.63,0.0753,20.6,9.53,7.99,0.35,0.43,1.65,0.0170871209885698,2.03,0.21,0.14,0.06,0,0,0,0,0,0.05,0,99.0323871209886
"638","4333","samp. OU760703-10","AMPHIBOLES","HORNBLENDE (SENSU LATO)","GRANODIORITE",42.72,1.34,10.44,0,26.16,9.32,4.23,0.53,0.7,1.98,0.023,1.88642093200917,0.1564,0.06,0.03,0,0,0,0,0,0.05,0,99.6258209320092
"639","4335","samp. M10S42","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",44.29,2.34,9.49,0,12.49,11.44,14.26,0.28,2.09,0.48,0.02,1.8,0.76,0.11,0,0,0,0,0,0,0.05,0,99.9
"640","4336","samp. M10S42","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",46.23,1.59,8.29,0.273,12.02,11.34,15.16,0.29,1.84,0.34,0.0372321,2.1,0.467,0.06,0.0732,0,0,0,0,0,0.034,0,100.1444321
"641","4337","samp. M10S42","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",46.8,1.79,7.69,0.06,11.51,11.39,15.59,0.3,1.78,0.33,0.147248,1.84748625708983,0.623,0.16,0.04,0,0,0,0,0,0.0026,0,100.06033425709
"642","4338","samp. M10S44","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",44.37,1.77,9.99,0.2791,13.28,11.34,13.95,0.34,2.03,0.5,0.0452,2.04,1.06,0.21,0.0769,0,0,0,0,0,0.0872,0,101.3684
"643","4339","samp. M10S44","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",47.48,1.31,7.62,0.29,11.62,11.26,15.89,0.36,1.67,0.31,0.11,1.91603236683126,0.37,0.113528506444886,0.0122,0,0,0,0,0,0.04,0,100.371760873276
"644","4340","samp. M10S44","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",48.64,1.33,7.38,0.03,11.24,10.73,15.34,0.35,1.72,0.37,0.0331,1.73120716758816,1.158,0.15,0,0,0,0,0,0,0,0,100.202307167588
"645","4341","samp. M15S411","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",43.02,1.88,10.78,0.7,13.05,11.33,14.95,0.33,2.21,0.49,0.11,1.85252758386228,0.74,0.234,0.02,0,0,0,0,0,0,0,101.696527583862
"646","4342","samp. M15S411","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",47.63,1.73,7.21,0.1,11.03,11.12,17.24,0.33,1.7,0.31,0.0614,1.9198595049832,0.64,0.17,0.07,0,0,0,0,0,0.04,0,101.301259504983
