SAMPLE NAME,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,FeOT,CaO,MgO,MnO,K2O,Na2O,F,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
samp. P3,KIMBERLITE,PHLOGOPITE,40.916,1.588,11.838,0.261,6.19,0.313,22.439,0.022,10.16,0.093,0.757,1.2594240607185399,-0.7852329390958271,0.3421449648845275,0.024518640349445266,-0.21007216152767275,-0.3946773363269997,0.05259293850545629,-0.14609119435807483,-0.22064057347371457,-0.15228019164938766,0.08767736438630824
samp. P3,KIMBERLITE,PHLOGOPITE,41.383,1.562,11.862,0.142,5.825,0,23.151,0,10.143,0.071,0,1.2440225474879085,-1.13299715136913,0.3658246788891285,0.057513796550986845,-0.25898549850004776,-0.22446266127574818,0.3473550535444042,-0.5335086059852641,-0.44087254950666965,0.06089942984015459,0.0786855874035989
samp. P3,KIMBERLITE,PHLOGOPITE,42.392,0.268,11.241,0.728,2.904,0,25.673,0.033,10.248,0.178,0.448,2.2313856059956323,-0.946416625904981,0.732279656959033,-0.10598924455081833,0.4160742032220761,-0.3562038716438515,0.16943591382624643,-0.6521721184470709,0.10656950538180576,-0.052113031960744856,0.10699454493323102
samp. P3,KIMBERLITE,PHLOGOPITE,42.899,0.218,11.304,0.782,2.669,0,25.661,0.006,10.38,0.18,0.738,2.4065067208843973,-0.9420146625375638,0.6810524843321957,-0.22820076935605035,0.45033914260125085,-0.33494352839016633,0.029985892186231926,-0.5317571218575683,0.16573286912553642,-0.06701654914945682,0.08508263927055974
samp. P3,KIMBERLITE,PHLOGOPITE,42.69,0.249,11.163,0.789,2.907,0,25.492,0.032,10.57,0.178,0.688,2.3925849226186537,-1.0076027652983033,0.6059862300953022,-0.26423623980184763,0.47172761436896155,-0.414958463902646,0.050657674693386154,-0.5465959727989536,0.1275725240195083,-0.18009354581446607,0.10057035168314962
samp. P3,KIMBERLITE,PHLOGOPITE,42.71,0.301,11.093,0.709,2.841,0.114,25.73,0.026,10.41,0.156,0.419,2.297902494432729,-1.0159568154279954,0.7428977744643651,-0.14984854138907305,0.3347259386808619,-0.46209695541311757,0.0838378563288667,-0.6390835299317381,0.01545840985248248,-0.08700554018670789,0.09519870116243408
samp. P3,KIMBERLITE,PHLOGOPITE,41.236,1.335,11.644,0.204,6.577,0.017,22.698,0,10.132,0.108,0.797,1.3376851352911838,-0.88419640099783,0.24074974273044486,-0.07541563265841432,-0.2719110968380318,-0.18828213088442686,0.21956036054153608,-0.21562114938613805,-0.07090310390796944,-0.07199012668823823,0.06897012583154992
samp. P3,KIMBERLITE,PHLOGOPITE,41.123,1.211,11.632,0.16,6.569,0.01,22.776,0.052,10.071,0.088,0.843,1.3203710720251178,-0.8770498116651887,0.28603420732243645,-0.07042250862171093,-0.326775600653227,-0.18483900040701784,0.30957897771278053,-0.1527221237650326,-0.031499808986893266,-0.05776768756234954,0.07527172875735531
samp. P3,KIMBERLITE,PHLOGOPITE,41.435,1.326,11.773,0.204,6.77,0.07,23.016,0.018,9.849,0.113,0.797,1.2914860867457585,-0.7692763940120089,0.36536799007335446,-0.02967735835842901,-0.30132497615369835,-0.1638242324568822,0.20737021597410044,-0.23158276588482013,-0.01884221593682278,0.07877327578430782,-9.148375375484831e-4
samp. P3,KIMBERLITE,PHLOGOPITE,40.992,1.343,11.746,0.12,6.583,0.06,22.648,0.052,10.051,0.087,0.812,1.2448322711950628,-0.8549483934747191,0.29185618208920683,-0.03687516918041861,-0.3701649244936849,-0.18724522533056567,0.30145499787882307,-0.1319014552672832,-0.10467219923329635,-0.06560572610392253,0.07461520417641536
samp. P3,KIMBERLITE,PHLOGOPITE,42.057,1.293,12.036,0.223,6.619,0.062,23.584,0,10.084,0.127,0.85,1.4696463935292818,-0.8701393624055581,0.35144839760318536,-0.1595419747750611,-0.28547573141426463,-0.13814866208672238,0.11977935226543458,-0.22297045285247544,-0.08416212702222478,0.029355937312435763,-0.10366614869922472
samp. P3,KIMBERLITE,PHLOGOPITE,41.091,1.289,11.727,0.204,6.472,0.098,22.624,0.04,10.234,0.126,0.782,1.3284266216306957,-0.8832678944928799,0.2893041832375395,-0.10685265811449204,-0.2643220036700399,-0.24496693847140746,0.20969920430452335,-0.19956419180993715,-0.11469110040284552,-0.18113813579465995,0.07876360103877018
samp. P3,KIMBERLITE,PHLOGOPITE,39.985,1.344,11.352,0.185,6.358,1.516,22.064,0.069,9.999,0.087,0.901,1.0285015498007268,-0.3619042025807324,0.9912815230285569,0.3073372678895958,-0.670569718923621,-1.0779623951947725,-0.3832595356056933,0.10808114616487416,-0.29342342535253857,-0.5361277748717436,0.14878868884039909
samp. P3,KIMBERLITE,PHLOGOPITE,41.201,1.314,11.648,0.195,6.682,0,22.932,0.019,10.233,0.09,0.75,1.357983262923943,-0.9552600817634682,0.21838263221514126,-0.08304879378969213,-0.27277387942660525,-0.22155302997079568,0.26258150760604015,-0.216345604749981,-0.09881640001593348,-0.11015738660849994,0.04091199284565728
samp. P3,KIMBERLITE,PHLOGOPITE,41.409,1.311,11.836,0.253,6.481,0.076,22.931,0.023,10.215,0.07,0.916,1.4216851348135986,-0.9099707318039572,0.2580353725800023,-0.09666507337637338,-0.21686007393999163,-0.26007036168379427,0.15351306662009506,-0.10802171245442571,-0.06285031839355441,-0.07980563460766518,0.016883390944952358
samp. P3,KIMBERLITE,PHLOGOPITE,41.169,1.226,11.518,0.211,6.826,0,22.754,0.014,10.248,0.067,0.793,1.3682409566086267,-0.9824880999138574,0.2050480432384713,-0.08156790341197209,-0.27196071353582363,-0.25935957636574514,0.25571484453436977,-0.18914852751848807,-0.034352993029129086,-0.11341249971529963,0.06537471168187495
samp. P3,KIMBERLITE,PHLOGOPITE,41.177,1.195,11.549,0.205,6.525,0.013,22.737,0.063,10.262,0.072,0.781,1.3799984772275669,-0.9743451386237214,0.24563530947057627,-0.11280784225009333,-0.26238989565952237,-0.2713362985680965,0.28652539326466575,-0.17478599849643756,-0.0656083501933942,-0.12261071600558421,0.08569404256784298
samp. P3,KIMBERLITE,PHLOGOPITE,40.897,1.249,11.577,0.169,6.509,0.058,22.689,0,10.238,0.069,0.83,1.336351792657299,-0.9430455834963573,0.23164397901215228,-0.024517715466197514,-0.3216204082051351,-0.24690081683340723,0.26158142950195407,-0.13293620213837234,-0.07520465350558815,-0.1703988306121987,0.10367172701429214
samp. P3,KIMBERLITE,PHLOGOPITE,41.052,1.258,11.481,0.259,6.532,0,22.821,0.011,10.323,0.069,0.806,1.4165452270509793,-0.9779428925412018,0.17551325792156242,-0.06908672549105849,-0.19214625193193716,-0.29096273920319443,0.23978020795388058,-0.18761455049007492,-0.0493737046928165,-0.16210058207241548,0.08610257259080789
samp. P3,KIMBERLITE,PHLOGOPITE,41.028,1.189,11.581,0.126,6.576,0.085,22.577,0.054,10.189,0.059,0.841,1.3095509150446794,-0.9393777125228426,0.2875993725470008,-0.06746016457671984,-0.39054682350319575,-0.2587110501920166,0.29297790334353646,-0.096477865936373,-0.07437966216494896,-0.12872424154509793,0.1025427272747114
samp. P3,KIMBERLITE,PHLOGOPITE,41.51,1.032,12.639,0.872,3.094,0,24.464,0.029,10.141,0.083,0.816,1.949264178979099,-0.8156184037407855,0.5178272052285352,0.07065602083506772,0.7941329799914029,-0.3400439815365653,-0.013577960875905036,-0.25128216858732494,0.059112484990112193,0.00550534046576754,0.06300508641382288
samp. P3,KIMBERLITE,PHLOGOPITE,41.53,1.052,12.64,0.845,3.071,0.003,24.729,0.01,10.114,0.063,0.723,1.943645420799814,-0.8533320744141691,0.5362088472176444,0.12441505891969666,0.754876829379041,-0.34078627095205416,0.012224019200504935,-0.28016515786689133,0.02030350378146288,0.040710820487041666,0.04357887968702856
samp. P3,KIMBERLITE,PHLOGOPITE,41.031,1.019,12.441,0.899,3.113,0,24.64,0,10.497,0.056,0.903,2.03642661151289,-0.9196323893265991,0.36527985493846965,0.09195811057869963,0.8371465585024834,-0.44263974586281873,-0.005562567567356069,-0.1796403177186796,0.04214654929574106,-0.23402201293841501,0.08182428693588714
samp. P3,KIMBERLITE,PHLOGOPITE,41.862,0.962,12.503,0.94,3.208,0,24.735,0,10.198,0.054,0.724,2.0435791439010553,-0.9078247457946812,0.5225925489028324,0.06455148672405514,0.8479149569466177,-0.41426025253671445,-0.07085648233932292,-0.3245918020819367,0.08567492867014766,0.05654780533872401,0.028929636962561296
samp. P3,KIMBERLITE,PHLOGOPITE,41.232,1.035,12.543,0.857,3.231,0.001,24.436,0.061,10.55,0.032,0.743,1.986046349979592,-1.0235574829596068,0.3970993726036912,0.03178643710117533,0.801332139103206,-0.48177278569767273,0.03610755893391849,-0.20401929154253973,-0.044301079785918254,-0.19279274788303746,0.0746955941764737
samp. P3,KIMBERLITE,PHLOGOPITE,41.244,1.104,12.442,0.858,3.307,0,24.697,0,10.443,0.071,0.802,1.9952180598137308,-0.9189363723429442,0.3806434442154357,0.07308489066318624,0.773248450175645,-0.41553195220434586,-0.0026428664139565364,-0.24713802853258038,-0.013261806945471341,-0.1735112049385296,0.04885847594807664
samp. P3,KIMBERLITE,PHLOGOPITE,41.255,1.117,12.502,0.942,3.337,0,24.303,0.013,10.386,0.05,0.748,1.964125275333355,-0.9283338444642729,0.39588624692098207,0.0857100477623567,0.9001357457677271,-0.4720501371829773,-0.04802362772051699,-0.26775197867489897,0.02899645128640886,-0.10779691499755015,0.07764522376772466
samp. P3,KIMBERLITE,PHLOGOPITE,41.137,1.018,12.613,0.898,3.357,0,24.23,0,10.507,0.039,0.857,1.981817409644311,-0.9832404947893735,0.37225147739530734,0.06482786475033253,0.8441066372203387,-0.4482426722547845,-0.03694242050947857,-0.17375879014498133,0.04040272939550575,-0.2058697610315238,0.08474814526538368
samp. P3,KIMBERLITE,PHLOGOPITE,40.917,1.025,12.322,0.887,2.963,0.013,24.349,0.015,10.193,0.069,0.802,1.924796862604216,-0.8040567442363831,0.4651139776382951,0.16856826629787502,0.819820476115357,-0.41150488751497544,0.03746494470085516,-0.24810871153195443,0.0771764745562583,-0.09676191302638656,0.14530475434725812
samp. P3,KIMBERLITE,PHLOGOPITE,41.487,1.05,12.425,0.94,2.887,0,24.359,0.037,10.536,0.104,0.743,2.061520595343031,-0.9343246706337496,0.41106539412599136,-0.03299284653100447,0.8999060765424335,-0.4525836965092057,-0.05893727956103646,-0.3135234726392177,-0.028831245075004744,-0.19352268603067044,0.10202650624318013
samp. P3,KIMBERLITE,PHLOGOPITE,41.184,1.063,12.366,0.836,2.998,0,24.312,0,10.45,0.085,0.781,1.9790538280972645,-0.9184222997078263,0.3972100203355473,0.055909547988064884,0.7516625608589882,-0.3948162596641659,0.007872536455337587,-0.25521708490988515,-0.028779129745648335,-0.19587234425735878,0.12667884107030633
samp. P3,KIMBERLITE,PHLOGOPITE,41.3,1.03,12.459,0.853,2.951,0,24.66,0.058,10.395,0.15,0.683,1.9813562855085154,-0.8497725781992936,0.4808706814335944,-0.002789206657266813,0.7942429303167406,-0.36610881911229776,0.04210736992717771,-0.3631872516682584,-0.05326036691792303,-0.19778455651591614,0.07961776154734874
samp. P3,KIMBERLITE,PHLOGOPITE,41.529,1.065,12.49,0.886,3.108,0,24.422,0,10.453,0.052,0.736,2.0206184554812987,-0.9830066259308762,0.41432498171187016,0.03885239227868661,0.8098425180063997,-0.43555089408642733,-0.04602711576655026,-0.26645996858847715,-0.022711242869558668,-0.11176831759558785,0.07818169818566394
samp. P3,KIMBERLITE,PHLOGOPITE,41.218,1.02,12.471,0.953,3.01,0,24.519,0.035,10.586,0.074,0.716,2.0502197082952467,-0.9834611944133629,0.39542150103992707,0.026859146120396242,0.9323341745438982,-0.4970372123107659,-0.024949703246043065,-0.2923711070780999,-0.018409278778932586,-0.23991134949552012,0.08957177832006899
samp. P3,KIMBERLITE,PHLOGOPITE,41.401,1.116,12.375,0.84,3.178,0,24.588,0.017,10.585,0.071,0.68,2.0167996883118122,-1.0096568977269063,0.37056388674602103,0.013083339216241885,0.756286136683632,-0.45049476698799507,0.0035060069751417858,-0.29648300239255737,-0.1009877733955111,-0.2061087145348795,0.0692877126846323
samp. P3,KIMBERLITE,PHLOGOPITE,41.559,1.073,12.472,0.93,3.061,0.03,24.682,0,10.278,0.073,0.878,2.04517225407805,-0.8311302214792644,0.45409702975090704,0.06930205362960108,0.8430212308637259,-0.4149666884002347,-0.0850295925834911,-0.24042100707863837,0.05969955789399517,-0.05144763321945711,0.04737208048123147
samp. P3,KIMBERLITE,PHLOGOPITE,41.223,1.042,12.496,0.867,3.267,0,24.613,0.039,10.11,0.096,0.651,1.885998658774487,-0.8117420385247679,0.531507235330517,0.12884925373003966,0.798517374724412,-0.3715984721834737,0.05487326142467727,-0.3523552235889316,0.0384196484678872,-0.020114989522557157,0.06694678241823057
samp. P3,KIMBERLITE,PHLOGOPITE,41.244,1.155,12.542,0.857,3.055,0.005,24.424,0,10.187,0.098,0.785,1.9158917596794156,-0.795527971780807,0.4605511551187615,0.1140846178047803,0.7842502889066707,-0.3394169592244078,-0.00894667235879519,-0.2754938574804501,0.00632316462553241,-0.05777880712726591,0.08690358407418224
samp. P3,KIMBERLITE,PHLOGOPITE,41.398,1.316,11.909,0.537,5.299,0,23.186,0.05,10.018,0.131,0.78,1.5452421990427272,-0.7519198708236844,0.34861603734292834,-0.0452890969218157,0.24500017512813055,-0.27069603073931364,0.10292448782492991,-0.30248979798553566,0.012000200565017077,0.03035868642903606,0.07559142845795815
samp. P3,KIMBERLITE,PHLOGOPITE,41.212,1.313,11.863,0.547,5.526,0,23.185,0,10.023,0.128,0.741,1.5182441574698053,-0.7708500460512201,0.32363192663345153,0.014195795240842995,0.25035417887906114,-0.27695871909387404,0.09057480943111887,-0.3363202906758185,0.036373823931259944,-0.0017691321948304917,0.07724501119250318
samp. P3,KIMBERLITE,PHLOGOPITE,41.163,1.359,11.96,0.622,4.982,0.037,23.177,0.017,10.24,0.085,0.835,1.6274834076417868,-0.8316147233225282,0.27380105298938906,0.0026742886644619754,0.3745531387189434,-0.3788065925337279,0.029453651355585184,-0.22476976398005338,-0.011275142469812205,-0.08259414425445033,0.10069154731538715
samp. P3,KIMBERLITE,PHLOGOPITE,41.177,1.196,11.921,0.66,5.199,0.012,23.214,0.001,10.154,0.068,0.767,1.6248978887543755,-0.868003264770188,0.3213795761709374,0.04015150834736977,0.41247095894519586,-0.3904182709353438,0.04356817816374836,-0.2776329570104765,0.08497409075663,-0.031021502687646793,0.09986668000253193
samp. P3,KIMBERLITE,PHLOGOPITE,41.033,1.033,12.471,0.878,3.193,0,24.248,0.018,10.417,0.05,0.958,1.979221527891469,-0.8878518033607119,0.37194253796052257,0.07722231047623279,0.8094902829093529,-0.4238000761247369,-0.005306049190577301,-0.13316018809248317,0.0675499492314049,-0.18776561613598974,0.10909191798195779
samp. P3,KIMBERLITE,PHLOGOPITE,41.176,1.028,12.475,0.863,3.468,0,23.971,0,10.479,0.044,0.816,1.9402113535571388,-0.9848336941317019,0.37027693348246715,0.04952757061170716,0.783409001862922,-0.4428678379503801,-0.026414057369678764,-0.20120802594907755,0.031808894670485935,-0.1840769912821734,0.11449412013252372
samp. P3,KIMBERLITE,PHLOGOPITE,39.927,5.129,13.354,0.422,4.857,0,20.921,0.006,10.308,0.116,0,0.6174762233455697,-0.5629218239862896,-0.5899890655390012,0.30694095371222924,0.5751080677883262,-0.30062067278868965,-0.1422870097903639,-0.35382227583550524,-1.510148813452485,0.17809141778409587,0.04408443874248357
samp. P3,KIMBERLITE,PHLOGOPITE,39.7,4.982,13.325,0.305,4.798,0,20.851,0.032,10.046,0.083,0,0.509585934230889,-0.52166304575831135,-0.48180363710720087,0.3988660701807896,0.41366189929931757,-0.23577405996219614,-0.0035553850974189283,-0.29047873294144555,-1.4577691082444983,0.27849921269520383,0.08914454597851718
samp. P3,KIMBERLITE,PHLOGOPITE,39.488,5.329,13.65,0.395,4.653,0,20.722,0.006,10.269,0.028,0,0.5157701863468602,-0.6072033957887812,-0.6355358264197115,0.4517536781377615,0.6001010311620016,-0.3258652785748663,-0.09729722645414426,-0.21144571434027676,-1.5804531372818629,0.22272364202284736,0.0681382230602337
samp. P3,KIMBERLITE,PHLOGOPITE,39.732,4.867,13.298,0.301,4.835,0,20.774,0.012,10.258,0.071,0,0.568766040500148,-0.6416020328928865,-0.5162464126904975,0.35071098685097013,0.40029039927679305,-0.2691240022546366,-0.021036268564347343,-0.27530755895926906,-1.46591777751968,0.17067000152694015,0.10276439391038389
samp. P3,KIMBERLITE,PHLOGOPITE,40.72,5.228,12.246,0.358,4.694,0,20.808,0.012,10.32,0.231,0,0.7408900015032767,-0.4164460915525677,-0.6524487027166561,0.09303947491035648,0.36427334633766245,-0.27998162372898855,-0.18663860794514187,-0.5557472236896907,-1.5649996573325302,0.23099977415538275,0.11494869573128363
samp. P3,KIMBERLITE,PHLOGOPITE,40.234,5.366,13.023,0.359,4.887,0,20.912,0.002,10.178,0.08,0,0.5969681609365034,-0.5212657418364234,-0.642987604563807,0.3292399498102173,0.4466768709281347,-0.3088151347863763,-0.14164706791939669,-0.34322160918010003,-1.5705885783215034,0.35139951924744817,0.04451531227055937
samp. P3,KIMBERLITE,PHLOGOPITE,38.281,5.557,14.012,0.918,4.685,0.149,19.905,0.048,9.788,0.043,0.455,0.4045943336662262,-0.08077499863011542,-0.6174469226233043,0.6996082141679024,1.354772735396684,-0.5513287979322088,-0.39073796938482497,-0.06087500236017357,-1.169099494900557,0.27450788933244186,0.1126106233936024
samp. P3,KIMBERLITE,PHLOGOPITE,38.644,5.574,13.948,1.145,4.721,0.14,20.032,0.025,9.788,0.06,0.413,0.527272148222817,-0.055128876739667765,-0.6272080534563544,0.6713379159450352,1.6414837272258247,-0.6470635915882325,-0.5521345515669072,-0.19216224157184747,-1.0737510082736381,0.3424575572094291,0.07532842502574466
samp. P3,KIMBERLITE,PHLOGOPITE,38.058,5.575,13.885,0.832,4.56,0.548,19.559,0,9.824,0.074,0.612,0.34497953098274164,0.07455160782122011,-0.46748462351497966,0.7525494401676357,1.1115073194431504,-0.6866540749371348,-0.5960097597414976,0.06331359331070624,-1.2523288274748452,0.08169493908073389,0.15682032541198987
samp. P3,KIMBERLITE,PHLOGOPITE,38.602,5.615,14.213,0.866,4.694,0.024,20.201,0.064,10.097,0.043,0.523,0.5133463287072352,-0.22806994937016384,-0.7565049493439455,0.5505059681856369,1.3289026283920724,-0.478967203583199,-0.35111681735981715,-0.006205296650111214,-1.2674936378878388,0.19112180497174538,0.04437659067769389
samp. P3,KIMBERLITE,PHLOGOPITE,38.727,5.752,14.035,0.797,4.768,0,20,0.029,10.06,0.071,0.451,0.46327455633079717,-0.21084305466092443,-0.7980331759386301,0.5357701942484295,1.2222574040616279,-0.4160278318951073,-0.34912624670800624,-0.07770185574046767,-1.3336107436311806,0.22887887745046548,0.06766920074004222
samp. P3,KIMBERLITE,PHLOGOPITE,38.961,5.555,14.054,0.809,4.735,0.068,19.941,0,10.143,0.064,0.485,0.5339576804815858,-0.27356343271078676,-0.7339082397081163,0.49675234289815684,1.1929282413422506,-0.44966348933788625,-0.42672990734269134,-0.05865442033367746,-1.293889345841467,0.1842447945174704,0.07291835291850556
samp. P3,KIMBERLITE,PHLOGOPITE,39.061,5.67,14.088,0.705,4.895,0,20.131,0,10.159,0.059,0.493,0.5089707622797002,-0.30440351861509557,-0.7998680392967376,0.4747383106235319,1.0664120848768752,-0.36564486405994157,-0.3542035022314249,-0.03338587386695191,-1.3658904404255705,0.21284430999311554,0.03247474674824473
samp. P3,KIMBERLITE,PHLOGOPITE,39.027,5.601,14.079,0.73,5.287,0,19.942,0,9.869,0.06,0.448,0.40695881444348564,-0.22137702491866315,-0.7157485493349081,0.537863001673452,1.081898623846989,-0.3464542164859248,-0.34662418409876805,-0.08746751016807325,-1.2461116690751661,0.34966614765585663,0.031696617243212176
samp. P3,KIMBERLITE,PHLOGOPITE,37.971,4.68,14.501,0.907,4.759,0.016,21.533,0.034,9.801,0.043,0.508,0.5787797850701667,-0.23098327493480175,-0.41519734096752287,0.7609890280119863,1.3708529365456927,-0.3978858702419798,-0.1571186866833944,-0.044749637052235114,-0.8982005005905054,0.11027144099838138,-0.011120944532516944
samp. P3,KIMBERLITE,PHLOGOPITE,38.171,4.548,14.811,0.977,4.934,0.017,21.213,0,9.974,0.037,0.445,0.6130707451443544,-0.3772078646732816,-0.40301455506598105,0.6967619360471372,1.4764255934609078,-0.42429576976378064,-0.25601679470025007,-0.07154245319357105,-0.8771515579042426,0.04596978378647954,-0.021109376547192735
samp. P3,KIMBERLITE,PHLOGOPITE,37.403,4.073,14.25,0.787,4.598,0.58,22.276,0.045,9.263,0.032,0.493,0.4557709899744815,0.04656410133165895,0.1778553906699616,1.072816193557275,1.004240549006693,-0.5957790029430745,-0.1743126493734659,0.021867486327413754,-0.7559793872595897,0.07979216407263415,0.0054447912102562335
samp. P3,KIMBERLITE,PHLOGOPITE,39.236,4.528,13.634,1.002,4.457,0.031,21.804,0.055,10.109,0.038,0.513,0.9311500566051937,-0.3560373859501871,-0.4623676981621484,0.5033948652694641,1.3648400714857984,-0.5716972403299287,-0.29792735675891185,-0.15616786521828602,-0.8961948707212289,0.16184260203806927,-0.0040837605994282315
samp. P3,KIMBERLITE,PHLOGOPITE,36.838,4.913,15.655,0.954,4.696,0,20.362,0.063,9.763,0.057,0.434,0.2557283811741663,-0.20676064417489567,-0.4131104689766536,0.8769897475291548,1.6378059618837086,-0.3208082079402458,-0.13988910451686715,0.05323478170211382,-0.9709008894426123,-0.024001996100620537,0.05080604564187434
samp. P3,KIMBERLITE,PHLOGOPITE,35.097,3.843,17.407,0.603,4.488,0.035,20.87,0.076,9.449,0.042,0.594,-0.04612001395260086,-0.2743934891099063,0.07498602443027025,1.161256293822692,1.3203138384459145,0.07767638017495164,0.29598918525449536,0.42370932705493886,-0.7654735828052144,-0.3468104793385661,0.04483130389261129
samp. P3,KIMBERLITE,PHLOGOPITE,35.444,4.315,16.997,0.624,4.101,0,20.733,0.067,9.557,0.035,0.483,3.6329248049307705e-4,-0.27594359962014525,-0.095831715776756,1.1259433118303348,1.3496198590968107,0.017550424571922893,0.23515797683078266,0.3420571860691773,-0.958330700697226,-0.25270710595891344,0.0781909927000643
samp. P3,KIMBERLITE,PHLOGOPITE,39.011,5.762,14.324,0.849,4.892,0,20.118,0,9.919,0.069,0.542,0.48069973301450675,-0.16044646112001507,-0.7594424277285053,0.5440929052052523,1.2813406210076606,-0.36664403138777146,-0.43472357340268264,-0.051415210253728305,-1.2638379021986461,0.33416399577336675,0.0031205182210962794
samp. P3,KIMBERLITE,PHLOGOPITE,38.755,5.667,14.127,0.888,4.634,0.009,19.923,0,10.151,0.078,0.533,0.5421481225000202,-0.2237354334576652,-0.8066621380445078,0.5140382421229478,1.3427911775294483,-0.4394663361971834,-0.4369830018788382,-0.06111124804186102,-1.2724841774312312,0.16743019346425972,0.07612965982197026
samp. P3,KIMBERLITE,PHLOGOPITE,39.589,4.638,13.381,0.962,3.939,0,22.154,0.021,10.321,0.039,0.001,0.987377933329347,-0.5758560300732508,-0.4616356996408302,0.49894242323630134,1.3297082101220514,-0.6172517070530603,-0.252100110375003,-0.42563379607005997,-1.1555896321818215,0.1673420992902041,0.023438131149138924
samp. P3,KIMBERLITE,PHLOGOPITE,39.271,4.847,12.971,0.533,5.402,0.022,21.092,0,10.235,0.018,0.564,0.7095989615833316,-0.4474787656498327,-0.6847475661794145,0.4352024547663562,0.6461887731738976,-0.4332299149124385,-0.1465986580466499,-0.04209467418287571,-1.1326854444736252,0.12205046474359298,0.04798433519827057
samp. P3,KIMBERLITE,PHLOGOPITE,35.535,0.692,12.858,0.005,8.229,0.124,26.157,0.094,7.907,0.048,0.48,0.22790480278529576,-0.012042400753971366,1.0209547425549914,1.486585629079685,-0.299847486327434,0.06902299494377488,1.3029692885648447,-0.15661282924678227,0.5844388467992434,0.04927732331193951,-0.1307747893085181
samp. P3,KIMBERLITE,PHLOGOPITE,38.359,0.339,14.194,0.076,2.794,0.144,25.435,0.015,9.4,0.042,0.596,1.1905141737345613,-0.7545152769804385,1.1000192283391215,0.7845778990995474,-0.08377840194812616,0.19051316878931737,0.8098537295575986,0.10327571733349783,-0.05392387919684109,-0.29564833846093114,0.12150337913623066
samp. P3,KIMBERLITE,PHLOGOPITE,38.398,0.469,14.261,0.08,3.142,0.066,25.045,0.024,9.27,0.029,0.779,1.1327601171755757,-0.6814328352755021,1.012396808112088,0.7638423549941219,-0.06789959436387405,0.2543214416656093,0.801064310987753,0.19481719057371683,0.0248163573386328,-0.1904595041781281,0.11281627859095567
samp. P3,KIMBERLITE,PHLOGOPITE,37.413,0.445,13.504,0.014,4.238,0.166,25.19,0.088,8.188,0.043,0.558,0.6926794321763011,-0.21426147504917264,1.282999709479334,1.1570310388644451,-0.23956488259430525,0.2361592828320129,1.0480417652523657,7.23064897356851e-4,0.29445803486086386,0.1863126432251147,0.14397500296561574
samp. P3,KIMBERLITE,PHLOGOPITE,36.292,0.134,14.23,0.062,5.164,0.42,24.819,0.031,8.113,0.056,0.333,0.4073625131004282,-0.23820046547403861,1.5320017350746125,1.3823444105374239,-0.15857848066424318,0.12676507691089084,0.9819785249794604,-0.04428757230484187,0.3910014959445255,-0.0648628619836275,0.122212334714082
samp. P3,KIMBERLITE,PHLOGOPITE,38.468,0.731,13.062,0,2.795,0.753,25.109,0.123,8.893,0.03,1.789,1.2165286336453753,0.05495868317337746,1.1619318140826786,0.799556141377522,-0.5225766995560941,-0.07812890472605548,0.4711812840502901,0.7260076920691743,0.12926968425377372,-0.1735056435283848,0.1365284521559865
samp. P3,KIMBERLITE,PHLOGOPITE,38.42,0.463,14.828,0,2.749,0.105,25.206,0.036,9.119,0.054,1.096,1.1253012555006554,-0.5311342600385481,1.0937399063317004,0.75327737509941,-0.15548753685735056,0.42044088918553424,0.7882427294609402,0.4041658845018487,0.03712853798312489,-0.18208781225088402,0.06642579960642925
samp. P3,KIMBERLITE,PHLOGOPITE,40.192,0.722,12.271,0.063,2.586,0.016,25.59,0.029,9.744,0.045,2.514,1.9295765882713332,-0.2717982932199025,0.4028399781001929,0.21137302982525175,-0.4274634827730845,0.25214223076530495,0.481821949207131,0.8528662254440439,0.2821854767952404,-0.21571634437117412,0.09128104772676743
samp. P3,KIMBERLITE,PHLOGOPITE,41.781,0.838,10.864,0.053,2.698,0,26.064,0.05,10.453,0.192,3.275,2.491319395650097,-0.14245224911556875,0.00781149289974109,-0.39007021522494156,-0.6642366708246796,0.21761039123775927,0.23017414213302095,0.9556175672772768,0.2797536070304388,-0.46521002932643835,0.01947065461049316
samp. P3,KIMBERLITE,PHLOGOPITE,40.47,0.735,10.744,0.046,2.634,1.384,25.19,0.033,10.036,0.165,3.128,2.0659118101617415,0.3290462283142007,0.832534028406578,0.11977271126556688,-1.015250357343211,-0.5468538564942429,-0.3257785381995674,1.1193106994677504,0.14492533341987635,-0.7674344803530908,0.13540229389185948
samp. P3,KIMBERLITE,PHLOGOPITE,41.279,0.844,11.075,0.062,2.61,0.031,25.975,0.024,9.917,0.166,3.129,2.2820016305275237,0.010082416142748962,0.18267946057918455,-0.12428901310050615,-0.6270360426290763,0.2726702342719617,0.2940456052079945,0.9117571223552119,0.3706717815634855,-0.2515386505766342,0.05744136831657942
samp. P3,KIMBERLITE,PHLOGOPITE,41.395,0.69,11.443,0.07,2.571,0,25.979,0.031,10.133,0.07,3.119,2.347440810615755,-0.23194044765848065,0.17247367381474954,-0.1391239577452965,-0.583077111856908,0.2176218122742591,0.304841717482405,1.0317021943917926,0.36049365130863226,-0.27807861097926095,0.03506368593424128
