"CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","ZRO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","LA2O3(WT%)","CE2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","PBO(WT%)","NIO(WT%)","ZNO(WT%)","COO(WT%)","RB2O(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","S2(WT%)","LOI(WT%)","O(WT%)","SI(WT%)","AL(WT%)","FE(WT%)","MG(WT%)","CA(WT%)","K(WT%)","NA(WT%)","HE(CCMSTP/G)","LI(PPM)","BE(PPM)","B(PPM)","P(PPM)","S(PPM)","AR36(CCMSTP/G)","AR40(AT/G)","AR40(CCMSTP/G)","AR40(MOL/G)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","SN(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","PB(PPM)","TH(PPM)","U(PPM)","U(PPB)","H2O(PPM)","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB207_PB206","PB208_PB204","PB208_PB206","HE3_HE4(R/R(A))","AR36_AR39","AR37_AR39","AR38_AR39","AR40_AR39","PB210_TH230_ACT","RA226_TH230_ACT","RA226_U238_ACT","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_TH230_ACT","U238_TH232_ACT","D13C(‰PDB)","D18O(‰)","D18O(‰SMOW)","D18O(‰VSMOW)","D34S(‰CDT)","D56FE(‰IRMM-014)","D57FE(‰IRMM-014)","ALBITE(MOL%)","ANORTHITE(MOL%)","CELSIAN(MOL%)","KALSILITE(MOL%)","(AL)KALIFELDSPAR(MOL%)","NEPHELINE(MOL%)","ORTHOCLASE(MOL%)","QUARTZ(MOL%)","AGE(KA)","AGE(MA)",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH3_RIM2_P4 ","","","","primary","46.99","0.0315","","32.24","","","","","","","1.4047","","0.0754","0.0103","","","","","","","","","4.25592","14.3968359","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH3_RIM2_P5","","","","primary","47.41","0.0087","","31.18","","","","","","","1.355","","0.7714","0","","","","","","","","","3.72047","14.0680338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH3_RIM2_P6","","","","primary","47.83","0.0167","","32.77","","","","","","","1.4494","","0.0655","0.026","","","","","","","","","3.93711","14.4514235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH3_RIM2_P7","","","","primary","47.65","0.0541","","32.72","","","","","","","1.4381","","0.1108","0.0129","","","","","","","","","4.07452","14.6104899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH3_RIM2_P8","","","","primary","48.4","0.0024","","32.36","","","","","","","1.3981","","0.0661","0.0235","","","","","","","","","3.86581","14.0862925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH4_RIM1_P1 ","","","","primary","46.95","0.0276","","32.54","","","","","","","1.5221","","0.0935","0.0234","","","","","","","","","4.41087","14.1163469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH4_RIM1_P3","","","","primary","47.8","0.0322","","32.15","","","","","","","1.5115","","0.1157","0.0559","","","","","","","","","5.07645","13.5516074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH4_RIM2_P4 ","","","","primary","43.93","0.018","","34.96","","","","","","","1.0797","","0.2181","0.0066","","","","","","","","","5.56295","15.3782019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH4_RIM2_P6","","","","primary","43.57","0.0193","","34.74","","","","","","","0.9434","","0.2189","0","","","","","","","","","5.55628","15.301757","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_NEPH4_RIM2_P7","","","","primary","45.19","0.0008","","33.8","","","","","","","1.5189","","0.0943","0.0329","","","","","","","","","5.02291","14.8826724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P1 ","","","","primary","44.16","0.035","","34.48","","","","","","","1.0593","","0.1365","0","","","","","","","","","5.41662","14.5202751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P2 ","","","","primary","44.11","0.0137","","35.02","","","","","","","1.0794","","0.1988","0.0033","","","","","","","","","5.4679","15.1953275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P3 ","","","","primary","43.88","0.0214","","34.5","","","","","","","0.9515","","0.2316","0.0006","","","","","","","","","5.45954","15.3427411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P4 ","","","","primary","43.75","0.0145","","34.92","","","","","","","0.9206","","0.2474","0","","","","","","","","","5.5208","15.2067543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P5 ","","","","primary","43.59","0.0278","","34.53","","","","","","","0.9461","","0.256","0","","","","","","","","","5.47265","15.2271289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P6 ","","","","primary","43.56","0.002","","34.29","","","","","","","1.0003","","0.2573","0.0068","","","","","","","","","5.524","15.2572795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P7 ","","","","primary","43.9","0.0099","","34.59","","","","","","","0.9194","","0.2432","0.0061","","","","","","","","","5.46586","15.2190114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","NEPHELINE","149-6_FSP6_PROFILE1_P8 ","","","","primary","43.79","0.007","","34.64","","","","","","","0.9479","","0.2431","0","","","","","","","","","5.47739","15.2100643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","SODALITE","149-6_FOID2_PROFIL_1 ","","","","primary","42.51","0.2232","","28.87","","","","","","","2.41","","0.7718","0.1234","","","","","","","","","2.14","16.09","","","","","","","","2.8352","","","","2.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","SODALITE","149-6_FOID2_PROFIL_7 ","","","","primary","38.11","0.0599","","33.41","","","","","","","1.42","","0.1374","0.1275","","","","","","","","","0.716","22.25","","","","","","","","6.5736","","","","0.8422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","SODALITE","149-6_FOID4_RIM2_P6","","","","primary","38.42","0.1173","","31.55","","","","","","","1.65","","0.4075","0.3646","","","","","","","","","0.8005","19.02","","","","","","","","5.3541","","","","1.4893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","SODALITE","149-6_FOID4_PROFIL_1 ","","","","primary","40.18","0.1133","","31.56","","","","","","","2.12","","0.4966","0.3935","","","","","","","","","0.6742","16.05","","","","","","","","4.4087","","","","2.1198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","SODALITE","149-6_FOID8_RIM1_P1 ","","","","primary","37.69","0.1433","","32.74","","","","","","","0.637","","1.0071","0.0272","","","","","","","","","0.5334","19.2","","","","","","","","3.3874","","","","3.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[23232] SAMROCK L. K. (2019)","samp. 149-6","SEAMOUNT","CAPE VERDE ISLANDS / CADAMOSTO","","14.6457","14.646","-24.9335","-24.9365","subaquatic","-2012","-2025","PHONOLITE","","","","","SODALITE","149-6_FOID8_RIM1_P2 ","","","","primary","37.18","0.0052","","32.2","","","","","","","0.6991","","1.3378","0.0146","","","","","","","","","0.8497","19.86","","","","","","","","3.1697","","","","3.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
