"CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","C(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","S(WT%)","LOI(WT%)","O(WT%)","MG(WT%)","K(WT%)","MG(PPM)","AL(PPM)","AR40(MOL/G)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","AG(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","AU(PPM)","TH(PPM)","U(PPM)","SR87_SR86","RB87_SR86","D18O(‰SMOW)","D18O(‰VSMOW)","DD(‰)","DD(‰VSMOW)","AGE(MA)",
"[8335] ROWBOTHAM G. (1992)","samp. 129-801C-9R-5,0-7","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C","18.6423","18.6423","-156.3598","-156.3598","subaquatic","-5685","-5685","THOLEIITE","APHYRIC","","","","SMECTITE","","","","","secondary","50.52","0.3","2.92","0","","","18.38","","0.89","16.35","0.08","","","0.13","0.54","0.64","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-801C-9R-5,0-7","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C","18.6423","18.6423","-156.3598","-156.3598","subaquatic","-5685","-5685","THOLEIITE","APHYRIC","","","","SMECTITE","","","","","secondary","50.37","0.33","2.81","0.12","","","17.95","","0.68","16.15","0.05","","","0.09","0.56","0.55","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-58R-2,99-102","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","518.49","518.49","slightly altered","SMECTITE","","","","","secondary","46.5","0.55","7.56","0.01","","","19.82","","2.32","12.81","0.02","","","0.25","1.02","0.41","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-58R-2,99-102","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","518.49","518.49","slightly altered","SMECTITE","","","","","secondary","46.49","0.46","7.41","0.13","","","20.03","","2.31","12.32","0","","","0.07","1.05","0.53","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-58R-2,99-102","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","518.49","518.49","slightly altered","SMECTITE","","","","","secondary","47.74","0.08","5.94","0.01","","","17.46","","1.67","15.68","0.03","","","0.08","0.87","0.21","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-58R-2,99-102","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","518.49","518.49","slightly altered","SMECTITE","","","","","secondary","48.25","0.14","5.78","0","","","17.13","","1.66","15.86","0","","","0.17","0.98","0.16","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-59R-1,138-142","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","526.78","526.78","slightly altered","SMECTITE","","","","","secondary","53.6","0.49","6.61","0.06","","","11.82","","1.71","15.69","0","","","0.33","0.95","0.29","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-59R-1,138-142","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","526.78","526.78","slightly altered","SMECTITE","","","","","secondary","50.32","0.21","4.37","0.06","","","13.12","","1.67","18.24","0.07","","","0.26","0.55","0.3","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-59R-3,40-44","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","528.72","528.72","slightly altered","SMECTITE","","","","","secondary","45.31","0.05","5.77","0.01","","","14.26","","1.78","14.54","0","","","0.27","0.86","0.62","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8335] ROWBOTHAM G. (1992)","samp. 129-802A-59R-3,40-44","OCEAN-BASIN FLOOD BASALT","EAST MARIANA BASIN / SITE 802","HOLE 802A","12.0963","12.0963","153.2104","153.2104","subaquatic","-5980","-5980","THOLEIITE","PHYRIC, NONVESICULAR","528.72","528.72","slightly altered","SMECTITE","","groundmass","","","secondary","50.11","0.26","4.48","0.01","","","13.48","","1.82","18.13","0","","","0.02","0.53","0.29","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8438] DVORKIN A. (1989)","samp. 5","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - MESOZOIC / ISRAEL / NORTHERN ISRAEL / ASHER VOLCANICS","ATLIT-1 DRILL HOLE","32.7","32.7","34.93","34.93","subaerial","","","BASALT","","3793","3809","","PALAGONITE","","","","","secondary","36.61","4.52","10.09","","","","15.12","","6.15","12.81","0.21","","","","0.16","0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8438] DVORKIN A. (1989)","samp. 5","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD - MESOZOIC / ISRAEL / NORTHERN ISRAEL / ASHER VOLCANICS","ATLIT-1 DRILL HOLE","32.7","32.7","34.93","34.93","subaerial","","","BASALT","","3793","3809","","PALAGONITE","","","","","secondary","36.54","7.73","9.34","","","","12.77","","9.14","11.77","0.21","","","","0.18","0.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8620] DAWSON J. B. (1985)","samp. BD1234","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT_MESOZOIC / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND TOWNLANDS","-32.4","-32.4","20.6","20.6","subaerial","","","MELILITITE, OLIVINE","","","","","MONTMORILLONITE","","","","","primary","36.5","","","","","","8.1","","34.3","20.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8620] DAWSON J. B. (1985)","samp. BD1234","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT_MESOZOIC / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND TOWNLANDS","-32.4","-32.4","20.6","20.6","subaerial","","","MELILITITE, OLIVINE","","","","","MONTMORILLONITE","","","core","","primary","36.4","","","","","","6.3","","33.4","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8620] DAWSON J. B. (1985)","samp. BD1238","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT_MESOZOIC / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND TOWNLANDS","-32.4","-32.4","20.6","20.6","subaerial","","","MELILITITE, OLIVINE","","","","","MONTMORILLONITE","","","","","primary","36","","1.3","","","","8.5","","34.1","19.7","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8620] DAWSON J. B. (1985)","samp. BD1238","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT_MESOZOIC / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND TOWNLANDS","-32.4","-32.4","20.6","20.6","subaerial","","","MELILITITE, OLIVINE","","","","","MONTMORILLONITE","","","rim","","secondary","36.2","","","","","","8.6","","33.8","20.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 33","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","35.63","0.14","6.84","","","","","8.78","1.94","15.93","0.29","","","","0.66","0.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 57","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","44.2","0.15","6.59","","","","","5.44","2.3","17.04","0.19","","","","0.33","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 61","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","40.04","0.28","6.18","","","","","7.63","2.15","16.6","0.23","","","","0.09","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 66","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","41.21","0.36","6.39","","","","","8.64","2.06","13.04","0.08","","","","0.3","0.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 6","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","42.27","0.11","7.35","","","","","8.08","0.81","15.34","0.13","","","","1.19","1.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 7","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","45.93","0.17","6.73","","","","","9.43","2.41","14.75","0.1","","","","0.32","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 90","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, COARSE-GRAINED INTERGRANULAR","","","","CLAY MINERAL","","","","","secondary","33.9","0.07","10","","","","","19.61","1.95","12.22","0.15","","","","0.51","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 91","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, COARSE-GRAINED INTERGRANULAR","","","","CLAY MINERAL","","","","","secondary","32.38","0","9.96","","","","","19.77","1.57","13.04","0.04","","","","0.47","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 97","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, COARSE-GRAINED INTERGRANULAR","","","","CLAY MINERAL","","","","","secondary","35.11","0.06","10.56","","","","","19.23","1.72","12.91","0.02","","","","0.34","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 107","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, COARSE-GRAINED INTERGRANULAR","","","","CLAY MINERAL","","","","","secondary","36.79","0.04","9.85","","","","","20.91","1.5","12.16","0.09","","","","0.49","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 109","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, COARSE-GRAINED INTERGRANULAR","","","","CLAY MINERAL","","","","","secondary","29.95","0.04","11.28","","","","","18","1.28","12.22","0.18","","","","0.71","0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 119","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","38.9","0.02","8.22","","","","","8.5","3.1","14.7","0.04","","","","0.2","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 121","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","42.27","0.07","7.64","","","","","8.39","2.64","16.26","0.16","","","","0.92","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 127","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","37.86","0","7.92","","","","","7.72","2.71","16.33","0.37","","","","0.31","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 2","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","25.54","0","7.78","","","","","11.47","2.19","7.03","0","","","","0.09","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 3","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","27.7","0","8.26","","","","","14.72","2.59","7.29","0.13","","","","0.08","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[8775] SCHENATO F. (2003)","samp. 19","CONTINENTAL FLOOD BASALT","PARANA / SOUTHERN PARANA PROVINCE","ESTANCIA VELHA, RIO GRANDE DO SUL","-29.65","-29.65","-51.18","-51.18","subaerial","","","BASALT, THOLEIITIC","PORPHYRITIC TO GLOMEROPORPHYRITIC, FINE-GRAINED INTERSERTAL","","","","CLAY MINERAL","","","","","secondary","29.97","0.06","8.15","","","","","15.91","2.58","7.7","0.21","","","","0.04","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
