"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"2672","[20861] ZHANG SHUAN-HONG (2017)","samp. 10185-2R","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / INNER MONGOLIA / BAYAN OBO FORMATION","BAYAN OBO FE-NB-REE DEPOSIT",41.7959,41.7959,110.0026,110.0026,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CORDYLITE",NA,NA,NA,NA,"primary",0.01,0.711,0.00937398,0.0371,0,1.13,0,0,0,0.87,0.05,0,0.18,0.05,0,0,0,0.06,0,0,0.19,0.18,"CARBONATE"
"2673","[20861] ZHANG SHUAN-HONG (2017)","samp. 10185-2R","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / INNER MONGOLIA / BAYAN OBO FORMATION","BAYAN OBO FE-NB-REE DEPOSIT",41.7959,41.7959,110.0026,110.0026,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.01,0.027,0.01,0.05,1.66,30.14,17.58,1.61,0,0.05,0,0,0.01,0,0,0,0,0.06,0,0,0.2,0.04,"CARBONATE"
"2674","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.0209,0.04,0,0,0.72,54.43,0.06,0.12,0.23,0,0.18,0,0,0,0,0,0,0,0,0,0.01,0.015,"CARBONATE"
"2675","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.02,0,0.03,0.02,0.1,52.94,2.31,0.14,0.06,0,0.056,0,0,0,0.085,0,0,0,0,0,0.14,0.015,"CARBONATE"
"2676","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.03,0,0.02,0,0.35,55.08,0.56,0.06,0.02,0,0.022,0,0,0,0,0,0,0,0,0,0.01,0.04,"CARBONATE"
"2677","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",4.4464,1.6352,0.79,0.18,0.24,54.74,0.12,0,0.3710412,0.06355466,0.24,0,0.17,0.21,0.03,0,0,0.03,0,0,0.4,0.18,"CARBONATE"
"2678","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.09,0,0.04798694,0.025,0.77,54.5,0.14,0,0.04682399,0.664,0.253,0,0.01,0,0.015,0,0,0,0,0,0.01,0.015,"CARBONATE"
"2679","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.06,0.09326494,0.28,0.02,3.96,30.39,19.85,0,0.2,0.84,0,0,1.78,0.009,0.052,0,0,0,0,0,0.6,0.01,"CARBONATE"
"2680","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",27,0.6,0.64,0,6.92,29.04,17.31,0,1.9264,0.038,0,0,1.72,0.31,0.054,0,0,0,0,0,0.4,0.01,"CARBONATE"
"2681","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.02,0.02,0.09087368,0.02,3.8,31,18.78,0.02,0.07448597,0,0.016,0,0.18,0,0.03,0,0,0,0,0,0,7.524569,"CARBONATE"
"2682","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.04767318,0.3403719,0.02,0,7.29,28.81,15.79,1.24,2.59,6.8,0,0,7.4,0.22,0.054,0,0,0.06,0,0,2.36,0.015,"CARBONATE"
"2683","[20940] SONG WENLEI (2017)","samp. WAJILITAGE","CONTINENTAL FLOOD BASALT","TARIM LARGE IGNEOUS PROVINCE / XINJIANG PROVINCE / WAJILITAG ULTRAMAFIC COMPLEX","WAJILITAGE AREA, NW TARIM BLOCK",39.55,39.55,78.95,78.95,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.08,0.09,0.09,0.144,3.94,30.43,18.85,1.2,0.02480099,0,0,0,1.07,0.0039,0.054,0,0,0.06,0,0,0.19,0.01,"CARBONATE"
"2684","[21045] GIEBEL R. J. (2017)","samp. LOOLEKOP","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_PROTEROZOIC / SOUTH AFRICA / PALABORWA (PHALABORWA) COMPLEX","LOOLEKOP PIPE",-23.98,-23.98,31.07,31.07,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CORDYLITE",NA,NA,NA,NA,"primary",0.22,0.2211246,0.09627652,0.07,25.765,3.03,21.21,0.586213513415123,0.1557772,1.49,0.264,0,2.59,0.1344,0.04,0,0,0.21,0,0,0.01,0.015,"CARBONATE"
"2685","[21045] GIEBEL R. J. (2017)","samp. LOOLEKOP","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_PROTEROZOIC / SOUTH AFRICA / PALABORWA (PHALABORWA) COMPLEX","LOOLEKOP PIPE",-23.98,-23.98,31.07,31.07,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"ANCYLITE",NA,NA,NA,NA,"primary",0.19,1.124519,0.05,0.09,0.3035038,2.17,6.2,0.6528,0.06072797,0.05,0.091,0,0.22,0.03,0.045,0,0,0.06,0,0,0.19,0.01,"CARBONATE"
"2686","[21045] GIEBEL R. J. (2017)","samp. LOOLEKOP","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_PROTEROZOIC / SOUTH AFRICA / PALABORWA (PHALABORWA) COMPLEX","LOOLEKOP PIPE",-23.98,-23.98,31.07,31.07,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"ANCYLITE",NA,NA,NA,NA,"primary",0.05,0.09460071,0.14,0.09,5.91,1.12,1.32,0.47,0.04,20.78,0.23,0,0.38,0.04,0.03,0,0,0.3871,0,0,0.3,0.18,"CARBONATE"
"2687","[21054] KISEEVA E. S. (2017)","samp. SS2","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / BOSHOF KIMBERLITE PROVINCE / ROBERTS VICTOR KIMBERLITE",NA,-28.4917,-28.4917,25.5603,25.5603,"subaerial",NA,NA,"ECLOGITE, XENOLITH",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"secondary",0,0,0,0,0.22,57.08,0,0.7,0,0,0,0,0.0075,0,0,0,0,0.02,0,0,0.01,0.18,"CARBONATE"
"2688","[21058] SHAIKH A. M. (2017)","samp. TK4","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","NEAR TIMMASAMUDRAM VILLAGE, TK-4 PIPE",14.5292,14.5292,77.3083,77.3083,"subaerial",NA,NA,"LAMPROITE, DIOPSIDE-PHLOGOPITE","APHANITIC",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.185,0,0.05,0,0.32,63.32,0.31772254268669,0.44,0.03024772,0.131,0,0,0.0019,0,0.015,0,0,0,0,0,0.14,0.18,"CARBONATE"
"2689","[21058] SHAIKH A. M. (2017)","samp. TK4","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","NEAR TIMMASAMUDRAM VILLAGE, TK-4 PIPE",14.5292,14.5292,77.3083,77.3083,"subaerial",NA,NA,"LAMPROITE, DIOPSIDE-PHLOGOPITE","APHANITIC",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.108,0.03107444,0.02455128,0.09,1,59.594,0.76,0.2,0.13,0.1313,0.02,0,0.16,0,0,0,0,0.03,0,0,0.01,0.01,"CARBONATE"
"2690","[21058] SHAIKH A. M. (2017)","samp. TK4","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","NEAR TIMMASAMUDRAM VILLAGE, TK-4 PIPE",14.5292,14.5292,77.3083,77.3083,"subaerial",NA,NA,"LAMPROITE, DIOPSIDE-PHLOGOPITE","APHANITIC",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.02,0.2897817,0.32,0.07,1.6632,51.699,0.11,2.374,0.19,1.49,0.09,0,0.18,0.07,0.03,0,0,0.06,0,0,0.6,0.01,"CARBONATE"
"2691","[21058] SHAIKH A. M. (2017)","samp. TK4","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","NEAR TIMMASAMUDRAM VILLAGE, TK-4 PIPE",14.5292,14.5292,77.3083,77.3083,"subaerial",NA,NA,"LAMPROITE, DIOPSIDE-PHLOGOPITE","APHANITIC",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.054,0.07,0.04194254,0.07,1.68,51.545,0.488,1.195,0,0.2,0.118,0,0,0.0011,0.0549,0,0,0.06,0,0,0.01,0.18,"CARBONATE"
"2692","[21058] SHAIKH A. M. (2017)","samp. TK4","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","NEAR TIMMASAMUDRAM VILLAGE, TK-4 PIPE",14.5292,14.5292,77.3083,77.3083,"subaerial",NA,NA,"LAMPROITE, DIOPSIDE-PHLOGOPITE","APHANITIC",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.027,0,0.014,0.03,0.0774,50.194,0.0044,0,0.001,0.08422595,0.113,0,0.09,0,0,0,0,0,0,0,0.01,0.015,"CARBONATE"
"2693","[21058] SHAIKH A. M. (2017)","samp. TK4","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","NEAR TIMMASAMUDRAM VILLAGE, TK-4 PIPE",14.5292,14.5292,77.3083,77.3083,"subaerial",NA,NA,"LAMPROITE, DIOPSIDE-PHLOGOPITE","APHANITIC",NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.015,0,0.01,0,0.0374,53.963,0.23,0.03,0,0,0.091,0,0,0,0.01,0,0,0,0,0,0.14,0.015,"CARBONATE"
"2694","[21058] SHAIKH A. M. (2017)","samp. TK4","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / ANANTAPUR DISTRICT / WAJRAKARUR-LATTAVARAM CLUSTER","NEAR TIMMASAMUDRAM VILLAGE, TK-4 PIPE",14.5292,14.5292,77.3083,77.3083,"subaerial",NA,NA,"LAMPROITE, DIOPSIDE-PHLOGOPITE","APHANITIC",NA,NA,NA,"STRONTIANITE",NA,NA,NA,NA,"primary",0.01,0.03,0.1136672,0,2.6,7.54,0,0.1285161,5.16,54,0.9,0,0.24,0.33,0.03,0,0,0.3871,0,0,3.06,0.015,"CARBONATE"
"2695","[21067] POTTER N. J. (2017)","samp. 1993","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, NATRO","PORPHYRITIC",NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0,0,0,0,0,27.54631,0,0,7.8566,11.90284,0,0,0.17,0.23,0.01,0,0,0.01,0,0,0.24,0.18,"CARBONATE"
"2696","[21067] POTTER N. J. (2017)","samp. 1993","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, NATRO","PORPHYRITIC",NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0,0,0,0,0,7.23283,0,0,3.09685,30.89616,2.01608,0,1.22,0.63,0.027,0,0,0.06,0,0,2.85,0.18,"CARBONATE"
"2697","[21067] POTTER N. J. (2017)","samp. 1993","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, NATRO","PORPHYRITIC",NA,NA,NA,"NYEREREITE",NA,"phenocryst",NA,NA,"primary",0.12,0,0.11,0.07,8.09,28.3479246469385,19.08938,1.35074439732062,7.74561898306819,11.2690109209444,0.458273446353512,0,1.22,0.26,0.052,0,0,0.21,0,0,0.24,0.18,"CARBONATE"
"2698","[21067] POTTER N. J. (2017)","samp. 1993","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, NATRO","PORPHYRITIC",NA,NA,NA,"NYEREREITE",NA,"phenocryst",NA,NA,"primary",0.140081,0.021,0.07608452,0.18,8.69,23.352757273317,13.42,1.3,7.48060558084812,15.1241988675833,0,0,4.81,0.31,0.03,0,0,0.13692,0,0,0.24,0.18,"CARBONATE"
"2699","[21067] POTTER N. J. (2017)","samp. 1993","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, NATRO","PORPHYRITIC",NA,NA,NA,"NYEREREITE",NA,"phenocryst",NA,NA,"primary",0.85,1.01,0.69,0.11,2.7,28.8516390039423,28.16,0.522,7.13126973246713,9.24705920067926,0.504100790988863,0,7.4,0.18,0.054,0,0,0.07,0,0,0.24,0.01,"CARBONATE"
"2700","[21067] POTTER N. J. (2017)","samp. 1993","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, NATRO","PORPHYRITIC",NA,NA,NA,"GREGORYITE",NA,"phenocryst",NA,NA,"primary",27,1.6352,1.2,0.11,7.2,7.06599306352612,13.06415,2.10107187010812,3.16811476290347,31.4076500547852,2.65798598885037,0,3.93,0.55,0.05,0,0,0.53,0,0,3.06,0.015,"CARBONATE"
"2701","[21067] POTTER N. J. (2017)","samp. 1993","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, NATRO","PORPHYRITIC",NA,NA,NA,"GREGORYITE",NA,"phenocryst",NA,NA,"primary",19.3,0.9049721,1.419,0.82,7.19,7.2478899146664,1.58,3.665,3.03560806179344,31.6772436174873,2.77255435043875,0,28.4,0.52,0.07,0,0,0.53,0,0,0.24,0.01,"CARBONATE"
"2702","[21086] DOROSHKEVICH A. G. (2017)","samp. 2092-761-763 I","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.095,0.03049864,0.02,0.09,0.3,53.4,0.39,0.53,0.13,0.2,0,0,2.9,0.06,0.03,0,0,0.03,0,0,0.01,0.18,"CARBONATE"
"2703","[21086] DOROSHKEVICH A. G. (2017)","samp. 2092-761-763 I","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.01,0,0.01,0,1.02,50.3,0.75,1.83,0.01,0,0,0,0,0,0.001,0,0,0.3871,0,0,0.14,0.04,"CARBONATE"
"2704","[21086] DOROSHKEVICH A. G. (2017)","samp. 2095-226-231","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.394,0,0.09335203,0,1.34,52.51,0.84,0.41,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.015,"CARBONATE"
"2705","[21086] DOROSHKEVICH A. G. (2017)","samp. 2095-226-231","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0,0.03,0.01,0.01,0.5,53.2,0.99,0.45,0.109,0.17,0,0,0,0,0.02,0,0,0.01,0,0,0.01,0.01,"CARBONATE"
"2706","[21086] DOROSHKEVICH A. G. (2017)","samp. 2550","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.12,9e-04,0,0,0.27,53.83,0.87,0.51,0,0,0,0,0,0.009,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"2707","[21086] DOROSHKEVICH A. G. (2017)","samp. 2550","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.04,0,0,0,0.3,53.61,0.94,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,"CARBONATE"
"2708","[21086] DOROSHKEVICH A. G. (2017)","samp. 2550","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.04,0.04,0.011,0,0.33,53.44,0.63,0.23,0.011,0.02,0,0,0,0,0.009,0,0,0,0,0,0.01,0.04,"CARBONATE"
"2709","[21086] DOROSHKEVICH A. G. (2017)","samp. BZOL","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.01,0.03,0,0,0.16,53.33,0.45,0.19,0,0,0,0,0,0.0012,0,0,0,0,0,0,0.01,0.04,"CARBONATE"
"2710","[21086] DOROSHKEVICH A. G. (2017)","samp. BZOL","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0,0,0.02,0,0.04,54.9,0.15,0.19,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0.01,0.015,"CARBONATE"
"2711","[21086] DOROSHKEVICH A. G. (2017)","samp. 2099-75-80","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.67,0,0,0.06,0.19,51.82,0.5,0.18,0.19,0.382,0.0612,0,0,0,0.027,0,0,0,0,0,0.2,0.015,"CARBONATE"
"2712","[21086] DOROSHKEVICH A. G. (2017)","samp. 2099-75-80","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",2.43,0.5612103,0.87,0.07,0.43,55.67,0.94,0.32,0.1,0.27,0.19,0,1.2,0.14,0.0549,0,0,0,0,0,0.01,0.015,"CARBONATE"
"2713","[21086] DOROSHKEVICH A. G. (2017)","samp. C1-135-144","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"SYENITE, ALKALINE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.85,0.05,0.09335203,0.05,1.7,29.38,15.93,4.21,0.0999487,0.01,0.016,0,0.18,0.03,0.052,0,0,0.3871,0,0,0.19,0.04,"CARBONATE"
"2714","[21086] DOROSHKEVICH A. G. (2017)","samp. C1-135-144","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"SYENITE, ALKALINE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.05,0.1258747,0.02,0.011,9.1,28.63,13.04,3.08,0.03,0.14,0.05,0,3.12,0.0039,0.0255,0,0,0,0,0,0.6,0.01,"CARBONATE"
"2715","[21086] DOROSHKEVICH A. G. (2017)","samp. 2098","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE, ANKERITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.01,0.04,0,0.1,10.06,28.55,12.53,3.37,0.2688,0.08,0,0,0.09,0.03,0.054,0,0,0.06,0,0,0.19,0.01,"CARBONATE"
"2716","[21086] DOROSHKEVICH A. G. (2017)","samp. 2098","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE, ANKERITE",NA,NA,NA,NA,"DOLOMITE",NA,NA,NA,NA,"primary",0.2,0.304364,0.11,0.26,7.5,29.49,14.73,0.68,0,0,0.21,0,2.15,0,0.054,0,0,0.06,0,0,0.6,0.18,"CARBONATE"
