"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"286","[6345] TALBI E. H. (2003)","samp. 185-1149D-8R-2,134-139","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,"core",NA,"secondary",47.47,0.02,5.29,0,11.05,1.3,16.16,0.06,0.11,0.1,0,16.99,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"287","[6345] TALBI E. H. (2003)","samp. 185-1149D-8R-2,134-139","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,"rim",NA,"secondary",49.02,0.03,5.27,0.01,11.37,1.04,14.93,0.07,0.91,0.14,0,11.13,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"288","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-1,60-64","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",45.05,0.19,7.38,0,12.16,1.27,17.88,0.06,0.46,0.28,0.01,11.91,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"289","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-1,60-64","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",44.93,0,5.86,0.05,10.57,0.44,18.04,0.04,0.07,0.1,0.04,18.6,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"290","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-2,59-63","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",42.26,0,4.29,0,9.52,0.83,17.39,0.08,0.03,0.06,0.16,18,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"291","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-2,59-63","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,"core",NA,"secondary",42.56,0,4.15,0.02,9.23,0.52,19.11,0.05,0.02,0.04,0,28.05,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"292","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-2,59-63","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",45.79,0.09,6.44,0,11.54,1.97,17.98,0.03,0.02,0.09,0.11,11.31,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"293","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-2,59-63","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",45.75,0.05,6.87,0.01,11.65,1.6,17.7,0,0.12,0.08,0.03,14.43,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"294","[6345] TALBI E. H. (2003)","samp. 185-1149D-11R-2,59-63","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE HYPOCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",43.6,0.04,5.81,0,12.73,1.45,19.1,0.12,0.07,0.12,0.01,20.9,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"295","[6345] TALBI E. H. (2003)","samp. 129-801C-15R-5,62-63","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"BASALT","APHYRIC MICROCRYSTALLINE INTERSERTAL",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",45.43,0.26,6,0,22.33,2.14,10.15,0.03,0.16,0.13,0.76,21.4,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"296","[6345] TALBI E. H. (2003)","samp. 185-1149D-18R-1,70-75","CONVERGENT MARGIN","IZU-BONIN ARC / NADEZHDA BASIN / SITE 1149","HOLE 1149D",31.3132,31.3132,143.4004,143.4004,"subaquatic",-5867,-5867,"BASALT","APHYRIC MICROCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",52.22,0,7.77,0,19.22,2.31,5.62,0,0.98,0.04,0.05,11.91,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"297","[6345] TALBI E. H. (2003)","samp. 129-801C-36R-3,90-93","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"BASALT","MICROCRYSTALLINE",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",43.9,0.01,5.73,0,14.64,1.49,16.52,0.01,0.07,0.11,0.03,20.9,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"298","[6345] TALBI E. H. (2003)","samp. 129-801C-43R-3,50-55","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"BASALT","APHYRIC INTERSERTAL",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",40.3,0.08,7.32,0,20.84,2.33,13.55,0.02,0.06,0.11,0.18,18.6,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"299","[6345] TALBI E. H. (2003)","samp. 129-801C-43R-3,50-55","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"BASALT","APHYRIC INTERSERTAL",NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",44.11,0.03,6.43,0.01,14.94,2.13,16.78,0.01,0.16,0.12,0.17,28.05,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"300","[6346] WALTON A. W. (2003)","samp. 1238","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,1238,1238,NA,"SMECTITE",NA,NA,NA,NA,"secondary",49.91,0.53,10.3,0,20.13,1.27,13.57,0.14,0.71,0.38,0,7.75,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"301","[6346] WALTON A. W. (2003)","samp. 1426","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,1426,1426,NA,"SMECTITE",NA,NA,NA,NA,"secondary",49.26,0.04,14.56,0.07,11.5,3.03,12.62,0.14,0.43,0.42,0.05,11.13,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"302","[6346] WALTON A. W. (2003)","samp. 2817","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,2817,2817,NA,"SMECTITE",NA,NA,NA,NA,"secondary",44.16,0.73,9.74,0,15.1,3.64,12.72,0.26,0.3,0.13,0.18,14.43,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"303","[6346] WALTON A. W. (2003)","samp. 2211","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,2211,2211,NA,"SMECTITE",NA,NA,NA,NA,"secondary",47.06,0.28,7.76,0.06,17.91,2.19,12.5,0.47,0.29,0.38,0.17,14.43,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"304","[6346] WALTON A. W. (2003)","samp. 2747","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,2747,2747,NA,"SMECTITE",NA,NA,NA,NA,"secondary",47.17,0.47,10.49,0.13,16.65,2.92,15.03,0.05,0.17,0.34,0.05,20.9,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"305","[6346] WALTON A. W. (2003)","samp. 2817","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,2817,2817,NA,"SMECTITE",NA,NA,NA,NA,"secondary",43.62,0.34,7.8,0.01,16.91,1.55,16.87,0.31,0.08,0.3,0.08,28.05,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"306","[6346] WALTON A. W. (2003)","samp. 1586","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,1586,1586,NA,"SMECTITE",NA,NA,NA,NA,"secondary",50.51,0.18,7.81,0,10.35,1.08,22.8,0,0.31,0.23,0,16.99,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"307","[6346] WALTON A. W. (2003)","samp. 1426","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,1426,1426,NA,"SMECTITE",NA,NA,NA,NA,"secondary",48.01,0.4,14.04,0.04,17.81,3.08,9.76,0.16,0.58,1.2,0.08,11.13,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"308","[6346] WALTON A. W. (2003)","samp. 1855","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,1855,1855,NA,"SMECTITE",NA,NA,NA,NA,"secondary",46.21,0.19,10.28,0.01,12.26,4.8,13.23,0.22,0.21,0.37,0.08,14.43,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"309","[6346] WALTON A. W. (2003)","samp. 2530","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,2530,2530,NA,"SMECTITE",NA,NA,NA,NA,"secondary",41.26,3.4,10.82,0,14.53,4.77,17.87,0.14,0.19,0.29,0,14.43,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"310","[6346] WALTON A. W. (2003)","samp. 1855","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,1855,1855,NA,"PALAGONITE",NA,NA,NA,NA,"secondary",43.65,4.27,11.62,0,11.7,12,1.88,0.07,0.22,0.36,0.28,11.31,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"311","[6346] WALTON A. W. (2003)","samp. 1883","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,1883,1883,NA,"PALAGONITE",NA,NA,NA,NA,"secondary",42.3,3.77,11.29,0,17.13,10.84,2.33,0.05,0.32,0.9,0.44,12.67,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"312","[6346] WALTON A. W. (2003)","samp. 2211","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,2211,2211,NA,"PALAGONITE",NA,NA,NA,NA,"secondary",44.29,4.91,11.09,0.11,13.48,10.54,1.04,0.03,0.34,0.7,0.2,11.31,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"313","[6346] WALTON A. W. (2003)","samp. 2915","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / POST-SHIELD STAGE","HILO DRILL HOLE, HSDP-2 CORE",19.74,19.74,-155.05,-155.05,"subaerial",NA,NA,"BASALT",NA,2915,2915,NA,"PALAGONITE",NA,NA,NA,NA,"secondary",44.06,4.34,12.94,0.02,11.82,11.27,2,0.1,0.36,0.52,0.2,12.67,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"314","[6414] ALT J. C. (1998)","samp. MONT","CONVERGENT MARGIN","IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 786","HOLE 786B",31.875,31.875,141.2267,141.2267,"subaquatic",-3082.4,-3082.4,"NOT GIVEN",NA,NA,NA,NA,"MONTMORILLONITE",NA,NA,NA,NA,"secondary",54.25,0.29,14.58,0,7.16,1.41,4.66,0.18,3.26,0.48,0.18,12.67,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"315","[6414] ALT J. C. (1998)","samp. SAP1","CONVERGENT MARGIN","IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 786","HOLE 786B",31.875,31.875,141.2267,141.2267,"subaquatic",-3082.4,-3082.4,"NOT GIVEN",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",48.35,0.03,2.84,0,6.11,0.32,21.34,0.17,0.7,0.54,0.01,14.43,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"316","[6414] ALT J. C. (1998)","samp. SAP2","CONVERGENT MARGIN","IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 786","HOLE 786B",31.875,31.875,141.2267,141.2267,"subaquatic",-3082.4,-3082.4,"NOT GIVEN",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",56.69,0,0.76,0,16.8,0.1,15.93,0.01,0.04,0.09,0,7.75,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"317","[6414] ALT J. C. (1998)","samp. CORR","CONVERGENT MARGIN","IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 786","HOLE 786B",31.875,31.875,141.2267,141.2267,"subaquatic",-3082.4,-3082.4,"NOT GIVEN",NA,NA,NA,NA,"CORRENSITE",NA,NA,NA,NA,"secondary",32.07,0,17,0.03,22.9,0.44,7.33,0.17,0.03,0.03,0,17.54,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"318","[6422] ALT J. C. (1984)","samp. 52-417D-68-1-1","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417D",25.112,25.112,-68.047,-68.047,"subaquatic",-5489,-5489,"BASALT",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",43.99,0.05,6.9,0,14.91,1.23,17.07,0.07,0.07,0.15,0,20.9,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"319","[6422] ALT J. C. (1984)","samp. 52-417D-50-2-1,19-23","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417D",25.112,25.112,-68.047,-68.047,"subaquatic",-5489,-5489,"BASALT",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",44.53,0.03,6.21,0.07,11.15,1.45,17.38,0.04,0.17,0.18,0.01,12.67,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"320","[6422] ALT J. C. (1984)","samp. 52-417D-28-7-2,34-52","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417D",25.112,25.112,-68.047,-68.047,"subaquatic",-5489,-5489,"BASALT",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",48.92,0.19,14.69,0,8.87,2.48,13.48,0.13,1.16,0.34,0,14.43,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"321","[6422] ALT J. C. (1984)","samp. 51-417A-28-1-1,106-123","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417A",25.112,25.112,-68.047,-68.047,"subaquatic",-5478,-5478,"BASALT",NA,NA,NA,NA,"BEIDELLITE",NA,NA,NA,NA,"secondary",46.14,0.03,32.32,0.11,1.13,1.8,8.96,0.17,0.73,0.22,0.38,18.6,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"322","[6422] ALT J. C. (1984)","samp. 51-417A-28-1-1,106-123","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417A",25.112,25.112,-68.047,-68.047,"subaquatic",-5478,-5478,"BASALT",NA,NA,NA,NA,"BEIDELLITE",NA,NA,NA,NA,"secondary",51.77,0.04,28.38,0,2.06,1.8,6.2,0.09,1.75,0.23,0.13,11.31,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"323","[6422] ALT J. C. (1984)","samp. 51-417A-28-5-3","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417A",25.112,25.112,-68.047,-68.047,"subaquatic",-5478,-5478,"BASALT",NA,NA,NA,NA,"BEIDELLITE",NA,NA,NA,NA,"secondary",48.19,0.08,15.19,0.01,15.21,1.55,7.19,0.1,3.16,0.82,0,11.13,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"324","[6422] ALT J. C. (1984)","samp. 51-417A-34-6-1,48-56","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417A",25.112,25.112,-68.047,-68.047,"subaquatic",-5478,-5478,"BASALT",NA,NA,NA,NA,"BEIDELLITE",NA,NA,NA,NA,"secondary",45.19,0.19,16.37,0,14.88,1.42,8.03,0.13,3.04,0.22,0.04,21.4,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"325","[6422] ALT J. C. (1984)","samp. 51-417A-28-5-3","OCEANIC PLATEAU","BERMUDA RISE / BERMUDA RISE / SITE 417","HOLE 417A",25.112,25.112,-68.047,-68.047,"subaquatic",-5478,-5478,"BASALT",NA,NA,NA,NA,"BEIDELLITE",NA,NA,NA,NA,"secondary",51.58,0.72,21.38,0,12.55,1.59,5.89,0.08,4.1,0.92,0.48,11.31,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"326","[6643] BAILEY J. C. (1988)","samp. 1905,277(24-120)","CONTINENTAL FLOOD BASALT","HIGH ARCTIC LARGE IGNEOUS PROVINCE / FRANZ JOSEF LAND","BEACH AT CAPE FORBES, SOUTHERN SIDE OF GEORGE ISLAND",80.2,80.2,49,49,"subaerial",NA,NA,"BASALT",NA,NA,NA,NA,"MONTMORILLONITE",NA,NA,NA,NA,"secondary",41.15,0.23,4.48,0,20.13,2.18,12.94,0.11,0,0,0.2,18,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"327","[6657] ALT J. C. (2003)","samp. 129-801C-19-1-45","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"NOT GIVEN",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",42.94,0.17,6.99,0.17,17.17,2.29,14.35,0.02,0.8,0.15,0.08,18,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"328","[6657] ALT J. C. (2003)","samp. 129-801C-19-1-45","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"NOT GIVEN",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",43.01,0.07,7.6,0,14.85,1.61,20.94,0.02,0.07,0.14,0.23,21.4,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"329","[6657] ALT J. C. (2003)","samp. 129-801C-7R3-2","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"NOT GIVEN",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",50.72,0.06,4.06,0,17.81,1.39,17.22,0.11,0.19,0.11,0.01,11.13,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"330","[6657] ALT J. C. (2003)","samp. 129-801C-5R1","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"NOT GIVEN",NA,NA,NA,NA,"MONTMORILLONITE",NA,NA,NA,NA,"secondary",52.45,0,30.43,0,3.66,1.76,2.53,0.04,1.95,0.11,0.17,21.4,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"331","[6657] ALT J. C. (2003)","samp. 129-801C-15R1-101","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"NOT GIVEN",NA,NA,NA,NA,"MONTMORILLONITE",NA,NA,NA,NA,"secondary",51.9,0.24,12.14,0,12.46,1.84,6.04,0.12,0.5,0.18,0.06,16.99,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"332","[6657] ALT J. C. (2003)","samp. 129-801C-1R1","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"NOT GIVEN",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",33.15,0.05,12.44,0.06,21.59,0.92,16.1,0.13,0.1,0.16,0.02,21.4,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"333","[6657] ALT J. C. (2003)","samp. 129-801C-1R1","OCEAN-BASIN FLOOD BASALT","PIGAFETTA BASIN / SITE 801","HOLE 801C",18.6423,18.6423,-156.3598,-156.3598,"subaquatic",-5685,-5685,"NOT GIVEN",NA,NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",37.64,0.16,14.24,0,7.5,0.91,24.7,0.24,0.12,0.2,0.15,18.6,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"334","[7256] CARLIER G. (2003)","samp. 1-CLAY","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CERRO CALLATIRA","EASTERN ALTIPLANO, 15 KM N OF NUNOA",-14.3313,-14.3313,-70.6203,-70.6203,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"CLAY MINERAL",NA,"aggregate",NA,NA,"primary",52.2,0.34,7.83,0,7.16,1.23,13.3,0.11,0.29,0.08,0,16.99,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"335","[7256] CARLIER G. (2003)","samp. 1-AP","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CERRO CALLATIRA","EASTERN ALTIPLANO, 15 KM N OF NUNOA",-14.3313,-14.3313,-70.6203,-70.6203,"subaerial",NA,NA,"LAMPROITE",NA,NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"primary",55,0.87,10.7,0,6.58,1.24,10.6,0.13,0.26,0.05,0.23,14.43,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"336","[7688] FODOR R. V. (2000)","samp. ANKAMARITE","SEAMOUNT","TRINDADE-VITORIA RISE / COLUMBIA",NA,-20.7,-20.7,-31.85,-31.85,"subaquatic",NA,NA,"ANKARAMITE",NA,NA,NA,NA,"SMECTITE",NA,NA,NA,NA,"secondary",36,0.09,20,0,9.7,0.43,18.8,0.01,0.77,0.24,0.29,20.83,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"337","[7887] SAK P. B. (2004)","samp. 10-RIND","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA","TERRACES IN THE LOWER REACHES OF RIO PARRITA AND RIO BARRANCA",9.5,10,-84.5,-85.5,"subaerial",NA,NA,"BASALT",NA,NA,NA,NA,"KAOLINITE",NA,NA,"rim",NA,"secondary",25.1,0,17.8,0.02,25.5,0.9,11.4,0.4,0.1,0.5,0.18,17.54,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
