"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"2100","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,40.258,0.059,24.361,0.116,NA,NA,NA,35.24,"SULFIDE"
"2101","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,33.5,0.241,33.332,0.06,NA,NA,NA,30.653,"SULFIDE"
"2102","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43.406,0.245,22.291,0.119,NA,NA,NA,35.188,"SULFIDE"
"2103","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43.082,0.24,22.1,0.13,NA,NA,NA,35.123,"SULFIDE"
"2104","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,42.982,0.235,22.284,0.141,NA,NA,NA,35.008,"SULFIDE"
"2105","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43.614,0.212,21.622,0.11,NA,NA,NA,34.758,"SULFIDE"
"2106","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43.095,0.237,22.194,0.146,NA,NA,NA,35.138,"SULFIDE"
"2107","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,39.408,0.22,24.865,0.112,NA,NA,NA,34.647,"SULFIDE"
"2108","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,42.072,0.21,22.955,0.144,NA,NA,NA,34.952,"SULFIDE"
"2109","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,40.917,0.157,23.945,0.12,NA,NA,NA,34.751,"SULFIDE"
"2110","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,40.704,0.168,23.699,0.134,NA,NA,NA,33.429,"SULFIDE"
"2111","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43.909,0.307,20.188,0.145,NA,NA,NA,34.147,"SULFIDE"
"2112","[20814] KEITH M. (2017)","samp. 9802","CONVERGENT MARGIN","KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / BOAT COVE FORMATION","BEACH OF BOAT COVE",-29.27,-29.27,-177.92,-177.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,45.863,0.459,18.246,0.14,NA,NA,NA,33.919,"SULFIDE"
"2113","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.448,0.097,0.284,0.178,NA,NA,NA,38.922,"SULFIDE"
"2114","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.723,0.096,0.171,0.19,NA,NA,NA,38.69,"SULFIDE"
"2115","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.787,0.117,0.354,0.189,NA,NA,NA,38.813,"SULFIDE"
"2116","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.72,0.089,0.316,0.169,NA,NA,NA,39.143,"SULFIDE"
"2117","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.333,0.115,0.289,0.165,NA,NA,NA,38.358,"SULFIDE"
"2118","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.452,0.086,0.361,0.155,NA,NA,NA,39.03,"SULFIDE"
"2119","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.573,0.102,0.384,0.193,NA,NA,NA,38.854,"SULFIDE"
"2120","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.366,0.09,0.439,0.178,NA,NA,NA,39.1,"SULFIDE"
"2121","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.443,0.117,0.439,0.192,NA,NA,NA,39.117,"SULFIDE"
"2122","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.196,0.099,0.312,0.156,NA,NA,NA,38.826,"SULFIDE"
"2123","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.587,0.108,0.328,0.16,NA,NA,NA,39.127,"SULFIDE"
"2124","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.773,0.102,0.398,0.183,NA,NA,NA,38.832,"SULFIDE"
"2125","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.397,0.06,0.212,0.159,NA,NA,NA,39.239,"SULFIDE"
"2126","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.664,0.115,0.272,0.154,NA,NA,NA,38.975,"SULFIDE"
"2127","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.807,0.083,0.138,0.176,NA,NA,NA,39.144,"SULFIDE"
"2128","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.988,0.076,0.21,0.171,NA,NA,NA,38.932,"SULFIDE"
"2129","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.89,0.087,0.228,0.168,NA,NA,NA,38.955,"SULFIDE"
"2130","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59.787,0.11,1.184,0.176,NA,NA,NA,39.033,"SULFIDE"
"2131","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.837,0.105,0.283,0.174,NA,NA,NA,39.016,"SULFIDE"
"2132","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.532,0.088,0.226,0.172,NA,NA,NA,39.063,"SULFIDE"
"2133","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.663,0.076,0.142,0.186,NA,NA,NA,39.046,"SULFIDE"
"2134","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.23,0.088,0.202,0.18,NA,NA,NA,39.196,"SULFIDE"
"2135","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.783,0.092,0.272,0.185,NA,NA,NA,38.911,"SULFIDE"
"2136","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.537,0.056,0.228,0.176,NA,NA,NA,38.989,"SULFIDE"
"2137","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.977,0.083,0.246,0.167,NA,NA,NA,39.015,"SULFIDE"
"2138","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.01,0.051,0.295,0.178,NA,NA,NA,38.995,"SULFIDE"
"2139","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.738,0.089,0.312,0.175,NA,NA,NA,39.202,"SULFIDE"
"2140","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.888,0.109,0.239,0.173,NA,NA,NA,38.891,"SULFIDE"
"2141","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.723,0.102,0.206,0.171,NA,NA,NA,38.846,"SULFIDE"
"2142","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.61,0.101,0.421,0.166,NA,NA,NA,38.879,"SULFIDE"
"2143","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.52,0.11,0.241,0.166,NA,NA,NA,38.851,"SULFIDE"
"2144","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.875,0.09,0.372,0.183,NA,NA,NA,38.957,"SULFIDE"
"2145","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.568,0.088,0.276,0.152,NA,NA,NA,38.602,"SULFIDE"
"2146","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.443,0.083,0.219,0.172,NA,NA,NA,39.169,"SULFIDE"
"2147","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.736,0.061,0.254,0.166,NA,NA,NA,38.737,"SULFIDE"
"2148","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.501,0.088,0.446,0.181,NA,NA,NA,38.885,"SULFIDE"
"2149","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.145,0.087,0.246,0.192,NA,NA,NA,38.899,"SULFIDE"
"2150","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.963,0.087,0.332,0.176,NA,NA,NA,38.978,"SULFIDE"
"2151","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.243,0.112,0.182,0.169,NA,NA,NA,38.953,"SULFIDE"
"2152","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.067,0.146,0.411,0.219,NA,NA,NA,39.164,"SULFIDE"
"2153","[20814] KEITH M. (2017)","samp. SO135-52DR-1","SEAMOUNT","KERMADEC ARC / BROTHERS / DREDGE 52DR","NORTHERN INNER CALDERA WALL",-34.85768,-34.86142,-179.0556,-179.05973,"subaquatic",-1462,-1605,"DACITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.163,0.109,0.171,0.158,NA,NA,NA,38.689,"SULFIDE"
