"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"4189","[20160] LADENBURGER S. (2016)","samp. 40452","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.3,0,9.75753141870981e-05,0,0.05,54.96,0.035,0,0,0.03,42.13,0.807326016790568,1.62,0.09,0,0,0,0,0,0,0,0.1,"APATITE"
"4190","[20160] LADENBURGER S. (2016)","samp. 40452","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.23,0,0.0097,0.025,0.34,55.32,0,0.301,0,0.01,42.3,0.84,1.22,0.08,0.01,0,0,0,0,0,0,0,"APATITE"
"4191","[20160] LADENBURGER S. (2016)","samp. 40452","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.19,0,0,0,0.4484902,54.85,0.12,0.016,0.01,0.03,41.53,0.735361094076811,1.39,0.07,0.097,0,0,0,0,0,0.17,0.08,"APATITE"
"4192","[20160] LADENBURGER S. (2016)","samp. 40452","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.25,0,0.0270666666666667,0,0.275170959450908,55.02,0.0650779687227458,0.178,0.084,0.04,41.72,0.781998267682489,0.97,0.08,0,0,0,0,0,0,0.02,0.1,"APATITE"
"4193","[20160] LADENBURGER S. (2016)","samp. 40452","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.24,0,0,0,0.5946,54.66,0.1,0.083,0,0.02,41.99,0.797057482533289,1.61,0.1,0,0,0,0,0,0,0.08,0,"APATITE"
"4194","[20160] LADENBURGER S. (2016)","samp. 40452","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.31,0,0,0,0.37,54.44,0.369,0.00975789905079174,0,0.02,41.45,0.678241212347759,1.77,0.1,0,0,0,0,0,0,0.17,0.07,"APATITE"
"4195","[20160] LADENBURGER S. (2016)","samp. 40452","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.37,0.01,0,0,0.227,54.66,0.1,0.1,0,0.04,41.23,0.697580447478448,1.68,0.1,0,0,0,0,0,0,0.08,0.14,"APATITE"
"4196","[20160] LADENBURGER S. (2016)","samp. 186221","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.29,0.053,0,0,0.15,54.74,0.26,0,0,0.05,41.3,0.728416791936966,1.95,0.11,0,0,0,0,0,0,0,0,"APATITE"
"4197","[20160] LADENBURGER S. (2016)","samp. 186221","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.25,0.06,0,0,0.059,54.92,0,0.022189,0.001598,0.12,41.29,0.71876722315498,1.75,0.11,0,0,0,0,0,0,0.02,0,"APATITE"
"4198","[20160] LADENBURGER S. (2016)","samp. 186221","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.23,8.62056906682325e-05,0,0,0.125,54.61,0,0,0,0.08,41.42,0.532088443129873,2.38,0.15,0,0,0,0,0,0,0,0.08,"APATITE"
"4199","[20160] LADENBURGER S. (2016)","samp. 186221","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.27,0.02,0.01,0,0.2519,54.17,0.27,0.09,0.005,0.04,41.35,0.37213313236105,2.65,0.14,0,0,0,0,0,0,0.02,0.04,"APATITE"
"4200","[20160] LADENBURGER S. (2016)","samp. 186221","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.28,0.00150794122660268,0.0034,0.046,0.01,54.03,0.01,0.067,0,0.12,40.77,0.419566449747568,2.69,0.1,0.031,0,0,0,0,0,0,0,"APATITE"
"4201","[20160] LADENBURGER S. (2016)","samp. 186221","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.25,0.12,0,0,0.09,54.28,0.0048375574385541,0.009553,0.0086971427202815,0.11,41.02,0.388686626814548,2.76,0.12,0,0,0,0,0,0,0,0,"APATITE"
"4202","[20160] LADENBURGER S. (2016)","samp. 186221","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.29,0,0.005,0,0.221,54.29,0.13,0,0,0.14,41.34,0.283392871347456,3,0.11,0,0,0,0,0,0,0,0.6037,"APATITE"
"4203","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.13,0,0.00210088647996723,0,0.32,55.37,0,0.035,0,0.074,42.02,0.661105986309209,1.63,0.21,0,0,0,0,0,0,0,0,"APATITE"
"4204","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",1.08,0,0,4e-04,0.126,53.14,0.091,0,0.008,0.1,40.34,0.728246910735383,1.77,0.23,0,0,0,0,0,0,0.02,0,"APATITE"
"4205","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.17,0,0,0,0.068,54.8,0,0,0,0.09,42.29,0.385795206206528,2.63,0.22,0,0,0,0,0,0,0.02,0,"APATITE"
"4206","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.17,0,0,0,0.262,54.63,0.1,0.02,0,0.11,41.79,0.430469175762813,2.71,0.24,0,0,0,0,0,0,0.02,0,"APATITE"
"4207","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.2,0,0,0,0.047,54.89,0.03,0.029319,0.01,0.06,41.78,0.450415938747885,2.29,0.21,0,0,0,0,0,0,0.02,0.11,"APATITE"
"4208","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.22,0,0,0,0,55.05,0,0,0,0.05,41.91,0.821955536744963,1.58,0.19,0,0,0,0,0,0,0.01,0,"APATITE"
"4209","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.15,0.22,0.015,0.017,0.014,54.99,0,0.228,0.003,0.04,41.55,0.553242893203731,2.38,0.23,0,0,0,0,0,0,0.08,0.42,"APATITE"
"4210","[20160] LADENBURGER S. (2016)","samp. 40551","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.42,0.000945673843943318,0,0,0.163,54,0.28,0.075,0,0.11,41.13,0.413031343200641,2.55,0.24,0,0,0,0,0,0,0.01,0.25,"APATITE"
"4211","[20160] LADENBURGER S. (2016)","samp. 40549","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.51,0,0,0,0.14,54.79,0.0367,0,0,0.08,40.84,0.771359618920272,1.17,0.01,0,0,0,0,0,0,0.17,0.07,"APATITE"
"4212","[20160] LADENBURGER S. (2016)","samp. 40549","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",1.35,0.01,0.028,0,0.22,52.59,0,0,0.034,0.1,39.17,0.853834907366702,1.63,0.217,0,0,0,0,0,0,0.17,0.08,"APATITE"
"4213","[20160] LADENBURGER S. (2016)","samp. 40549","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.68,0.000247701757966874,0,0,0.054,53.41,0.01,0,0,0.17,40.64,0.889813600645223,1.73,0,0,0,0,0,0,0,0.02,0.01,"APATITE"
"4214","[20160] LADENBURGER S. (2016)","samp. 40549","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.45,0.1462306,0.023,0.017,0.02,53.86,0,0.28,0,0.17,41.27,0.568956618185057,2.08,0.18,0,0,0,0,0,0,0.02,0,"APATITE"
"4215","[20160] LADENBURGER S. (2016)","samp. 40549","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.42,0,0,0,0.19,54.13,0.22,0.015,0,0.1,40.92,0.676428775573489,1.98,1.131,0,0,0,0,0,0,0.02,0,"APATITE"
"4216","[20160] LADENBURGER S. (2016)","samp. 40549","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.49,0,0,0,0.107,54.43,0.0338,0.014,0,0.09,41.05,0.806417798189744,1.3,0.281,0,0,0,0,0,0,0,0.1,"APATITE"
"4217","[20160] LADENBURGER S. (2016)","samp. 186227","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.23,0,0,0,0.29,55.14,0.1,0,0.0014,0.06,41.97,0.512006992961008,2.43,0.08,0,0,0,0,0,0,0,0,"APATITE"
"4218","[20160] LADENBURGER S. (2016)","samp. 186227","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.25,0,0.00210088647996723,0,0.15,54.74,0,0.058,0,0.08,41.6,0.279905031356791,2.97,0.04,0.01,0,0,0,0,0,0.02,0.11,"APATITE"
"4219","[20160] LADENBURGER S. (2016)","samp. 186227","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.32,0,0,0,0.188,52.93,0.059,0,0,0.02,40.12,0.263661961604183,3.02,0.07,0,0,0,0,0,0,0,0,"APATITE"
"4220","[20160] LADENBURGER S. (2016)","samp. 186227","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.27,0,0,0,0.09,54.89,0.018,0.06,0,0.06,41.58,0.637666667832031,1.85,0.06,0,0,0,0,0,0,0.08,0.16,"APATITE"
"4221","[20160] LADENBURGER S. (2016)","samp. 186227","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.24,0.000930825960452491,0.06,0,0.058,55.02,0.0048375574385541,0.08,0.01,0.11,41.58,0.608645207979339,2.35,0.08,0,0,0,0,0,0,0,0,"APATITE"
"4222","[20160] LADENBURGER S. (2016)","samp. 186227","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.31,0,0,0,0.22,54.43,0.27,0.01,0.06,0.09,41.42,0.416249673363612,2.59,0.07,0,0,0,0,0,0,0,0,"APATITE"
"4223","[20160] LADENBURGER S. (2016)","samp. 212103","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.169,0.08,0.126828575468183,0,0.199,54.93,0.04,0.033,0.00955174987071057,0.004,43.144,0.331637886611912,3.089,0.073,0,0,0,0,0,0,0,0,"APATITE"
"4224","[20160] LADENBURGER S. (2016)","samp. 216621","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.208,0,0,0,0.182,54.856,0.012,0.037,0,0.02,42.996,0.261857297209278,3.062,0.047,0,0,0,0,0,0,0.02,0,"APATITE"
"4225","[20160] LADENBURGER S. (2016)","samp. 216622","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.211,0.01,0,0,0.132,54.686,0.02,0.027,0.02,0.044,41.488,0.319097305854973,2.92,0.056,0,0,0,0,0,0,0.01,0.1,"APATITE"
"4226","[20160] LADENBURGER S. (2016)","samp. 216627","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / TUGTUTOQ ISLAND / TUGTUTOQ DIKE SWARM",NA,60.77,60.77,-46.77,-46.77,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.434,0.01,0,0,0.397,54.554,0.13,0,0.00445796391358989,0.05,40.435,0.21541597727805,3.199,0.11,0.076,0,0,0,0,0,0.17,0.29,"APATITE"
"4227","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.323,0.043,0,0,0.325,55.035,0.01,0,0,0.11,41.836,0.125887734526672,3.579,0.004,0,0,0,0,0,0,0.01,0.08,"APATITE"
"4228","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.361,0.013,0,0,0.448,54.63,0.018,0.046,0.00395881197363152,0.187,42.179,0.179930695990536,3.531,0.016,0,0,0,0,0,0,0.08,0,"APATITE"
"4229","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.33,0,0,0.02,0.247,53.836,0.004,0,0.003,0.16,41.937,0.171852403920551,3.26,0.016,0,0,0,0,0,0,0.02,0,"APATITE"
"4230","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.266,0,0,0,0.246,53.138,0.09,0,0.062874,0.304,42.004,0.196168036339564,3.318,0.023,0,0,0,0,0,0,0,0,"APATITE"
"4231","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.376,0,0.03,0.14,0.444,53.99,0.002,0,0.034,0.156,42.209,0.214235448585472,3.65,0.014,0,0,0,0,0,0,0.02,0.1,"APATITE"
"4232","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.223,0.00154044597826967,0,0.01,0.411,55.204,0.04887,0,0.011528,0.109,42.193,0.179535477659303,3.57,0.019,0.01,0,0,0,0,0,0.08,0.03,"APATITE"
"4233","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.374,0,0,0,0.301,54.803,0,0.033,0.004,0.103,42.377,0.214235448585472,3.452,0.016,0,0,0,0,0,0,0.01,0,"APATITE"
"4234","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.443,0.022,0,0,0.449,54.33,0,0,0.007,0.14,42.074,0.261748256394889,3.289,0.012,0,0,0,0,0,0,0,0.06,"APATITE"
"4235","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.372,0.01,0.014,0.026,0.164,54.492,0,0.048,0.0523,0.123,41.887,0.0801600296097472,3.612,0.01,0,0,0,0,0,0,0.02,0.14,"APATITE"
"4236","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.315,0,0,0,0.359,54.348,0,0.033,0.013,0.093,41.857,0.0561210849729976,3.735,0.013,0,0,0,0,0,0,0.02,0.16,"APATITE"
"4237","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.29,0.000871776578583637,0,0,0.386,54.225,0,0.052,0,0.141,41.763,0.195228850628992,3.318,0.01,0,0,0,0,0,0,0,0,"APATITE"
"4238","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.338,0.061,0.113626,0,0.318,54.677,0.22,0,0,0.101,41.775,0.226203498626941,3.187,0.012,0,0,0,0,0,0,0.08,0.16,"APATITE"
"4239","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.336,0,0.000687,0,0.407,53.836,0.35,0,0.101,0.148,41.611,0.193572035049601,3.234,0.014,0,0,0,0,0,0,0.02,0.6037,"APATITE"
"4240","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.322,0.007,0,0,0.369,53.9,0.02,0.034,0,0.152,42.222,0.236320927185297,3.314,0.019,0,0,0,0,0,0,0,0.14,"APATITE"
"4241","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.355,0.01,0,0,0.468,54.215,0,0.035,0.00812364000021089,0.144,41.821,0.000637553816012274,3.53,0.012,0,0,0,0,0,0,0.02,0.6037,"APATITE"
"4242","[20160] LADENBURGER S. (2016)","samp. GM 1634","RIFT VOLCANICS","GARDAR PROVINCE - GREENLAND / NUNARSSUIT ISLAND / PUKLEN COMPLEX",NA,60.77,60.77,-47.97,-47.97,"subaerial",NA,NA,"SYENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.428,0,0,0,0.28,54.315,0,0,0.01,0.104,41.89,0.205407356307784,3.203,0.018,0,0,0,0,0,0,0,0,"APATITE"
