"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"188","[14287] GAGNEVIN D. (2010)","samp. DG314","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SECCHETO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"MONZOGRANITE",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.3067,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"189","[14287] GAGNEVIN D. (2010)","samp. DG314","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SECCHETO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"MONZOGRANITE",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.1458,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"190","[14287] GAGNEVIN D. (2010)","samp. DG314","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SECCHETO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"MONZOGRANITE",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.1308,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"191","[14287] GAGNEVIN D. (2010)","samp. DG314","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SECCHETO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"MONZOGRANITE",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.2319,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"192","[14287] GAGNEVIN D. (2010)","samp. DG314","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SECCHETO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"MONZOGRANITE",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.2587,0.022,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"193","[14287] GAGNEVIN D. (2010)","samp. DG314","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SECCHETO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"MONZOGRANITE",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",31.2692,0.06,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"194","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.68,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"195","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.24,0.2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"196","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.13,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"197","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",33.37,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"198","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.92,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"199","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.39,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"200","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.39,0.118,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"201","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",33.49,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"202","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",33.03,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"203","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.56,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"204","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",33.01,0.13,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"205","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.34,0.13,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"206","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",33.01,0.16,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"207","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.2,0.046,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"208","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.82,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"209","[14287] GAGNEVIN D. (2010)","samp. DG210","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE SAN PIERO",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.69,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"210","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.57,0.016,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"211","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.69,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"212","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.51,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"213","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.17,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"214","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.52,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"215","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.64,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"216","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.71,0.011,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"217","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.8,0.08,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"218","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.81,0.011,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"219","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.68,0.01,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"220","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.55,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"221","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.74,0.133624,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"222","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.28,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"223","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.32,0.118,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"224","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.58,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"225","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.72,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"226","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.74,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"227","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.68,0.012,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"228","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.62,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"229","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.71,0.011,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"230","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.32,0.222,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"231","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.63,0.009,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"232","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.52,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"233","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"intermediate zone",NA,"primary",32.56,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"234","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.64,0.009,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"235","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.13,0.083,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"236","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.7,0.011,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"237","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"core",NA,"primary",32.6,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
"238","[14287] GAGNEVIN D. (2010)","samp. DG220","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / TUSCAN VOLCANIC PROVINCE / ELBA / MONTE CAPANNE PLUTON","POMONTE POMONTE",42.77,42.77,10.17,10.17,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,"rim",NA,"primary",32.21,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"ZIRCON"
