id,SAMPLE,GROUP,MINERAL,ROCK,SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,K2O,NA2O,P2O5,H20,F,CL,NIO,CUO,COO,ZNO,PBO,S,ZRO2,AS,X1_1
3136,samp. 1,CLAY,SAPONITE,BASALT,49.39,0.02,0.4,0,9.99,0.7,25.36,0.08,0,0,0.06,11.13,0,0.08,0.08,0,0,0,0,0,0,0,NA
3137,samp. W7,CLAY,SAPONITE,KIMBERLITE,29.49,1.59,20.95,0.05,3.8,2.86,22.68,0.1,0.36,1.13,0.09,20.9,0,0.08,0.05,0,0,0,0,0,0,0,NA
3138,samp. 430A-4-2,CLAY,SAPONITE,HAWAIITE,44.5,0.13,5.3,0,19.74,0.02,14.1,0.16,0.67,1.2,0.12,20.9,0,0.2,0,0,0,0,0,0,0,0,NA
3139,samp. 97,CLAY,SAPONITE,"BASALT, THOLEIITIC",35.11,0.06,10.56,0.03,32.2,1.72,12.91,0.02,0.34,0.18,0.05,21.4,0,0.08,0.1,0,0,0,0,0,0,0,NA
3140,"samp. 121-756D-7R-3,50-54",CLAY,SAPONITE,BASALT,38.6,0.16,7.58,0.03,17.42,0.24,12.5,0.13,2.56,1.21,0.08,20.9,0,0.07,0.07,0,0,0,0,0,0,0,NA
3141,"samp. 119-738C-34R-5,32-35",CLAY,SAPONITE,NOT GIVEN,40.22,0.06,6.08,0.02,12.12,1.21,19.65,0.12,0.54,0.97,0.05,28.05,0,0.08,0.1,0,0,0,0,0,0,0,NA
3142,samp. 66-487-118-120,CLAY,SAPONITE,THOLEIITE,48.8,0,1.86,0,11.5,0.38,21.7,0.01,0.81,0.48,0,14.43,0,0.07,0.52,0,0,0,0,0,0,0,NA
3143,samp. 129-801C-1R1,CLAY,SAPONITE,NOT GIVEN,33.15,0.05,12.44,0.01,21.59,0.92,16.1,0.13,0.1,0.16,0.06,18,0,0.08,0,0,0,0,0,0,0,0,NA
3144,samp. 2,CLAY,SAPONITE,BASALT,40.06,0,9.51,0,10.22,0.39,22.49,0,0.57,0.59,0,18.6,0,0.08,0,0,0,0,0,0,0,0,NA
3145,"samp. 121-756D-7R-3,50-54",CLAY,SAPONITE,BASALT,35.9,0.03,6.7,0,20.3,0.17,12.5,0.2,0.18,2.11,0.01,28.05,0,0.07,0,0,0,0,0,0,0,0,NA
3146,samp. 10,CLAY,SAPONITE,BASALT,46.88,0.05,2.74,0.01,9.03,0.57,26.19,0.08,0.21,0.02,0,14.43,0,0.07,0.07,0,0,0,0,0,0,0,NA
3147,samp. 8,CLAY,SAPONITE,BASALT,43.66,0,8.45,0,13.71,0.61,17.33,0.09,2.26,0.54,0,28.05,0,0.2,0.25,0,0,0,0,0,0,0,NA
3148,samp. 1,CLAY,SAPONITE,BASALT,44.04,0,7.64,0.02,12.95,0.78,23.11,0.2,0,0.04,0.15,20.9,0,0.2,0,0,0,0,0,0,0,0,NA
3149,"samp. 119-738C-33R-3,118-120",CLAY,SAPONITE,NOT GIVEN,47.38,0.13,7.28,0.06,16.8,0.86,14.9,0.02,0.75,0.41,0.02,11.13,0,0.07,0.26,0,0,0,0,0,0,0,NA
3150,samp. 13,CLAY,SAPONITE,BASALT,50.2,0.03,1.76,0.01,8.29,0.44,27.26,0.04,0.19,0.07,0,11.13,0,0.08,0.05,0,0,0,0,0,0,0,NA
3151,"samp. 430A-6-4,7-15",CLAY,SAPONITE,HAWAIITE,43,0.02,5.6,0.03,14.7,0.05,17.6,0.17,1.1,1.36,0.08,20.9,0,0.08,0.01,0,0,0,0,0,0,0,NA
3152,samp. 7,CLAY,SAPONITE,OCEANITE,47.32,0.09,5.88,0,8.86,1.02,12.04,0,0.38,0.1,0.05,7.98,0,0.08,0.07,0,0,0,0,0,0,0,NA
3153,samp. 66-487-9-11,CLAY,SAPONITE,THOLEIITE,52.2,0,2.24,0,6.11,1.03,24.2,0,0.45,0.18,0.07,14.43,0,0.08,0.41,0,0,0,0,0,0,0,NA
3154,"samp. 52-417D-50-2-1,19-23",CLAY,SAPONITE,BASALT,44.53,0.03,6.21,0,11.15,1.45,17.38,0.04,0.17,0.18,0.17,18.6,0,0.07,0,0,0,0,0,0,0,0,NA
3155,samp. 42,CLAY,SAPONITE,"BASALT, THOLEIITIC",35.91,0.05,8.57,0,12.77,2.68,14.84,0.04,0.09,0.08,0.06,21.4,0,0.2,0,0,0,0,0,0,0,0,NA
3156,samp. 432A-5-2,CLAY,SAPONITE,"BASALT, ALKALINE",38.8,0.14,6.4,0,23.1,0.19,15.6,0.2,0.18,1.2,0.02,28.05,0,0.08,0.07,0,0,0,0,0,0,0,NA
3157,samp. 17H,GARNET,SCHORLOMITE,TEPHRITE,29.48,11.79,2.12,0.02,20.734,32.03,0.86,0.29,0.01,0.16,0.03,0,0,0,0.14,0,0,0.25,0,0,0.65,0,NA
3158,samp. HTAC1113,GARNET,SCHORLOMITE,"HAUYNITE, MELILITE",25.754,17.578,3.158,0.15,18.45136667,32.151,1.281,0.439,0.03,0.115,0.042,0.2,0.12,0,0.04,0,0,0.117,0,0,0.808,0,NA
3159,samp. 17V,GARNET,SCHORLOMITE,TEPHRITE,28.01,15.73,1.68,0.25,19.3,31.37,1.04,0.29,0.019272671,0.27,0.0457,0.41,0.2,0.0049,0.09,0,0,0.02,0,0,0.6,0,NA
3160,samp. P-15,GARNET,SCHORLOMITE,KIMBERLITE,30.12,14.04,1.22,0.11,13.24,34.78,2.11,0.1,0.01,0.01,0.068929,7.24,0.311,0.01,0.08,0,0,0.114,0,0,0.04,0,NA
3161,samp. 3H,GARNET,SCHORLOMITE,TEPHRITE,31.72,8.24,2.7,0,21.99099099,32.21,0.55,0.37,0.01,0.17,0.13,0.36,0,0,0,0,0,0.03,0,0,0.52,0,NA
3162,samp. HTAC1133,GARNET,SCHORLOMITE,"HAUYNITE, MELILITE",27.712,14.711,3.126,0.14,14.34,32.137,1.061,0.496,0.04,0.102,0.05,0.2,0.08,0,0.022409727,0,0,0.02,0,0,0.902,0,NA
3163,samp. 13H,GARNET,SCHORLOMITE,TEPHRITE,28.95,13.08,2.14,0.033,18.43,31.73,0.92,0.22,0.007227252,0.19,0.0748,0.38,0,0,0.05,0,0,0.149,0,0,0.69,0,NA
3164,samp. HTAC1375,GARNET,SCHORLOMITE,"PHONOLITE, NOSEAN",33.748,5.407,1.528,0,23.29,32.049,0.174,1.473,0,0.134,0.05,7.00E-05,0,0.007,0.05,0,0,0.126981184,0,0,0,0,NA
3165,samp. PL012,GARNET,SCHORLOMITE,IJOLITE,27.76,15.47,2.08,0.52,19.3,30.32,0.98,0.67,0.042158969,0.42,0.0981,0.41,0.379,0,0.05,0,0,0.077,0,0,2.68,0,NA
3166,samp. FT,GARNET,SCHORLOMITE,NEPHELINITE,30.09,12.87,0.99,0.04,21.0990991,31.35,0.81,0.37,0.016,0.32,0.04,0.36,0,0,0.09,0,0,0.024898271,0,0,0.55,0,NA
3167,samp. 23V,GARNET,SCHORLOMITE,TEPHRITE,32.26,9.29,2.32,0.23,18.81,30.37,1.61,0.36,0.02,0.34,0.042389,0.36,0.382,0,0.04,0,0,0.067,0,0,0.54,0,NA
3168,samp. HTAC0268,GARNET,SCHORLOMITE,"SYENITE, NOSEAN",29.9,12.037,3.274,0.06,18.67,32.317,0.942,0.411,0.03,0.109,0.1,0.38,0,0,0.1161,0,0,0.117,0,0,0.385,0,NA
3169,samp. P-15,GARNET,SCHORLOMITE,KIMBERLITE,29.86,13.7,1.48,0.63,13.8,34.82,1.29,0.08,0.03,0.3,0.0736,12.97,0.19,0.04,0.1,0,0,0.114,0,0,0,0,NA
3170,samp. 2092-761-763 I,GARNET,SCHORLOMITE,IJOLITE,29.33,14.32,2.68,0.06,17.4,34.12,1,0.34,0,0.13,0.02,0.38,0,0,0.07,0,0,0.03,0,0,0.273,0,NA
3171,samp. HTAC1133,GARNET,SCHORLOMITE,"HAUYNITE, MELILITE",28.152,14.494,3.297,0.18,18.068,32.201,1.106,0.462,0.02,0.082,0.1118,0.2,0.0225,0,0.08,0,0,0.125,0,0,0.536,0,NA
3172,samp. ODIKH,GARNET,SCHORLOMITE,NOT GIVEN,31.75,8.97,1.66,0.05,21.29,33.34,0.95,0.29,0,0.11,0.02,0.38,0,0,0.08,0,0,0.25,0,0,0.2,0,NA
3173,samp. 16V,GARNET,SCHORLOMITE,TEPHRITE,31.17,9.59,2.06,0.06,22.54,32.1,0.65,0.3,0.01,0.19,0.0247,0.41,0,0.01,0.038824,0,0,0.125,0,0,0.34,0,NA
3174,samp. FS-2-25,GARNET,SCHORLOMITE,"SYENITE, GARNET-CLINOPYROXENE",29.39,10.82,2.33,0.17,21.03,32.16,0.88,0.25,0.0317,0.1183,0.025,0.41,0,0,0.07,0,0,0.078429555,0,0,0.65,0,NA
3175,samp. BD 70,GARNET,SCHORLOMITE,"NEPHELINITE, COMBEITE",28.9,13.2,1,0.15,19.99,31.9,0.59,0.38,0,0.33,0.0991,7.00E-05,0,0,0.07,0,0,0,0,0,0.44,0,NA
3176,samp. FT,GARNET,SCHORLOMITE,NEPHELINITE,31.19,10.65,0.99,0.04,21.68468468,31.49,0.61,0.32,0.0047,0.27,0.03,0,0,0,0.07,0,0,0.022408444,0,0,0.65,0,NA
3177,samp. OL 198,GARNET,SCHORLOMITE,"MELILITITE, OLIVINE",24.23,17.39,0.41,0.26,18.61,32.01,0.65,0.2,0.01,0.3,0.0832,0.41,0.24,0.02,0.06,0,0,0.02,0,0,0.82,0,NA
3178,samp. FT,GARNET,SCHORLOMITE,NEPHELINITE,29.86,12.92,0.6,0.23,21.68468468,30.69,0.84,0.3,0.01,0.28,0.22,7.00E-05,0,0,0.04,0,0,0.02,0,0,0.43,0,NA
3179,samp. HTAC1379,GARNET,SCHORLOMITE,NOT GIVEN,29.291,14.637,3.199,0.12,20.67,32.03,0.914,0.49,0.02,0.144,0.0952,0,0,0,0.08,0,0,0.04,0,0,0,0,NA
3180,samp. C-15(MAX ZR),GARNET,SCHORLOMITE,TEPHRITE,28.62,12.88,2.08,0.27,18.48,31.6,0.93,0.3,0.01204542,0.16,0.039,0.36,0,0,0.1,0,0,0.03,0,0,0.77,0,NA
3181,samp. ODIKH,GARNET,SCHORLOMITE,NOT GIVEN,32.49,6.99,1.63,0.22,22.88,33.11,0.62,0.61,0,0.19,0,0,0,0.01,0.06,0,0,0.114,0,0,0.235,0,NA
3182,samp. AF-1,GARNET,SCHORLOMITE,"CARBONATITE, CALCITE",27.81,14.81,2.54,0.22,19.04,32.36,1.26,0.388,0.01,0.165333333,0.027492,0.41,0.02,0,0.07,0,0,0.05,0,0,1.6,0,NA
3183,samp. HTAC1360,GARNET,SCHORLOMITE,HAUYNITE,28.443,13.874,2.36,0.11,18.87,32.269,0.926,0.459,0.084,0.118,0.1077,0.41,0,0,0.08,0,0,0,0,0,0.378,0,NA
3184,samp. 10,GARNET,SCHORLOMITE,NOT GIVEN,27.99,16.79,1.04,0.63,18.5794,31.58,1.16,0.33,0.04,0.47,0.074416,0.38,1.058748,0.015,0.07,0,0,0.012449136,0,0,2.22,0,NA
3185,samp. GM1430,GARNET,SCHORLOMITE,NOT GIVEN,31.51,10.04,4.3,0.11,19.783,32.51,0.634,0.665,0,0.291,0.0851,0.36,0,0.015,0,0,0,0.1,0,0,0,0,NA
3186,samp. ODIKH,GARNET,SCHORLOMITE,NOT GIVEN,31.64,9.44,1.5,0.09,22.42,33.14,0.68,0.33,0.05,0.15,0.06,0,0,0,0.08,0,0,0.067,0,0,0.248,0,NA
3187,samp. CALB,GARNET,SCHORLOMITE,NOT GIVEN,28.96,11.14,3.2,0,18.13,32.02,0.8847,0.4,0.0271,0.0669,0.0952,7.00E-05,0,0,0.08,0,0,0.03,0,0,0.46,0,NA
3188,samp. BD 882,GARNET,SCHORLOMITE,NOT GIVEN,31.91,10.41,0.89,0.06,22.6,33.4,0.37,0.38,0.01,0.36,0.035,0,0,0,0,0,0,0.02,0,0,0.31,0,NA
3189,samp. FS-2-09,GARNET,SCHORLOMITE,"SYENITE, GARNET-CLINOPYROXENE",29.42,11.27,2.46,0.1,20.97,32.1,0.85,0.29,0.1,0.14,0.1077,0,0,0,0.08,0,0,0.02,0,0,0.53,0,NA
3190,samp. C-13(MIN NA),GARNET,SCHORLOMITE,TEPHRITE,31.07,8.05,2.19,0,22.1844,32.06,0.76,0.31,0.04,0.09,0.037211,0,0,0,0.06,0,0,0.01,0,0,0.63,0,NA
3191,samp. HTAC1379,GARNET,SCHORLOMITE,NOT GIVEN,30.238,12.892,3.3,0.279,18.4,32.537,0.942,0.407,0.06,0.112,0.15,0.38,0,0,0.05,0,0,0.127,0,0,0.395,0,NA
3192,samp. HTAC1113,GARNET,SCHORLOMITE,"HAUYNITE, MELILITE",26.03,16.992,2.999,0.18,18.45,32.26,1.215,0.437,0.05,0.119,0.14,0.38,0.15,0,0.11,0,0,0,0,0,0.826,0,NA
3193,samp. BD 70,GARNET,SCHORLOMITE,"NEPHELINITE, PHONOLITIC",29.41,13.05,0.51,0.41,20.325,32.33,0.67,0.25,0,0.22,0.02,0,0.05,0,0.06,0,0,0.02,0,0,0.53,0,NA
3194,samp. FT,GARNET,SCHORLOMITE,NEPHELINITE,29.01,14.42,0.6,0.07,21.32432432,31.49,0.89,0.33,0.01,0.32,0.016191,0,0.02,0,0.074,0,0,0.03,0,0,0.59,0,NA
3195,samp. HTAC252,GARNET,SCHORLOMITE,NOSEANITE,32.794,7.266,2.115,0.027829,22.27,33.115,0.492,0.54,0.01,0.123,0.0832,7.00E-05,0,0.0049,0.0197,0,0,0.114,0,0,0.154,0,NA
3196,samp. Q39,GARNET,SCHORLOMITE,LAMPROPHYRE,27.52,12.51,0.01,0.02,16.65,31.34,1.88,0.38,0.02,0.36,0.073584,0.2,0.417,0.01,0.05,0,0,0.084,0,0,5.9,0,NA
3197,samp. HTAC1379,GARNET,SCHORLOMITE,NOT GIVEN,28.894,13.819,3.367,0.19,18.72566667,32.626,0.877,0.571,0.04,0.124,0.12,0.41,0,0.0049,0.05,0,0,0.024898271,0,0,0,0,NA
3198,samp. FT,GARNET,SCHORLOMITE,NEPHELINITE,30.3,12.35,0.66,0.2,21.9009009,31.04,0.6,0.38,0.03,0.39,0.039,0,0.18,0,0.09,0,0,0,0,0,0.46,0,NA
3199,samp. PL169,GARNET,SCHORLOMITE,IJOLITE,30.23,9.48,1,0.22,22.42,31.05,0.61,0.76,0.02,0.38,0.04,0.36,0.12,0,0.06,0,0,0.02,0,0,1.85,0,NA
3200,samp. 8H,GARNET,SCHORLOMITE,TEPHRITE,29.75,11.12,2.06,0.014,21.1,31.72,0.75,0.29,0.03,0.16,0.057048,0,0,0,0.03,0,0,0.100837999,0,0,0.52,0,NA
3201,samp. PS3,GARNET,SCHORLOMITE,NOT GIVEN,30.77,9.77,3.54,0.02,19.01,32.7,0.621,0.622,0.02,0.16,0.0776,0,0,0,0.06,0,0,0.117,0,0,0,0,NA
3202,samp. C2A18,GARNET,SCHORLOMITE,"PICRITE, PHLOGOPITE",32.52013,8.205126,0.1438464,0.1,21.10212,32.65536,1.715817,0.1998592,0,0.311,0.0137,0.41,0.417,0,0.08,0,0,0.114,0,0,0.54,0,NA
3203,samp. PL012,GARNET,SCHORLOMITE,IJOLITE,27.18,14.96,1.81,0.49,19.86,31.64,0.83,0.67,0.1,0.61,0.082,0.2,0.2,0.02,0.09,0,0,0.02,0,0,2.86,0,NA
3204,samp. 3,FELDSPATHOID,SODALITE,LAMPROPHYRE,37.82,0.04,31.47,0.01507,0.32,0.14,0.03,0.00148574,0.02,21.43,0.213468005,7.6808,0,6.99,0,0,0,0,0,0,0,0,NA
3205,samp. P30,FELDSPATHOID,SODALITE,NOT GIVEN,31.7,0.1605,27.21,0.01,1.0797,8.43,0.22,0.1512,5.31,13.78,0.116,0.51,0.8950109,0.59,0.11,0,0,0,0,1.75,0,0,NA
3206,samp. 1603A,FELDSPATHOID,SODALITE,"BASALT, ALKALINE",39.36,0.002,29.02,0.089,0.057,0.15,0.02,0.0065,0.11,23.9,0.03,0.3,0.03,7.16,0,0,0,0,0,0,0,0,NA
3207,samp. PPN1,FELDSPATHOID,SODALITE,"GABBRO, ALKALINE",35.17721858,0,30.48657814,0.04,0.22,0.102642285,0,0,0.23,24.35122888,0.14248662,9.27,0,5.06312914,0,0,0,0,0,0.22,0,0,NA
3208,samp. 149-6,FELDSPATHOID,SODALITE,PHONOLITE,38.11,0.0599,33.41,0.045,1.42,0.1374,0.1275,0.11,0.716,22.25,0,0.3,0,6.5736,0.0222,0,0,0,0,0.01,0,0,NA
3209,samp. ST188B,FELDSPATHOID,SODALITE,LAMPROPHYRE,37.07,0.01,33.76,0.03,0.05,0.04,0.03,0,0.01,23.27,0.15,7.6808,0,7.42,0.02,0,0,0,0,0.35,0,0,NA
3210,samp. M834,FELDSPATHOID,SODALITE,TRACHYPHONOLITE,39.47508,0.009,30.44868,0.02,1.471537,2.474605,0.05,0.0427,0.0583,21.87401,0.43,0.34,0,7.407413,0.02,0,0,0,0,1.75,0,0,NA
3211,samp. BD 70,FELDSPATHOID,SODALITE,"NEPHELINITE, COMBEITE",36.6,0.0187,28,0,1.1,0.05,0.09,0.05,3.77,22.6,0.03,1.65,0.17,6.41,0,0,0,0,0,0.35,0,0,NA
3212,samp. MO24,FELDSPATHOID,SODALITE,IJOLITE,38.6,0.0234,30.2,0.04,0.4505,2.73,0.02,0,1.35,21.5,0,0.34,0.04,8.01,0,0,0,0,0,6.16,0,0,NA
3213,samp. K18,FELDSPATHOID,SODALITE,PHONOLITE,40.25,0.01,31.72,0.04,1.06,0.04,0.03,0.011,0.36,24.96,0.04,0.34,0,7.4348,0.0145,0,0,0,0,0.01,0,0,NA
3214,samp. 6,FELDSPATHOID,SODALITE,IJOLITE,36.74,0,30.91,0.02,0.977884615,0.02,0.06,0.02,0.11,23.84,0.029,7.6808,1.00E-04,7.03,0,0,0,0,0,0.01,0,0,NA
3215,samp. RT-06I-387,FELDSPATHOID,SODALITE,BENMOREITE,38.4619,0.0423,29.5975,0.08,1.080302,0.9057002,0.08,0.11,0.4378555,22.2207,0.32,0.3,1.00E-04,5.917518,0.02,0,0,0,0,0.01,0,0,NA
3216,samp. 18,FELDSPATHOID,SODALITE,"SYENITE, NEPHELINE",39.53,0.048,32.86,0.01,0.47,2.16,0,0.01,0.1,21.7,0.17893525,0.3,0,6.86,0.047,0,0,0,0,2.95,0,0,NA
3217,samp. NMNH-99097,FELDSPATHOID,SODALITE,"BASANITE, LEUCITE",39.2,0,31.2,0.088,0.5389,0.24,0.01,0.04,1.3,23,0.07,7.6808,0.1169,6.4,0.04,0,0,0,0,1.75,0,0,NA
3218,samp. 1134,FELDSPATHOID,SODALITE,TRACHYBASALT,38.55,0.034,31.08,0.03,1.052896,0.2,0.07,0.04,0.26,24.66,0.04,9.27,0.06,6.989064,0.03,0,0,0,0,0.01,0,0,NA
3219,samp. PPN1,FELDSPATHOID,SODALITE,"GABBRO, ALKALINE",36.51704119,0,31.06184409,0.04,1.85,0.207303351,0,0.01,4.45,23.90449802,0.169611832,0.3,0.0393,5.012971937,0,0,0,0,0,2.95,0,0,NA
3220,samp. OKJ-94-11,FELDSPATHOID,SODALITE,LAMPROPHYRE,41.06,0,34.44,0.0064,0.886001547,0.73,0,0,1.88,19.77,0.15,1.65,0.03,8.08,0.01,0,0,0,0,1.75,0,0,NA
3221,samp. TMZ157,FELDSPATHOID,SODALITE,"MONZOSYENITE, FOID",36.1,0.0085,31.75,0,0.59,0.13,0.0237,0.01,0.05,23.94,0.23,0.34,0,6.7,0,0,0,0,0,1.75,0,0,NA
3222,samp. 94.14,FELDSPATHOID,SODALITE,NOT GIVEN,38,0.006,29.8,0.0718,0.72,0.1122407,0.02,0.0029,1.1,22.8,0.03,7.6808,0.055,6.9,0,0,0,0,0,2.95,0,0,NA
3223,samp. 1170A,FELDSPATHOID,SODALITE,NOT GIVEN,40.17,0,31.29,0.04,0.268,0.03,0,0.06,0.32,21.59,0,7.6808,0,7.4,0,0,0,0,0,0.35,0,0,NA
3224,samp. OKJ-94-1,FELDSPATHOID,SODALITE,LAMPROPHYRE,40.22,0.13,32.77,0.04,1.4329,1.75,0.04,0.04,2.01,21.64,0,0.3,0.26,5.44,0,0,0,0,0,1.75,0,0,NA
3225,samp. BD 70,FELDSPATHOID,SODALITE,"NEPHELINITE, COMBEITE",36.5,0.007,27.9,0.04,0.91,0.02,0.07,0.03,3.83,22.5,0.01,1.65,0,6.71,0.0222,0,0,0,0,2.95,0,0,NA
3226,samp. BD 70,FELDSPATHOID,SODALITE,"NEPHELINITE, COMBEITE",35.9,0,28.4,0.01,1.2714,0.14,0.04,0,3.64,22.6,0.04,1.12,0.16,6.64,0,0,0,0,0,0.22,0,0,NA
3227,samp. BD 70,FELDSPATHOID,SODALITE,"NEPHELINITE, COMBEITE",36.6,0,28,0.07,1.05,0.05,0.09,0.05,3.77,22.6,0.03,1.12,0.17,6.41,0.05,0,0,0,0,1.25,0,0,NA
3228,samp. NA11D,FELDSPATHOID,SODALITE,NOT GIVEN,40.257,0.043,31.812,0.036,0.213,0.264,0.0537,0.017,0.958,23.675,0.2697,7.6808,0,7.95,0.02,0,0,0,0,1.75,0,0,NA
3229,samp. SA14P9B,FELDSPATHOID,SODALITE,"SYENITE, NEPHELINE",37.7,0,30.53,0.04,0.35,0.02,0.01,0.04,0,26.05,0.01,0.34,0.02,7.2,0,0,0,0,0,2.95,0,0,NA
3230,samp. B 76,FELDSPATHOID,SODALITE,CLINOPYROXENITE,37.4,0.0699,34.62,0,0.002,2.88,0.19,0.13,0.0944,5.33,0.213468005,7.9298,0.5922,1.7597,0.03,0,0,0,0,0.71,0,0,NA
3231,samp. 1950A,FELDSPATHOID,SODALITE,NOT GIVEN,40.82,0,30.49,0.07,0.5434,0.08,0.0273,0.0142,0.11,24.85,0,6.1784,0.17,7.76,0.02,0,0,0,0,1.75,0,0,NA
3232,samp. 149-6,FELDSPATHOID,SODALITE,PHONOLITE,37.49,0.0038,33.52,0.04,0.6497,1.1629,0.0054,0.0425,0.4329,16.7,0.158575514,1.65,1.00E-04,2.8953,0.047,0,0,0,0,0.35,0,0,NA
3233,samp. 149-6,FELDSPATHOID,SODALITE,PHONOLITE,40.18,0.1133,31.56,0.0718,2.12,0.4966,0.3935,0.025,0.6742,16.05,0.19,0.3,0.5922,4.4087,0.01,0,0,0,0,1.75,0,0,NA
3234,samp. B 76,FELDSPATHOID,SODALITE,CLINOPYROXENITE,36.26,0.0168,33.89,0.05,0.0012,2.96,0.057,0.08,0.0768,6.08,0.19,8.6971,0,1.8,0.0062,0,0,0,0,0.35,0,0,NA
3235,samp. 1,FELDSPATHOID,SODALITE,PHONOLITE,41.1,0.0256,29.37,0.01,0.48,0.03,0.05,0.08,0.8,20.64,0.39,0.3,0,6.19,0.02,0,0,0,0,0.01,0,0,NA
3236,samp. FN71,FELDSPATHOID,SODALITE,NEPHELINITE,37.08,0,28.59,0.01997,0.5321,0.04,0.05,0.02,1.03,23.72,0.04,0.34,0,6.76,0,0,0,0,0,1.75,0,0,NA
3237,samp. TMZ95,FELDSPATHOID,SODALITE,"SYENITE, NEPHELINE",36.23,0.012,32.45,0,0.54,0.12,0.014,0.0094,0.08,24.15,0.116,0.3,0.1169,6.83,0.02,0,0,0,0,0.01,0,0,NA
3238,samp. B 30,FELDSPATHOID,SODALITE,"SYENITE, NEPHELINE",36.86,0.05,34.2,0,0.2334,5.42,0.3,0.1,0.0599,14.05,0.289077714,7.6808,0.87,1.01,0.11,0,0,0,0,0.01,0,0,NA
3239,samp. T4,FELDSPATHOID,SODALITE,"GABBRO, ALKALINE",37.66,0.002,31.65,0.07,0.693,0.414,0.02,0,0.67,24.04,0,1.12,0,7.15,0.023,0,0,0,0,1.75,0,0,NA
3240,samp. 1,FELDSPATHOID,SODALITE,"SYENITE, NEPHELINE",37.8,0.041,28.8,0.04,1.0042,0.404,0,0.01,0.43,23.7,0.01,0.3,0.14,7.2,0.021,0,0,0,0,2.95,0,0,NA
3241,samp. 1257,FELDSPATHOID,SODALITE,TRACHYANDESITE,40.38,0.2247,31.08,0.08,1.23,0.2,0.1364,0.0278,0.17,21.71,0,7.6808,0.17,5.747554372,0.03,0,0,0,0,2.95,0,0,NA
3242,samp. 149-6,FELDSPATHOID,SODALITE,PHONOLITE,39.09,4.00E-04,34.79,0.04,0.7704,0.5061,0.0468,0,0.758,18.59,0.199695665,7.6808,0.14,5.664,0.02,0,0,0,0,0.01,0,0,NA
3243,samp. 149-6,FELDSPATHOID,SODALITE,PHONOLITE,38.4079,0.0134,32.68,0.0718,0.6867,0.8186,0,0,1.8105,20.220452,0.01,1.12,1.00E-04,3.0964,0.0222,0,0,0,0,1.75,0,0,NA
3244,samp. 149-6,FELDSPATHOID,SODALITE,PHONOLITE,35.84,0.0228,32.97,0,0.5681,1.49,0.0554,0,0.557,16.33,0.39,9.27,0.156,2.2397,0,0,0,0,0,1.75,0,0,NA
3245,samp. SA14P9B,FELDSPATHOID,SODALITE,"SYENITE, NEPHELINE",37.87,0.02,30.47,0.01,0.58,0.03,0.01,0.01,0.04,25.44,0,0.34,0.03,6.98,0.007,0,0,0,0,1.75,0,0,NA
3246,samp. S80,FELDSPATHOID,SODALITE,"NEPHELINITE, MELILITE",36.3898,0.007,28.4921,0.02,1.4741,0.0094,0.0996,0.03,4.9273,21.6578,0.213468005,0.3,0.03,6.9337,0.0062,0,0,0,0,2.95,0,0,NA
3247,samp. 149-6,FELDSPATHOID,SODALITE,PHONOLITE,37.69,0.1433,32.74,0.046,0.637,1.0071,0.0272,0,0.5334,19.2,0,7.6808,0.21,3.3874,0.011,0,0,0,0,2.95,0,0,NA
3248,samp. 45,FELDSPATHOID,SODALITE,NOT GIVEN,33.14,0.0115,27.76,0.08,0.268,6.97,0.0364,0.0085,2.8,15.36,0.111554439,1.12,0.2556,0.51,0,0,0,0,0,0,0,0,NA
3249,samp. TC0225,SULFIDE,SPHALERITE,"LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,2.36318238,0.16,0,0,0.01,0.63,0,0,0,0,67.29445344,0.67601412,4.92053085,74.76966963,0,30.49,0,0,NA
3250,samp. TC0242/2,SULFIDE,SPHALERITE,"HARZBURGITE, XENOLITH",0,0,0,0,4.78164388,0.51,0,0,0.01,0.63,0,0,0,0,75.5917272,1.0015024,1.00444945,74.96882307,0,34.61,0,0,NA
3251,samp. HUANGLONGPU,SULFIDE,SPHALERITE,CARBONATITE,0,0,0,0,0.70480878,0.51,0,0,0.11,0.2,0,0,0,0,71.31583152,0.11266902,0.7883021,81.9018522,0.08617896,30.5,0,0.95,NA
3252,samp. DMP 51,SULFIDE,SPHALERITE,"PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,3.468902978,0.21,0,0,0.01,0.2,0,0,0,0,80.23578259,0.936529932,0.748886995,0,0.12926844,29.6382,0,0,NA
3253,samp. TC0248,SULFIDE,SPHALERITE,"LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,11.6086152,0.51,0,0,0.01,1.66,0,0,0,0,69.53420832,1.33950946,1.6528915,0.514064817,0.16158555,34.26,0,0,NA
3254,samp. TC0248,SULFIDE,SPHALERITE,"LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,16.2382415,0.16,0,0,0.11,0.63,0,0,0,0,60.8933358,3.43014572,2.9243465,0,0.12926844,33.69,0,0.06,NA
3255,samp. TC0242/2,SULFIDE,SPHALERITE,"HARZBURGITE, XENOLITH",0,0,0,0,8.60972294,0.51,0,0,0.11,1.66,0,0,0,0,62.49679668,5.5708571,4.10679965,0,0,33.84,0,0.95,NA
