"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"1613","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AB4_3",NA,NA,NA,"primary",54.7332,0.0283,25.106,0,0.509,0.0072,0.0202,0,20.0751,0.8006,0.05,8.2238,0.2586,0.23,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1614","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AB4_4",NA,NA,NA,"primary",54.9284,0.014,24.9119,0.004,0.509,0.0242,0,0,20.2982,0.7547,0.12,5.94039999999998,0.32,0.23,NA,NA,NA,NA,NA,NA,NA,1.25,"FELDSPATHOID"
"1615","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC1_1",NA,NA,NA,"primary",55.3973,0.0393,24.7959,0,0.3299,0.0084,0,0,20.2259,0.8387,0,7.92109999999998,1e-04,0.24,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1616","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC1_3",NA,NA,NA,"primary",54.6885,0.0135,24.7615,0,0.5128,0.0268,0.0196,0,20.0916,0.9572,0,7.92109999999998,0.06,0.01,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1617","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC1_4",NA,NA,NA,"primary",54.5177,0,24.5192,0.04,0.402,0.0513,0.0056,0.0067,20.2535,0.8936,0,8.14230000000001,1e-04,0.35,NA,NA,NA,NA,NA,NA,NA,0.71,"FELDSPATHOID"
"1618","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC1_5",NA,NA,NA,"primary",54.4257,0.022,24.8353,0,0.5122,0.0289,0,0.0086,20.0621,0.8377,0.05,7.92109999999998,0.01,0.1272,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1619","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC2_2",NA,NA,NA,"primary",54.2926,0.0326,24.7895,0,0.4986,0.0273,0,0.003,20.3432,0.6778,0.3518,8.49,0,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1620","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC2_3",NA,NA,NA,"primary",53.9134,0.0284,24.7105,0,0.5802,0.0288,0,0.003,20.4039,0.6727,0,8.14230000000001,0.04,0.23,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1621","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC3_1",NA,NA,NA,"primary",53.8503,0.0087,24.2982,0,0.3694,0.0286,0,0,20.167,0.8764,0,8.14230000000001,0,0.0029,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1622","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC3_2",NA,NA,NA,"primary",53.8932,0.0245,24.6219,0,0.5729,0.0651,0,0,20.2146,0.8242,0.3518,9.55759999999998,0,0.11,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1623","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC3_3",NA,NA,NA,"primary",54.2614,0.0512,24.3776,0,0.5263,0.0335,0.017,0.0262,20.1799,0.7703,0,7.92109999999998,1e-04,0.1272,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1624","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC3_4",NA,NA,NA,"primary",53.929,0.0436,24.4653,0.01,0.6642,0.0455,0.0418,0.0075,20.0409,0.7998,0,7.77660000000002,0,0.0216,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"1625","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC4_1",NA,NA,NA,"primary",54.3626,0.027,24.2391,0.03,0.4581,0.0116,2e-04,0,20.0882,0.7552,0,8.43350000000001,0.01,0.24,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1626","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC4_2",NA,NA,NA,"primary",54.5316,0.0429,24.5403,0,0.4731,0.0036,0.0071,0.0022,20.4031,0.9087,0,8.991,1e-04,0.26,NA,NA,NA,NA,NA,NA,NA,2.95,"FELDSPATHOID"
"1627","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC4_3",NA,NA,NA,"primary",54.8831,0.0378,24.7033,0,0.4786,0.0405,0.0122,0.0034,20.4144,0.6873,0,7.97399999999999,0,0.1045,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1628","[18353] CROSS J. K. (2014)","samp. AH07A","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07AC4_4",NA,NA,NA,"primary",54.5177,0.0421,24.6798,0,0.5576,0.0312,0.004,0,20.1671,0.7954,0,17.4396,1e-04,0.11,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1629","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA1_2",NA,NA,NA,"primary",54.5364,0.0925,25.7357,0,0.6376,0.0608,0,0,20.1378,0.6427,0,7.71350000000001,0.04,0.0176,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1630","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA1_3",NA,NA,NA,"primary",54.4166,0.0697,25.9459,0,0.595,0.0475,0,0.0364,20.3759,0.7085,0.3518,9.22,0.14,0.23,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1631","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA1_4",NA,NA,NA,"primary",54.4942,0.1101,25.7767,0.04482,0.5344,0.0437,0.0063,0.012,20.3186,0.7277,0.3518,7.41,1e-04,0.23,NA,NA,NA,NA,NA,NA,NA,1.75,"FELDSPATHOID"
"1632","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA2_1",NA,NA,NA,"primary",54.6525,0.0823,25.6316,0.04,0.5671,0.0682,0.0064,0.0169,20.4201,0.7518,0,5.71,0.04,0.58,NA,NA,NA,NA,NA,NA,NA,1.75,"FELDSPATHOID"
"1633","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA2_2",NA,NA,NA,"primary",54.1287,0.1076,25.6591,0.01,0.8691,0.4862,0.0384,0,19.8237,0.7862,0,8.991,0.05,0.01,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1634","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA3_1",NA,NA,NA,"primary",54.7595,0.0773,25.6888,0,0.6352,0.032,0,0,20.3463,0.7415,0.3518,8.991,0,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1635","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA3_2",NA,NA,NA,"primary",53.6886,0.0969,25.3437,0.01,0.581,0.0149,0.0034,0,20.2758,0.6495,0.3518,7.9541,0,0.1299,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1636","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA3_4",NA,NA,NA,"primary",54.7587,0.0527,25.8312,0,0.5926,0.0696,0.0037,0.0262,20.4107,0.6074,0.3518,7.92109999999998,0.8950109,0.0216,NA,NA,NA,NA,NA,NA,NA,0.35,"FELDSPATHOID"
"1637","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA4_1",NA,NA,NA,"primary",54.1304,0.0815,25.462,0,0.6582,0.0806,0,0.0232,20.4429,0.6902,0.3518,7.92109999999998,0.87,0.1309,NA,NA,NA,NA,NA,NA,NA,1.25,"FELDSPATHOID"
"1638","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA4_2",NA,NA,NA,"primary",54.2282,0.082,25.5624,0.01,0.6065,0.0686,0,0,20.395,0.6021,0,8.41419999999999,0.2586,0.23,NA,NA,NA,NA,NA,NA,NA,2.95,"FELDSPATHOID"
"1639","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA4_3",NA,NA,NA,"primary",54.6629,0.0301,25.8674,0.04,0.4246,0.0459,0,0.0064,20.3589,0.5828,0,7.41,0,0.25,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1640","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BA5_1",NA,NA,NA,"primary",52.2483,0.0131,24.9621,0,0.3788,0.0217,0,0,20.0427,0.7299,0,9.55759999999998,0.17,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1641","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB1_1",NA,NA,NA,"primary",54.7358,0.0035,25.2593,0,0.4323,0.0026,0.0074,0.0476,20.3529,0.5955,0,8.14230000000001,0.025,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1642","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB1_2",NA,NA,NA,"primary",53.7908,0.0607,24.978,0.01,0.5831,0.0621,0,0,20.1631,0.9039,0,8.991,0.05,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1643","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB1_3",NA,NA,NA,"primary",54.27,0.0621,24.9791,0,0.5494,0.114,0,0,19.9142,0.9084,0.3518,7.9541,0.02,0.0128,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1644","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB2_2",NA,NA,NA,"primary",54.2274,0.0699,25.4492,0.01,0.5932,0.2016,0.0173,0.0015,20.1625,0.7332,0.3518,8.2238,0.14,0.1185,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"1645","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB2_3",NA,NA,NA,"primary",54.5954,0.0679,25.3964,0,0.4741,0.0379,0,0.0011,20.2304,0.7468,0.3518,8.991,0,0.1299,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1646","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB3_1",NA,NA,NA,"primary",54.0074,0.037,25.3204,0,0.5703,0.0115,0.0049,0.0116,20.1586,0.7987,0,9.28470000000002,0.04,0.27,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1647","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB3_2",NA,NA,NA,"primary",54.2885,0.0284,26.035,0,0.4371,0.034,0.0077,0,20.0828,0.8375,0.3518,6.82,0.14,0.01,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"1648","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB4_1",NA,NA,NA,"primary",53.3951,0.0786,24.9586,0,0.624,0.0487,0,0,20.0719,0.7169,0,6.82,0.04,0.11,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1649","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB4_2",NA,NA,NA,"primary",54.1504,0.0415,25.5168,0.03,0.5342,0.0445,0.0148,0.0067,20.2026,0.7099,0,8.2238,0,0.0177,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1650","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB4_3",NA,NA,NA,"primary",54.1672,0.038,25.3351,0,0.5404,0.0853,0,0,20.1796,0.8158,0,7.92109999999998,0,0.0029,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1651","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB5_2",NA,NA,NA,"primary",54.4734,0.0736,25.3147,0,0.5844,0.0474,0.0064,0.0124,20.2097,0.7598,0,8.43350000000001,0,0.0108,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1652","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BB5_3",NA,NA,NA,"primary",54.7994,0.0552,25.6526,0,0.6264,0.0346,0,0.0011,20.4866,0.7089,0,6.82,0,0.1228,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1653","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BC2_1",NA,NA,NA,"primary",53.8845,0.0687,24.6791,0,0.5758,0.0517,4e-04,0,20.2699,0.7596,0,17.4396,0.05,0.031,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"1654","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BC2_2",NA,NA,NA,"primary",54.1802,0.071,24.5161,0,0.6023,0.0378,0.0055,0,20.1505,0.7722,0.3518,9.55759999999998,0.0393,0.1045,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1655","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BC2_3",NA,NA,NA,"primary",55.0313,0.0398,25.1492,0.03061,0.5045,0.0503,0,0,20.1702,0.7995,0.3518,9.22,0.06,0.01,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1656","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BC5_1",NA,NA,NA,"primary",54.0823,0.0768,24.5101,0.026,0.517,0.0065,0.0046,0,20.1206,0.6982,0.12,9.22,0.025,0.09,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"1657","[18353] CROSS J. K. (2014)","samp. AH07B","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI) / ALBANO MAAR UNIT",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"LEUCITE","07BC5_2",NA,NA,NA,"primary",54.2376,0.0285,24.9137,0,0.5585,0.0538,0,0,20.3881,0.7523,0,9.55759999999998,0.04,0.25,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
