"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"1352","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.549,35.2473,1.4951,0.2102,1.4124,27.9624,0,0.0113,0.0652,0.0065,0.0168,0.727,0.4198,0.0289,0.02,0,0,0.016,0,0.07733048,0,0.345,"TITANITE"
"1353","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.3678,36.2352,1.3549,0.07,1.517,26.8621,0,0.1087,0.0515,0.0446,0.0686,0.32,0.8529,0,0,0,0,0.016,0,0.07733048,0,0.3829,"TITANITE"
"1354","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.2087,35.8372,1.3027,0.0419,1.3119,27.8497,0,0.1695,0.0157,0.0586,0.0856,0.474,0.5326,0,0,0,0,0.0696,0,0.07681039,0,0.36,"TITANITE"
"1355","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4247,32.4048,1.8933,0.1826,2.2381,27.6191,0,0.1332,0.0421,0.0258,0.1293,0.578,1.2593,0.0184,0.0312,0,0,0.0696,0,0.07733048,0,1.2588,"TITANITE"
"1356","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.0732,37.7256,1.1224,0.1555,1.1485,27.4647,0,0.1584,0.0419,0.0191,0.1205,0.652,0.7565,0.0221,0.054,0,0,0.2789,0,0.07733048,0,0.2762,"TITANITE"
"1357","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.2309,35.6223,1.2763,0,1.2181,28.488,0,0.0626,0,0.0314,0.2308,0.732,0,0,0,0,0,0.0059,0,0.1506769,0,0.3547,"TITANITE"
"1358","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.7898,34.8108,1.433,0.0574,1.427,27.9426,0,0.1109,0.0425,0.0314,0.2167,0.547,0.5901,0.0151,0.0202,0,0,0.2789,0,0.07733048,0,0.5397,"TITANITE"
"1359","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.9767,37.2848,1.2979,0.1568,1.1159,28.2552,0,0.1843,0.0104,0.0077,0.1906,0.393,0.6506,0,0.03,0,0,0.5376,0,0.07681039,0,0.2102,"TITANITE"
"1360","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.6814,35.4822,1.3033,0.0716,1.3617,27.7275,0,0.0497,0.0345,0.0433,0.1734,0.551,1.0755,0.0558,0.011,0,0,0.2316,0,0.07733048,0,0.2994,"TITANITE"
"1361","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.6752,36.7677,1.1887,0,1.4911,27.734,0,0.0375,0.0444,0.0814,0.1559,0.551,0.5387,0.0188,0.0202,0,0,0,0,0.1506769,0,0.3534,"TITANITE"
"1362","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.857,36.149,1.3431,0,1.5684,27.6876,0,0.0741,0.0827,0.0337,0.2249,0.403,0.5365,0,0.0172,0,0,0,0,0.1506769,0,0.8777,"TITANITE"
"1363","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.9414,36.456,1.867,0.1283,1.6852,27.2835,0,0.0864,0.1067,0.0244,0.1476,0.551,0.7539,0.0225,0.03,0,0,0.2316,0,0.07681039,0,0.4832,"TITANITE"
"1364","[23268] PANDEY R. (2019)","samp. N/D2/3","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","DONGARGAON",22.3919,22.3919,74.2175,74.2175,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.8103,30.259,4.1254,0.1138,2.8679,26.7325,0,0.0496,0.1404,0.4092,0.1759,0.29,1.1971,0.0227,0,0,0,0.0194,0,0.07733048,0,0.8333,"TITANITE"
"1365","[23268] PANDEY R. (2019)","samp. JTL/SS/2","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","JITNAGAR",22.1576,22.1576,73.885,73.885,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.9215,33.0783,1.1385,0,1.6676,27.889,0.0191,0.2358,0.057,0,0.1959,0.466,0.6174,0.0139,0,0,0,0.022,0,0.07733048,0,0.8978,"TITANITE"
"1366","[23268] PANDEY R. (2019)","samp. JTL/SS/2","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","JITNAGAR",22.1576,22.1576,73.885,73.885,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.5429,33.5035,1.2745,0.079,1.5697,27.6428,0.0442,0.1527,0.055,0,0.1141,0.542,0.7225,0,0.0082,0,0,0.016,0,0.07733048,0,1.0342,"TITANITE"
"1367","[23268] PANDEY R. (2019)","samp. JTL/SS/2","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","JITNAGAR",22.1576,22.1576,73.885,73.885,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4146,33.373,1.2488,0,1.6206,28.2707,0.0372,0.1293,0.0569,0,0.1226,0.652,0.2493,0,0.0213,0,0,0.022,0,0.07681039,0,0.8948,"TITANITE"
"1368","[23268] PANDEY R. (2019)","samp. JTL/SS/2","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","JITNAGAR",22.1576,22.1576,73.885,73.885,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4332,33.5335,1.2219,0,1.5469,27.9436,0.0413,0.0462,0.0606,0,0.1389,0.551,0.4069,0.0174,0.0284,0,0,0.0252,0,0.07733048,0,0.7742,"TITANITE"
"1369","[23268] PANDEY R. (2019)","samp. JTL/SS/2","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","JITNAGAR",22.1576,22.1576,73.885,73.885,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.8874,35.7641,1.4238,0.0398,1.6333,28.49,0,0,0.0128,0.032,0.0567,0.732,0,0.0141,0,0,0,0,0,0.07681039,0,0.7803,"TITANITE"
"1370","[23268] PANDEY R. (2019)","samp. JTL/SS/2","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN","JITNAGAR",22.1576,22.1576,73.885,73.885,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",35.6037,22.678,8.4026,0,0.622,24.9395,0.0069,0,0.128,1.7368,0.3968,0.43,0,0.0185,0.263,0,0,0.063,0,0.2583759,0,3.7836,"TITANITE"
"1371","[23358] CUCCINIELLO C. (2019)","samp. BR5","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN / BARDA COMPLEX","BARDA HILLS",21.75,21.75,69.75,69.75,"subaerial",NA,NA,"GRANOPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microphenocryst",NA,NA,"primary",30.92,29.06,4.07,0,5.29,28.04,0.0714,0.0118,0,0.49,0.019,0.732,1.97,0.0073,0.0094,0,0,0,0,0.07681039,0,0.49,"TITANITE"
"1372","[23358] CUCCINIELLO C. (2019)","samp. BR5","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN / BARDA COMPLEX","BARDA HILLS",21.75,21.75,69.75,69.75,"subaerial",NA,NA,"GRANOPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microphenocryst",NA,NA,"primary",29.71,30.24,0.84,0,4.98,25.63,0,0,0.0382,0.67,0.04,0.619,1.4806,0,0.0284,0,0,0,0,0.07733048,0,0.27,"TITANITE"
"1373","[23358] CUCCINIELLO C. (2019)","samp. BR5","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN / BARDA COMPLEX","BARDA HILLS",21.75,21.75,69.75,69.75,"subaerial",NA,NA,"GRANOPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microphenocryst",NA,NA,"primary",29.79,38.25,0.16,0.1283,1.61,28.23,0.19,0.05,0.17,0.54,0.0531,0.24,0.005,0,0,0,0,0.2787,0,0.1506769,0,0.27,"TITANITE"
"1374","[23358] CUCCINIELLO C. (2019)","samp. BR7","CONTINENTAL FLOOD BASALT","DECCAN / NORTHERN DECCAN / BARDA COMPLEX","BARDA HILLS",21.75,21.75,69.75,69.75,"subaerial",NA,NA,"GRANOPHYRE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,"microphenocryst",NA,NA,"primary",28.89,28.75,0.6,0,6.05,26.14,0.18,0.1,0.08,0.8,1.28,0.43,0.009,0.0232,0.03,0,0,0,0,0,0,11.39,"TITANITE"
"1375","[23428] WU HONGJIE (2017)","samp. 07ZB-6","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ANHUI PROVINCE / LUJIAZHAI INTRUSION",NA,31,31,116,116,"subaerial",NA,NA,"GRANITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.889,39.124,1.219,0,1.849,26.94,0.025,0.157,0.026,0.02,0.014,0.619,0.232,0,0,0,0,0.063,0,0.07733048,0,0.4103,"TITANITE"
"1376","[23428] WU HONGJIE (2017)","samp. 07ZB-6","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ANHUI PROVINCE / LUJIAZHAI INTRUSION",NA,31,31,116,116,"subaerial",NA,NA,"GRANITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.919,39.169,1.217,0,1.81,27.225,0.009,0.115,0,0.016,0.05,0.298,0.312,0,0,0,0,0.2787,0,0.07733048,0,0.138,"TITANITE"
"1377","[23428] WU HONGJIE (2017)","samp. 07ZB-6","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ANHUI PROVINCE / LUJIAZHAI INTRUSION",NA,31,31,116,116,"subaerial",NA,NA,"GRANITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.337,39.368,1.188,0,1.668,27.576,0.005,0.183,0,0.01,0.0687,0.301,0.411,0,0.03,0,0,0.0194,0,0.1506769,0,0.2994,"TITANITE"
"1378","[23438] SUIKKANEN E. (2019)","samp. 134.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.0663,36.1659,0.39760413,0,2.65442184,27.16856241,0,0.0554,0,0.1962928,0,0.578,0.6652,0.0173,0,0,0,0,0,0.07681039,0,0.41,"TITANITE"
"1379","[23438] SUIKKANEN E. (2019)","samp. 134.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.2428,36.1882,0.29921262,0.0118,2.63552736,27.21014544,0.0188,0.0222,0.0015,0.18981232,0,0.652,0.5186,0,0.0161,0,0,0.0193,0,0.1506769,0,0.5756,"TITANITE"
"1380","[23438] SUIKKANEN E. (2019)","samp. 134.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.2829,35.5249,0.43374996,0.0663,2.74747968,27.20902707,0,0.0484,0.0058,0.13627792,0,0.621,0.7343,0,0.0178,0,0,0.0126,0,0.07681039,0,0.5736,"TITANITE"
"1381","[23438] SUIKKANEN E. (2019)","samp. 134.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.062,33.8733,0.27833274,0,4.4674836,26.08903035,0,0.0118,0,0.10443904,0,0.547,0.8819,0.0028,0,0,0,0.0252,0,0.07733048,0,0.24,"TITANITE"
"1382","[23438] SUIKKANEN E. (2019)","samp. 134.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4141,33.5367,0.28276479,0.0044,4.32178392,26.4352167,0,0.0039,0.0082,0.10678704,0,0.35,0.7835,0.0024,0,0,0,0,0,0.07681039,0,1.663,"TITANITE"
"1383","[23438] SUIKKANEN E. (2019)","samp. 134.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.9018,37.035,0.14803047,0.0573,2.26905528,27.6105219,0.0167,0.0419,9e-04,0.18182912,0,0.474,0.5771,0,0.0312,0,0,0.0696,0,0.07733048,0,1.2588,"TITANITE"
"1384","[23438] SUIKKANEN E. (2019)","samp. 134.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.0534,36.9294,0.1418256,0,2.28582792,27.55978857,0,0.0316,0,0.17506688,0,0.578,0.6087,0,0.0177,0,0,0.0059,0,0.1506769,0,0.39,"TITANITE"
"1385","[23438] SUIKKANEN E. (2019)","samp. 104.55","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.9787,30.9585,0.78250305,0.0175,5.65399632,26.11078773,0.0405,0.0189,0.0171,0.07663872,0,0.551,1.4872,0.0077,0,0,0,0.0075,0,0.1506769,0,2.918566,"TITANITE"
"1386","[23438] SUIKKANEN E. (2019)","samp. 104.55","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4071,30.1607,0.74497836,0,5.63186856,25.91192121,0.0072,0.0449,0.025,0.07044,0,0.21,1.4299,0.0044,0,0,0,0,0,0.1506769,0,1.511292,"TITANITE"
"1387","[23438] SUIKKANEN E. (2019)","samp. 104.55","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.0538,30.8861,0,0,5.52900984,26.47110621,0.0803,0.0197,0,0.07025216,0,0.35,1.5162,0,0.0034,0,0,0.0184,0,0.1506769,0,2.39,"TITANITE"
"1388","[23438] SUIKKANEN E. (2019)","samp. 104.55","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.0047,31.0076,1.0528581,0.0277,5.38714968,26.4840183,0.0325,0.0511,0,0.068092,0.0326974410404625,0.22,1.3906,0.0137,0.0202,0,0,0,0,0.1506769,0,2.61,"TITANITE"
"1389","[23438] SUIKKANEN E. (2019)","samp. 103.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.2828,32.8167,0.70755216,0.0264,4.1997276,25.5161199,0.0981,0.0411,0,0.21216528,0.0193519473988439,0.21,0.9765,0,0,0,0,0,0,0.07733048,0,1.663,"TITANITE"
"1390","[23438] SUIKKANEN E. (2019)","samp. 103.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.6307,32.5135,0.86060562,0.0294,4.25196528,25.25096454,0.9428,0.0617,0.0104,0.25997056,0.00922822393063583,0.349,1.0234,0.0044,0,0,0,0,0,0.07681039,0,2.079,"TITANITE"
"1391","[23438] SUIKKANEN E. (2019)","samp. 103.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.1613,33.1433,0.75748659,0,4.175478,25.41394155,0.0581,0.065,0,0.24268928,0,0.542,0.7675,0.004,0,0,0,0,0,0.07681039,0,2.408,"TITANITE"
"1392","[23438] SUIKKANEN E. (2019)","samp. 103.80","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.0101,33.168,0.74005386,0,3.99835488,25.36219152,0.0448,0.0119,0,0.2596888,0.231228052716763,0.35,0.7469,0,0,0,0,0.0388,0,0.07733048,0,0.28,"TITANITE"
"1393","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.0703,31.3446,2.12620212,0,3.8122392,26.5724712,0.0783,0.019,0,0.04526944,0,0.342,1.3847,0,0,0,0,0.0269,0,0.1506769,0,0.9746,"TITANITE"
"1394","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.9475,31.445,2.18962968,0,3.87104448,26.4575841,0.0685,0.0846,0,0.06583792,0.0264539716763006,0.296,1.5065,0,0,0,0,0,0,0.2583759,0,0.11,"TITANITE"
"1395","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.7862,31.23,2.08434387,0,3.99845592,26.2328934,0.0696,0.0269,0.0034,0.01427584,0,0.22,1.4748,0,0,0,0,0,0,0.2583759,0,0.07694562,"TITANITE"
"1396","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.6829,31.2984,1.86914322,0.0353,3.9789552,26.38773681,0.1114,0.0198,0,0.07288192,0.044796035317919,0.265,1.3697,8e-04,0,0,0,0,0,0.1506769,0,0.7742,"TITANITE"
"1397","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.0716,31.9308,1.52403426,0,4.02129096,26.1108894,0.0696,0.0443,0,0.0558824,0.0835300080924856,0.187,1.4806,0,0,0,0,0,0,0.1506769,0,0.544,"TITANITE"
"1398","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4084,31.2618,1.24432266,0,3.85952592,26.26166601,0,0.0745,0.0034,0.0732576,0.673696412196532,0.24,1.4088,0.0049,0,0,0,0,0,0.07733048,0,0.28,"TITANITE"
"1399","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.9849,32.1316,1.34310813,0,3.95612016,25.67950359,0,0,0,0.14538816,0,0.151,1.2269,0,0,0,0,0,0,0.1932616,0,1.6484,"TITANITE"
