"CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","THO2(WT%)","UO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","LA2O3(WT%)","CE2O3(WT%)","ND2O3(WT%)","SM2O3(WT%)","V2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","PBO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","LOI(WT%)","K(WT%)","HE3(AT/G)","HE4(CCMSTP/G)","LI(PPM)","LI6(PPM)","LI7(PPM)","BE(PPM)","BE10(AT/G)","B(PPM)","F(PPM)","NE20(AT/G)","NE21(AT/G)","NE22(AT/G)","NA(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","CL(PPM)","AR36(MOL/G)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","GE73(PPM)","GE74(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","SN(PPM)","SB(PPM)","XE130(MOL/G)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","PB(PPM)","TH(PPM)","U(PPM)","H2O(PPM)","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","HE3_HE4(R/R(A))","BE10_BE9","AR40_AR36","KR78_KR84","KR80_KR84","KR82_KR84","KR83_KR84","KR86_KR84","NE20_NE22","NE21_NE20","NE21_NE22","NE22_NE20","XE128_XE130","XE129_XE130","XE131_XE130","XE132_XE130","XE134_XE130","XE136_XE130","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_TH230_ACT","U238_TH232_ACT","D7LI(‰LSVEC)","D18O(‰)","D18O(‰PDB)","D18O(‰SMOW)","D18O(‰VSMOW)","D29SI(‰NBS28)","D30SI(‰NBS28)","AGE(KA)","AGE(MA)",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 5","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4253789183502","19.5461755933768","","","","","","","","0","0.557721312469518","88.560292171061","466998.002995507","13.3128356976538","","","","","0.843917069596791","68.8610916612649","","","","","","","","","","0.822513415339926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 6","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5254212090157","19.3595985368084","","","","","","","","0","0.680784084522416","87.0552783933135","466998.002995507","16.2944597046361","","","","","0.851377558583133","71.7727881449316","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 7","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0223829103545","19.8227282700205","","","","","","","","0","0.613123590156573","89.817986788504","466998.002995507","13.8948189531382","","","","","0.787863626099258","77.4752934601675","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 8","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7891581868166","20.5473092795024","","","","","","","","0","0.787013901106836","94.3695560844989","466998.002995507","14.6733523236402","","","","","0.806224241931267","106.579339337122","","","","","","","","","","0.882954906615358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 9","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0035275095074","20.8039214355842","","","","","","","","0","0.891055068885956","96.2002470053048","466998.002995507","17.6347969838703","","","","","0.794391529351649","114.903749542371","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 10","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0536719123115","20.5024566560342","","","","","","","","0","0.851284414140916","96.1932113234253","466998.002995507","14.6038133420402","","","","","0.763266409485847","115.696248723783","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 11","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2882223170257","20.4643286278595","","","","","","","","0","0.777189058621637","97.917112860957","466998.002995507","13.6475094760513","","","","","0.756530606212423","118.171577906543","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 12","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2430606880073","20.1198680438051","","","","","","","","0","0.722828305995538","98.0003668659451","466998.002995507","17.112492944277","","","","","0.782330971990462","124.210390360054","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 13","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2667428426609","19.8221232409277","","","","","","","","0","0.73377295062812","98.0966901358309","466998.002995507","12.4522535935706","","","","","0.791442248697265","119.562429676784","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 14","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1831295472558","18.4540690521398","","","","","","","","0","1.06591715949954","96.5591273856409","466998.002995507","13.8268884994962","","","","","0.823320030418206","115.723932713838","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 15","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.116054957355","17.5752970482401","","","","","","","","0","1.02997602593691","95.6272677216429","466998.002995507","13.9608863782821","","","","","0.733180874812677","113.877890997564","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 16","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3347832287273","17.6773031122666","","","","","","","","0","1.13233660073929","95.8656554616048","466998.002995507","11.9249604883404","","","","","0.833506874866022","114.414053543442","","","","","","","","","","0.76916150333968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 17","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1482707574525","17.7827640679267","","","","","","","","0","1.13820443357935","94.9368638333693","466998.002995507","14.5204019536247","","","","","0.791684851101573","117.893874670464","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 18","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4273795402776","17.7285660151999","","","","","","","","0","1.13237336519236","102.32950781301","466998.002995507","17.1273315992476","","","","","0.797537385534273","131.417386642711","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 19","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9438413946007","17.0058231148449","","","","","","","","0","0.795816709687308","94.720882425081","466998.002995507","13.8208447411249","","","","","0.861929513498924","129.659136200661","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 20","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2775115760049","16.5666469126725","","","","","","","","0","0.74376073299362","103.302293668286","466998.002995507","17.0926885799926","","","","","0.794064332847742","132.443016388636","","","","","","","","","","0.898541606166165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 21","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9659532372344","16.6156986702224","","","","","","","","0","0.782253329056761","97.6780193811301","466998.002995507","15.6409414450341","","","","","0.755075408701798","132.745224378726","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 22","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0770820040622","16.9804763247887","","","","","","","","0","1.04796189495359","100.31875278366","466998.002995507","16.7714804781555","","","","","0.761822245982233","119.897359341704","","","","","","","","","","1.04140775725231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 23","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0465243978506","16.9672938444941","","","","","","","","0","1.34450595143695","110.092920561836","466998.002995507","11.2156762857455","","","","","0.852782148097216","135.073856738199","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 24","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5507992619568","16.1627635759862","","","","","","","","0","0.968430419592336","101.691999897054","466998.002995507","20.7993350070902","","","","","0.820728490600559","128.49848238958","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 25","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8735725184785","16.7434688793802","","","","","","","","0.595252458708812","1.59789435968596","107.783376710252","466998.002995507","16.0388215691751","","","","","0.852934975504788","130.486201564933","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 26","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0233036707653","18.3635137714427","","","","","","","","0","1.57736639912094","107.115356446084","466998.002995507","14.695679660393","","","","","0.8709754951068","125.650018166081","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 27","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0776401685709","16.9452938195908","","","","","","","","0","1.08143186547654","103.95578310606","466998.002995507","17.6569167916493","","","","","0.947497373025708","120.114611549335","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 28","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5456576643119","16.2597432002677","","","","","","","","0","0.942333119885759","96.7402976923694","466998.002995507","13.3057950177337","","","","","0.871514715044565","123.388136599017","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 29","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0030319512591","15.7760442013198","","","","","","","","0","0.8424976129239","97.6418120040894","466998.002995507","19.4725780957772","","","","","0.890112778178697","122.075183906832","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 30","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7594738333667","15.5054511588919","","","","","","","","0","0.989240642463556","99.0499813965659","466998.002995507","0","","","","","0.794506917879686","118.896490699305","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 31","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9359284130907","17.2652508471752","","","","","","","","0","1.07567794223028","96.8056162373412","466998.002995507","0","","","","","0.801285424382912","116.97774137389","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 32","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3322906650496","16.9856808602098","","","","","","","","0","1.13102644251988","94.2739452034276","466998.002995507","11.0674329623864","","","","","0.826010139091876","87.3738751346929","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 33","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2981440289544","16.8738748534886","","","","","","","","0","0.935003993951989","92.7504108581008","466998.002995507","10.7443845727022","","","","","0.76051247873474","84.5951523167709","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[22736] NEUKAMPF J. (2019)","samp. MFT","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / HUCKLEBERRY RIDGE TUFF","WEST SIDE OF HOGHWAY, APPROXIMATELY 6 KM NORTH OF ASHTON, IDAHO","44","44","-112","-112","subaerial","","","RHYOLITE","","","","","QUARTZ","QZ-9 - 34","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3217173411972","16.1426954571029","","","","","","","","0","0.693489213589495","87.1419738013831","466998.002995507","11.9865708244041","","","","","0.759292059473221","79.6167532440288","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
