SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,K2O,NA2O,P2O5,H20,F,CL,NIO,CUO,COO,ZNO,PBO,S,ZRO2,AS,MINERAL,GROUP
0.0,0.0,0.0,0.0,54.11,0.39,0.0,0.0,0.21,0.63,0.0,0.0,0.0,0.0,2.2,28.25,0.18,0.06,0.14,34.87,0.0,0.11,ISOCUBANITE,SULFIDE
0.0,0.0,0.0,0.0,58.57,0.18,0.0,0.0,0.05,0.23,0.0,0.0,0.0,0.0,5.1,22.43,0.13,0.49,0.01,35.56,0.0,0.0,ISOCUBANITE,SULFIDE
0.0,0.0,0.0,0.0,52.58,0.32,0.0,0.0,0.25,0.35,0.0,0.0,0.0,0.0,13.23,15.81,0.27,0.0,0.03,35.73,0.0,0.61,ISOCUBANITE,SULFIDE
0.0,0.0,0.0,0.0,53.71,0.17,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,6.01,25.27,0.18,0.48,0.0,35.76,0.0,0.0,ISOCUBANITE,SULFIDE
0.0,0.0,0.0,0.0,77.21,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,10.93,0.63,0.15,0.01,0.12,35.76,0.0,0.14,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,74.68,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,10.36,0.33,0.23,0.0,0.12,34.91,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,84.38,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,9.28,13.11,0.05,0.01,1.08,28.29,0.0,0.11,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,75.94,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,7.95,1.25,0.24,0.0,0.13,37.02,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,83.16,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,5.15,0.04,0.19,0.0,96.87,5.65,0.0,30.79,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,73.12,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,9.26,1.82,0.15,0.39,0.0,36.76,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.81,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,6.0,0.0,0.34,0.0,0.0,41.26,0.0,0.14,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,87.74,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,5.23,1.33,0.52,0.07,0.11,30.76,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.05,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,9.68,0.93,0.55,0.01,0.05,37.4,0.0,0.12,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.19,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,5.51,0.09,0.14,0.0,0.18,38.26,0.0,6.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,84.5,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,5.49,0.55,0.22,0.0,0.13,39.04,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.37,0.51,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,10.37,0.64,0.18,0.19,0.12,37.0,0.0,0.02,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.73,0.21,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,8.6,0.37,0.28,0.0,0.05,36.0,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,74.74,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,8.98,1.16,0.2,0.0,0.13,37.0,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,84.23,0.51,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,6.61,0.15,0.04,0.49,4.86,6.38,0.0,0.52,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,73.77,0.21,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,9.04,1.31,0.21,0.36,0.0,36.71,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,75.75,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,8.18,1.54,0.14,0.04,0.0,33.09,0.0,0.44,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,83.9,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,19.76,4.59,3.4,1.42,0.0,15.75,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,79.35,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,7.37,0.05,1.27,1.4,0.0,35.97,0.0,0.55,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,82.81,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,7.85,1.88,1.14,0.0,0.0,28.01,0.0,0.13,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,77.25,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,7.75,0.48,0.28,0.02,0.05,35.5,0.0,0.06,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,81.48,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,6.75,0.43,0.18,0.0,31.78,0.07,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.37,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,11.02,0.03,0.53,0.0,1.08,35.82,0.0,0.11,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,75.79,0.16,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,8.02,1.64,0.21,0.37,0.0,35.58,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,69.8,0.16,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,11.94,0.03,0.34,0.0,0.11,39.02,0.0,0.11,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,87.37,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,5.06,0.0,0.02,0.0,0.01,23.8,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,79.2,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,5.17,2.04,0.03,0.51,0.0,37.09,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,73.98,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,10.77,1.5,0.47,0.52,0.14,36.45,0.0,0.02,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,74.24,0.21,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,9.8,0.63,0.15,0.52,0.2,37.9,0.0,10.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.6,0.51,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,6.55,1.38,0.32,0.52,0.02,37.14,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.42,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,7.81,0.69,0.25,0.0,0.0,35.12,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,77.43,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,8.04,0.65,0.33,0.0,0.25,37.0,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.31,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,10.02,0.61,0.2,0.07,0.25,35.97,0.0,0.06,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,73.67,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,10.54,0.79,0.32,0.0,0.1,36.5,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,75.53,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,9.28,1.08,0.06,0.0,0.12,37.04,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,79.52,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,7.56,0.6,0.28,0.0,0.0,36.28,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,83.6,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,7.48,0.14,0.16,0.0,0.11,38.35,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,75.2,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,9.35,0.0,0.16,0.0,0.12,38.72,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,79.44,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,5.55,0.06,0.14,0.19,0.11,37.0,0.0,0.13,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.37,0.51,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,10.37,0.64,0.18,0.19,0.12,36.99,0.0,0.02,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.38,0.18,0.0,0.0,0.48,0.63,0.0,0.0,0.0,0.0,7.83,0.74,0.25,0.0,0.0,35.0,0.0,0.03,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.03,0.17,0.0,0.0,0.03,0.22,0.0,0.0,0.0,0.0,9.67,0.93,0.53,0.01,0.06,37.39,0.0,0.12,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,73.54,0.2,0.0,0.0,0.51,1.42,0.0,0.0,0.0,0.0,10.24,1.03,0.28,0.09,0.07,36.56,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,83.45,0.3,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,8.43,6.45,0.7,0.01,0.44,28.12,0.0,0.12,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.41,0.18,0.0,0.0,0.03,0.22,0.0,0.0,0.0,0.0,11.02,0.05,0.52,0.0,1.03,35.82,0.0,0.11,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,79.41,0.42,0.0,0.0,0.01,1.27,0.0,0.0,0.0,0.0,6.03,0.06,0.44,0.51,0.08,36.73,0.0,0.24,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,73.92,0.49,0.0,0.0,0.51,1.6,0.0,0.0,0.0,0.0,10.67,1.52,0.45,0.51,0.13,36.47,0.0,0.02,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.72,0.31,0.0,0.0,0.22,0.38,0.0,0.0,0.0,0.0,10.98,0.27,0.38,0.01,0.68,35.8,0.0,0.12,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,76.87,0.27,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,8.48,0.43,0.29,0.0,0.09,36.21,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,73.72,0.21,0.0,0.0,0.51,0.88,0.0,0.0,0.0,0.0,9.74,1.07,0.26,0.19,0.05,36.61,0.0,0.0,MACKINAWITE,SULFIDE
0.0,0.0,0.0,0.0,59.88,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,27.46,0.02,0.19,0.02,0.0,0.08,0.0,0.0,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,100.37,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,31.18,0.86,2.73,0.15,0.0,0.41,0.0,3.66,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,64.34,0.21,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,19.31,44.88,2.75,0.02,89.31,1.65,0.0,25.38,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.34,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,77.82,2.03,1.14,0.0,4.86,1.29,0.0,0.64,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,56.17,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,19.1,0.13,0.15,0.0,93.5,1.0,0.0,26.55,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,91.49,0.16,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,39.32,1.88,2.42,0.46,4.86,0.4,0.0,0.52,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,113.87,0.51,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,17.05,0.63,2.67,0.02,0.0,0.8,0.0,14.52,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,52.12,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,24.58,0.25,0.61,0.02,3.25,0.07,0.0,0.14,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,78.74,0.16,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,9.74,0.23,0.08,9.61,0.0,0.34,0.0,0.14,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.1,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,2.83,0.2,7.65,0.12,0.0,0.28,0.0,0.0,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,103.51,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,27.49,0.85,2.8,0.12,0.0,0.7,0.0,14.52,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,71.45,0.21,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,5.45,1.24,0.24,62.18,31.78,3.46,0.0,0.19,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,66.47,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,16.59,45.26,2.09,0.0,0.0,1.06,0.0,25.38,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.05,0.21,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,6.94,0.16,2.49,0.0,0.0,0.14,0.0,0.0,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,88.29,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,2.85,0.14,0.65,0.15,4.86,0.5,0.0,0.14,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,61.12,0.16,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,3.74,10.3,0.11,0.02,0.0,0.17,0.0,0.25,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,57.72,0.51,0.0,0.0,0.4,1.25,0.0,0.0,0.0,0.0,26.66,0.09,0.31,0.02,0.91,0.08,0.0,0.04,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,66.09,0.19,0.0,0.0,0.05,1.15,0.0,0.0,0.0,0.0,10.24,0.85,0.21,40.36,53.43,2.59,0.0,9.44,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,64.02,0.21,0.0,0.0,0.01,1.6,0.0,0.0,0.0,0.0,19.3,43.08,2.64,0.02,89.48,1.62,0.0,25.43,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,100.4,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,31.15,0.86,2.73,0.15,0.0,0.41,0.0,3.75,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,59.89,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,27.19,0.14,0.19,0.02,0.0,0.08,0.0,0.0,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,94.91,0.16,0.0,0.0,0.01,0.46,0.0,0.0,0.0,0.0,36.18,1.49,2.54,0.34,2.99,0.4,0.0,1.73,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,101.13,0.17,0.0,0.0,0.03,0.3,0.0,0.0,0.0,0.0,30.29,0.86,2.75,0.14,0.0,0.48,0.0,6.28,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.22,0.21,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,7.0,0.16,2.49,0.0,0.01,0.14,0.0,0.0,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,74.87,0.19,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,7.46,0.76,0.17,37.52,16.88,2.0,0.0,0.17,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,86.57,0.16,0.0,0.0,0.01,1.03,0.0,0.0,0.0,0.0,27.91,1.24,1.52,3.99,2.98,0.38,0.0,0.37,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,92.05,0.51,0.0,0.0,0.02,0.78,0.0,0.0,0.0,0.0,4.94,0.21,0.95,0.13,4.14,0.54,0.0,2.25,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,54.63,0.51,0.0,0.0,0.24,0.67,0.0,0.0,0.0,0.0,25.51,0.18,0.47,0.02,2.2,0.07,0.0,0.09,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,92.41,0.16,0.0,0.0,0.02,0.63,0.0,0.0,0.0,0.0,38.42,1.8,2.44,0.43,4.49,0.42,0.0,1.59,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.16,0.32,0.0,0.0,0.2,0.36,0.0,0.0,0.0,0.0,33.95,0.87,1.98,0.0,1.85,0.58,0.0,0.24,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,94.29,0.17,0.0,0.0,0.03,0.63,0.0,0.0,0.0,0.0,36.57,1.64,2.5,0.38,3.73,0.47,0.0,3.78,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.06,0.26,0.0,0.0,0.09,0.44,0.0,0.0,0.0,0.0,6.25,0.17,3.35,0.02,0.0,0.16,0.0,0.0,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,88.24,0.16,0.0,0.0,0.01,0.89,0.0,0.0,0.0,0.0,31.79,1.46,1.82,2.79,3.62,0.39,0.0,0.42,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,111.16,0.44,0.0,0.0,0.09,1.37,0.0,0.0,0.0,0.0,19.89,0.67,2.68,0.05,0.0,0.72,0.0,12.34,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,65.32,0.35,0.0,0.0,0.06,0.99,0.0,0.0,0.0,0.0,18.07,45.05,2.45,0.01,48.55,1.38,0.0,25.38,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,70.65,0.16,0.0,0.0,0.06,1.66,0.0,0.0,0.0,0.0,6.99,4.86,0.1,5.2,0.0,0.27,0.0,0.19,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,106.9,0.33,0.0,0.0,0.06,0.91,0.0,0.0,0.0,0.0,24.35,0.75,2.7,0.09,0.0,0.6,0.0,8.91,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,65.57,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,17.09,42.43,2.0,0.0,0.2,1.0,0.0,23.8,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,94.05,0.17,0.0,0.0,0.03,0.63,0.0,0.0,0.0,0.0,36.8,1.66,2.5,0.39,3.82,0.46,0.0,3.51,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,71.15,0.16,0.0,0.0,0.05,1.66,0.0,0.0,0.0,0.0,7.16,4.57,0.1,5.47,0.0,0.27,0.0,0.19,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,66.09,0.49,0.0,0.0,0.11,0.3,0.0,0.0,0.0,0.0,15.69,42.78,1.95,0.0,0.0,1.0,0.0,23.6,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,104.02,0.22,0.0,0.0,0.11,0.68,0.0,0.0,0.0,0.0,26.97,0.84,2.79,0.12,0.0,0.7,0.0,14.52,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,65.88,0.43,0.0,0.0,0.08,0.61,0.0,0.0,0.0,0.0,17.35,45.15,2.28,0.01,25.04,1.23,0.0,25.38,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.33,0.51,0.0,0.0,0.51,0.7,0.0,0.0,0.0,0.0,73.08,1.91,1.56,0.01,4.55,1.23,0.0,0.6,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,73.46,0.2,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,6.63,0.96,0.2,47.68,23.01,2.6,0.0,0.18,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,66.1,0.51,0.0,0.0,0.13,0.28,0.0,0.0,0.0,0.0,17.2,42.73,1.99,0.0,0.0,1.01,0.0,23.96,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,60.29,0.39,0.0,0.0,0.38,1.66,0.0,0.0,0.0,0.0,19.55,3.45,0.16,0.02,0.0,0.11,0.0,0.08,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,22.78,0.39,0.0,0.0,0.37,1.66,0.0,0.0,0.0,0.0,3.14,3.63,5.1,0.09,0.0,0.24,0.0,0.08,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,3.12,0.51,0.0,0.0,0.51,1.57,0.0,0.0,0.0,0.0,9.29,0.36,7.09,0.11,0.42,0.37,0.0,0.06,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,70.8,0.26,0.0,0.0,0.04,1.22,0.0,0.0,0.0,0.0,14.17,0.24,0.24,6.75,0.97,0.26,0.0,0.14,MERENSKYITE,SULFIDE
0.0,0.0,0.0,0.0,48.0,0.21,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,38.08,0.07,0.64,0.0,0.0,33.2,0.0,0.04,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,35.64,0.21,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,31.04,2.48,1.06,0.0,0.0,46.49,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,36.69,0.51,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,49.92,0.0,0.66,0.0,0.12,33.04,0.0,0.04,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,45.26,0.21,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,31.52,9.18,0.41,0.01,0.36,31.88,0.0,0.04,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,33.89,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,51.69,1.42,1.58,0.0,0.0,33.3,0.0,0.13,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,55.65,0.16,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,27.37,1.77,0.31,0.22,0.22,36.37,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,45.98,0.16,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,42.78,0.15,3.57,0.55,0.12,32.17,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,43.09,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,38.85,4.76,0.35,0.0,0.2,33.64,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,37.89,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,49.42,0.01,0.6,0.0,0.0,33.16,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,47.61,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,39.9,0.02,0.5,0.0,0.12,32.54,0.0,0.14,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,48.66,0.21,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,37.84,0.28,0.92,0.0,0.0,32.63,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,35.14,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,49.13,2.83,0.43,0.06,0.02,31.59,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,47.43,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,40.14,0.5,0.42,0.06,0.0,32.04,0.0,0.05,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,42.15,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,41.49,1.97,0.38,0.02,0.02,32.1,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,39.7,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,47.03,1.97,0.55,0.0,0.12,33.72,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,62.32,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,27.7,1.43,0.23,0.0,0.24,36.0,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,65.62,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,19.7,0.35,0.51,0.2,0.14,34.49,0.0,0.02,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,48.72,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,36.75,0.46,0.62,0.0,0.12,31.89,0.0,1.7,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,32.56,0.21,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,50.84,0.11,0.69,0.0,0.09,33.14,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,60.56,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,21.57,0.58,0.34,0.01,0.17,36.98,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,54.89,0.51,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,25.46,0.01,0.64,0.02,0.0,32.85,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,53.22,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,33.02,0.04,2.63,0.0,0.0,33.53,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,35.93,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,52.18,5.61,1.58,0.07,0.0,32.0,0.0,0.12,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,36.87,0.21,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,50.08,0.0,0.41,0.0,0.09,33.29,0.0,0.85,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,40.36,0.16,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,43.55,0.17,0.35,0.0,0.0,32.63,0.0,0.12,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,41.93,0.21,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,45.6,0.13,0.71,0.01,0.0,33.14,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,44.49,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,41.82,0.71,0.62,0.0,0.12,32.98,0.0,0.0,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,37.58,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,48.31,0.0,0.56,0.0,0.0,33.54,0.0,0.02,PENTLANDITE,SULFIDE
0.0,0.0,0.0,0.0,44.0,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,39.14,5.26,0.24,0.0,0.0,32.0,0.0,0.0,PENTLANDITE,SULFIDE
